ClassName,Method,Return Type,Description,Full Description
BasicArrowButton,getDirection(),int,Returns the direction of the arrow.,"

getDirection
public int getDirection()
Returns the direction of the arrow.

"
BasicArrowButton,getMaximumSize(),Dimension,Returns the maximum size of the BasicArrowButton.,"

getMaximumSize
public Dimension getMaximumSize()
Returns the maximum size of the BasicArrowButton.

Overrides:
getMaximumSize in class JComponent
Returns:
the maximum size
See Also:
JComponent.setMaximumSize(java.awt.Dimension), 
ComponentUI


"
BasicArrowButton,getMinimumSize(),Dimension,Returns the minimum size of the BasicArrowButton.,"

getMinimumSize
public Dimension getMinimumSize()
Returns the minimum size of the BasicArrowButton.

Overrides:
getMinimumSize in class JComponent
Returns:
the minimum size
See Also:
JComponent.setMinimumSize(java.awt.Dimension), 
ComponentUI


"
BasicArrowButton,getPreferredSize(),Dimension,Returns the preferred size of the BasicArrowButton.,"

getPreferredSize
public Dimension getPreferredSize()
Returns the preferred size of the BasicArrowButton.

Overrides:
getPreferredSize in class JComponent
Returns:
the preferred size
See Also:
JComponent.setPreferredSize(java.awt.Dimension), 
ComponentUI


"
BasicArrowButton,isFocusTraversable(),boolean,Returns whether the arrow button should get the focus.,"

isFocusTraversable
public boolean isFocusTraversable()
Returns whether the arrow button should get the focus.
 BasicArrowButtons are used as a child component of
 composite components such as JScrollBar and
 JComboBox. Since the composite component typically gets the
 focus, this method is overriden to return false.

Overrides:
isFocusTraversable in class Component
Returns:
false
See Also:
Component.setFocusable(boolean)


"
BasicArrowButton,paint(Graphics g),void,Invoked by Swing to draw components.,"

paint
public void paint(Graphics g)
Description copied from class: JComponent
Invoked by Swing to draw components.
 Applications should not invoke paint directly,
 but should instead use the repaint method to
 schedule the component for redrawing.
 
 This method actually delegates the work of painting to three
 protected methods: paintComponent,
 paintBorder,
 and paintChildren.  They're called in the order
 listed to ensure that children appear on top of component itself.
 Generally speaking, the component and its children should not
 paint in the insets area allocated to the border. Subclasses can
 just override this method, as always.  A subclass that just
 wants to specialize the UI (look and feel) delegate's
 paint method should just override
 paintComponent.

Overrides:
paint in class JComponent
Parameters:
g - the Graphics context in which to paint
See Also:
JComponent.paintComponent(java.awt.Graphics), 
JComponent.paintBorder(java.awt.Graphics), 
JComponent.paintChildren(java.awt.Graphics), 
JComponent.getComponentGraphics(java.awt.Graphics), 
JComponent.repaint(long, int, int, int, int)


"
BasicArrowButton,"paintTriangle(Graphics g, int x, int y, int size, int direction, boolean isEnabled)",void,Paints a triangle.,"

paintTriangle
public void paintTriangle(Graphics g,
                          int x,
                          int y,
                          int size,
                          int direction,
                          boolean isEnabled)
Paints a triangle.

Parameters:
g - the Graphics to draw to
x - the x coordinate
y - the y coordinate
size - the size of the triangle to draw
direction - the direction in which to draw the arrow;
        one of SwingConstants.NORTH,
        SwingConstants.SOUTH, SwingConstants.EAST or
        SwingConstants.WEST
isEnabled - whether or not the arrow is drawn enabled


"
BasicArrowButton,setDirection(int direction),void,Sets the direction of the arrow.,"

setDirection
public void setDirection(int direction)
Sets the direction of the arrow.

Parameters:
direction - the direction of the arrow; one of
        of SwingConstants.NORTH,
        SwingConstants.SOUTH,
        SwingConstants.EAST or SwingConstants.WEST


"
BasicBorders,getButtonBorder(),static Border,NULL,"

getButtonBorder
public static Border getButtonBorder()

"
BasicBorders,getInternalFrameBorder(),static Border,NULL,"

getInternalFrameBorder
public static Border getInternalFrameBorder()

"
BasicBorders,getMenuBarBorder(),static Border,NULL,"

getMenuBarBorder
public static Border getMenuBarBorder()

"
BasicBorders,getProgressBarBorder(),static Border,NULL,"

getProgressBarBorder
public static Border getProgressBarBorder()

"
BasicBorders,getRadioButtonBorder(),static Border,NULL,"

getRadioButtonBorder
public static Border getRadioButtonBorder()

"
BasicBorders,getSplitPaneBorder(),static Border,NULL,"

getSplitPaneBorder
public static Border getSplitPaneBorder()

"
BasicBorders,getSplitPaneDividerBorder(),static Border,Returns a border instance for a JSplitPane divider,"

getSplitPaneDividerBorder
public static Border getSplitPaneDividerBorder()
Returns a border instance for a JSplitPane divider

Since:
1.3


"
BasicBorders,getTextFieldBorder(),static Border,NULL,"

getTextFieldBorder
public static Border getTextFieldBorder()

"
BasicBorders,getToggleButtonBorder(),static Border,NULL,"

getToggleButtonBorder
public static Border getToggleButtonBorder()

"
BasicBorders.ButtonBorder,"getBorderInsets(Component c, Insets insets)",Insets,Reinitializes the insets parameter with this Border's current Insets.,"

getBorderInsets
public Insets getBorderInsets(Component c,
                              Insets insets)
Description copied from class: AbstractBorder
Reinitializes the insets parameter with this Border's current Insets.

Overrides:
getBorderInsets in class AbstractBorder
Parameters:
c - the component for which this border insets value applies
insets - the object to be reinitialized
Returns:
the insets object


"
BasicBorders.ButtonBorder,"paintBorder(Component c, Graphics g, int x, int y, int width, int height)",void,This default implementation does no painting.,"

paintBorder
public void paintBorder(Component c,
                        Graphics g,
                        int x,
                        int y,
                        int width,
                        int height)
Description copied from class: AbstractBorder
This default implementation does no painting.

Specified by:
paintBorder in interface Border
Overrides:
paintBorder in class AbstractBorder
Parameters:
c - the component for which this border is being painted
g - the paint graphics
x - the x position of the painted border
y - the y position of the painted border
width - the width of the painted border
height - the height of the painted border


"
BasicBorders.FieldBorder,"getBorderInsets(Component c, Insets insets)",Insets,Reinitializes the insets parameter with this Border's current Insets.,"

getBorderInsets
public Insets getBorderInsets(Component c,
                              Insets insets)
Description copied from class: AbstractBorder
Reinitializes the insets parameter with this Border's current Insets.

Overrides:
getBorderInsets in class AbstractBorder
Parameters:
c - the component for which this border insets value applies
insets - the object to be reinitialized
Returns:
the insets object


"
BasicBorders.FieldBorder,"paintBorder(Component c, Graphics g, int x, int y, int width, int height)",void,This default implementation does no painting.,"

paintBorder
public void paintBorder(Component c,
                        Graphics g,
                        int x,
                        int y,
                        int width,
                        int height)
Description copied from class: AbstractBorder
This default implementation does no painting.

Specified by:
paintBorder in interface Border
Overrides:
paintBorder in class AbstractBorder
Parameters:
c - the component for which this border is being painted
g - the paint graphics
x - the x position of the painted border
y - the y position of the painted border
width - the width of the painted border
height - the height of the painted border


"
