ClassName,Method,Return Type,Description,Full Description
DocumentBuilder,getDOMImplementation(),abstract DOMImplementation,Obtain an instance of a DOMImplementation object.,"

getDOMImplementation
public abstract DOMImplementation getDOMImplementation()
Obtain an instance of a DOMImplementation object.

Returns:
A new instance of a DOMImplementation.


"
DocumentBuilder,getSchema(),Schema,Get a reference to the the Schema being used by the XML processor.,"

getSchema
public Schema getSchema()
Get a reference to the the Schema being used by
 the XML processor.
If no schema is being used, null is returned.

Returns:
Schema being used or null
  if none in use
Throws:
UnsupportedOperationException - When implementation does not
   override this method
Since:
1.5


"
DocumentBuilder,isNamespaceAware(),abstract boolean,Indicates whether or not this parser is configured to understand namespaces.,"

isNamespaceAware
public abstract boolean isNamespaceAware()
Indicates whether or not this parser is configured to
 understand namespaces.

Returns:
true if this parser is configured to understand
         namespaces; false otherwise.


"
DocumentBuilder,isValidating(),abstract boolean,Indicates whether or not this parser is configured to validate XML documents.,"

isValidating
public abstract boolean isValidating()
Indicates whether or not this parser is configured to
 validate XML documents.

Returns:
true if this parser is configured to validate
         XML documents; false otherwise.


"
DocumentBuilder,isXIncludeAware(),boolean,Get the XInclude processing mode for this parser.,"

isXIncludeAware
public boolean isXIncludeAware()
Get the XInclude processing mode for this parser.

Returns:
the return value of
      the DocumentBuilderFactory.isXIncludeAware()
      when this parser was created from factory.
Throws:
UnsupportedOperationException - When implementation does not
   override this method
Since:
1.5
See Also:
DocumentBuilderFactory.setXIncludeAware(boolean)


"
DocumentBuilder,newDocument(),abstract Document,Obtain a new instance of a DOM Document object to build a DOM tree with.,"

newDocument
public abstract Document newDocument()
Obtain a new instance of a DOM Document object
 to build a DOM tree with.

Returns:
A new instance of a DOM Document object.


"
DocumentBuilder,parse(File f),Document,Parse the content of the given file as an XML document and return a new DOM Document object.,"

parse
public Document parse(File f)
               throws SAXException,
                      IOException
Parse the content of the given file as an XML document
 and return a new DOM Document object.
 An IllegalArgumentException is thrown if the
 File is null null.

Parameters:
f - The file containing the XML to parse.
Returns:
A new DOM Document object.
Throws:
IOException - If any IO errors occur.
SAXException - If any parse errors occur.
IllegalArgumentException - When f is null
See Also:
DocumentHandler


"
DocumentBuilder,parse(InputSource is),abstract Document,Parse the content of the given input source as an XML document and return a new DOM Document object.,"

parse
public abstract Document parse(InputSource is)
                        throws SAXException,
                               IOException
Parse the content of the given input source as an XML document
 and return a new DOM Document object.
 An IllegalArgumentException is thrown if the
 InputSource is null null.

Parameters:
is - InputSource containing the content to be parsed.
Returns:
A new DOM Document object.
Throws:
IOException - If any IO errors occur.
SAXException - If any parse errors occur.
IllegalArgumentException - When is is null
See Also:
DocumentHandler


"
DocumentBuilder,parse(InputStream is),Document,Parse the content of the given InputStream as an XML document and return a new DOM Document object.,"

parse
public Document parse(InputStream is)
               throws SAXException,
                      IOException
Parse the content of the given InputStream as an XML
 document and return a new DOM Document object.
 An IllegalArgumentException is thrown if the
 InputStream is null.

Parameters:
is - InputStream containing the content to be parsed.
Returns:
Document result of parsing the
  InputStream
Throws:
IOException - If any IO errors occur.
SAXException - If any parse errors occur.
IllegalArgumentException - When is is null
See Also:
DocumentHandler


"
DocumentBuilder,"parse(InputStream is, String systemId)",Document,Parse the content of the given InputStream as an XML document and return a new DOM Document object.,"

parse
public Document parse(InputStream is,
                      String systemId)
               throws SAXException,
                      IOException
Parse the content of the given InputStream as an
 XML document and return a new DOM Document object.
 An IllegalArgumentException is thrown if the
 InputStream is null.

Parameters:
is - InputStream containing the content to be parsed.
systemId - Provide a base for resolving relative URIs.
Returns:
A new DOM Document object.
Throws:
IOException - If any IO errors occur.
SAXException - If any parse errors occur.
IllegalArgumentException - When is is null
See Also:
DocumentHandler


"
