Sample Number,ClassName,Snippet Number,Method,Exist,Description,Full Description
0,ConnectionEvent,1,void setSource(Object source),False,,NULL
0,ConnectionEvent,2,Object getSource(),False,,NULL
0,ConnectionEvent,3,void setSQL(String sql),False,,NULL
0,ConnectionEvent,4,String getSQL(),False,,NULL
0,ConnectionEvent,5,void setConnection(Connection conn),False,,NULL
0,ConnectionEvent,6,Connection getConnection(),False,,NULL
1,RowSetEvent,1,void rowSetChanged(),False,,NULL
1,RowSetEvent,2,void cursorMoved(),False,,NULL
1,RowSetEvent,3,void rowChanged(RowSetEvent event),False,,NULL
1,RowSetEvent,4,void rowSetClosed(),False,,NULL
1,RowSetEvent,5,void dataChanged(),False,,NULL
2,StatementEvent,1,void setStatement(Statement stmt),False,,NULL
2,StatementEvent,2,Statement getStatement(),False,,NULL
2,StatementEvent,3,void setConnection(Connection conn),False,,NULL
2,StatementEvent,4,Connection getConnection(),False,,NULL
2,StatementEvent,5,void setSQL(String sql),False,,NULL
