Sample Number,ClassName,Snippet Number,Method,Exist
0,FileFilter,1,boolean accept(File f),True
0,FileFilter,2,void setDescription(String description),False
0,FileFilter,3,String getDescription(),True
0,FileFilter,4,void accept(FileFilter f) throws UnsupportedOperationException,False
0,FileFilter,5,boolean isAcceptAllFileFilter(),False
1,FileNameExtensionFilter,1,"FileNameExtensionFilter(String description, String[] extensions)",False
1,FileNameExtensionFilter,2,String getDescription(),True
1,FileNameExtensionFilter,3,String[] getExtensions(),True
1,FileNameExtensionFilter,4,boolean accept(File f),True
1,FileNameExtensionFilter,5,String toString(),True
2,FileSystemView,1,File[] getRoots(),True
2,FileSystemView,2,File getHomeDirectory(),True
2,FileSystemView,3,File getDefaultDirectory(),True
2,FileSystemView,4,"File createNewFolder(File containingDir, String name)",False
2,FileSystemView,5,"File[] getFiles(File dir, boolean includeHidden)",True
3,FileView,1,boolean isTraversable(File file),False
3,FileView,2,String getName(File file),True
3,FileView,3,String getTypeDescription(File file),True
3,FileView,4,Icon getIcon(File file),True
3,FileView,5,Color getColor(File file),False
