Sample Number,ClassName,Snippet Number,Method,Exist,Description
0,ZoneOffsetTransition,1,ZoneOffsetTransition.getDateTimeAfter(),False,NULL
0,ZoneOffsetTransition,2,ZoneOffsetTransition.getDateTimeBefore(),False,NULL
0,ZoneOffsetTransition,3,ZoneOffsetTransition.getOffsetAfter(),False,NULL
0,ZoneOffsetTransition,4,ZoneOffsetTransition.getOffsetBefore(),False,NULL
0,ZoneOffsetTransition,5,ZoneOffsetTransition.getTransitionType(),False,NULL
1,ZoneOffsetTransitionRule,1,"ZoneOffsetTransitionRule(ZoneOffset offsetTo, ZoneOffset offsetFrom, LocalTime timeAt, ZoneOffsetsTransitionRule.Type type)",False,NULL
1,ZoneOffsetTransitionRule,2,ZoneOffset getOffsetTo(),False,NULL
1,ZoneOffsetTransitionRule,3,ZoneOffset getOffsetFrom(),False,NULL
1,ZoneOffsetTransitionRule,4,LocalTime getTimeAt(),False,NULL
1,ZoneOffsetTransitionRule,5,ZoneOffsetsTransitionRule.Type getType(),False,NULL
2,ZoneRules,1,ZoneRules getRulesForOffset(ZoneOffset offset),False,NULL
2,ZoneRules,2,ZoneOffset getOffset(Instant instant),True,Gets the offset applicable at the specified instant in these rules.
2,ZoneRules,3,ZoneOffset getOffset(LocalDateTime dateTime),True,Gets a suitable offset for the specified local date-time in these rules.
2,ZoneRules,4,ZoneOffset getOffset(LocalDate date),False,NULL
2,ZoneRules,5,ZoneOffset getOffset(LocalTime time),False,NULL
3,ZoneRulesProvider,1,ZoneRulesProvider.getAvailableZoneIds(),False,NULL
3,ZoneRulesProvider,2,"ZoneRulesProvider.getRules(String zoneId, long instant)",False,NULL
3,ZoneRulesProvider,3,ZoneRulesProvider.getZoneRules(String zoneId),False,NULL
3,ZoneRulesProvider,4,"ZoneRulesProvider.getZoneRules(String zoneId, long instant)",False,NULL
3,ZoneRulesProvider,5,"ZoneRulesProvider.getZoneRules(String zoneId, long instant, boolean isLenient)",False,NULL
