ClassName,Method,Return Type,Description
ZoneOffsetTransition,compareTo(ZoneOffsetTransition transition),int,Compares this transition to another based on the transition instant.
ZoneOffsetTransition,equals(Object other),boolean,Checks if this object equals another.
ZoneOffsetTransition,getDateTimeAfter(),LocalDateTime,"Gets the local transition date-time, as would be expressed with the 'after' offset."
ZoneOffsetTransition,getDateTimeBefore(),LocalDateTime,"Gets the local transition date-time, as would be expressed with the 'before' offset."
ZoneOffsetTransition,getDuration(),Duration,Gets the duration of the transition.
ZoneOffsetTransition,getInstant(),Instant,Gets the transition instant.
ZoneOffsetTransition,getOffsetAfter(),ZoneOffset,Gets the offset after the transition.
ZoneOffsetTransition,getOffsetBefore(),ZoneOffset,Gets the offset before the transition.
ZoneOffsetTransition,hashCode(),int,Returns a suitable hash code.
ZoneOffsetTransition,isGap(),boolean,Does this transition represent a gap in the local time-line.
ZoneOffsetTransition,isOverlap(),boolean,Does this transition represent an overlap in the local time-line.
ZoneOffsetTransition,isValidOffset(ZoneOffset offset),boolean,Checks if the specified offset is valid during this transition.
ZoneOffsetTransition,"of(LocalDateTime transition, ZoneOffset offsetBefore, ZoneOffset offsetAfter)",static ZoneOffsetTransition,Obtains an instance defining a transition between two offsets.
ZoneOffsetTransition,toEpochSecond(),long,Gets the transition instant as an epoch second.
ZoneOffsetTransition,toString(),String,Returns a string describing this object.
ZoneOffsetTransitionRule,createTransition(int year),ZoneOffsetTransition,Creates a transition instance for the specified year.
ZoneOffsetTransitionRule,equals(Object otherRule),boolean,Checks if this object equals another.
ZoneOffsetTransitionRule,getDayOfMonthIndicator(),int,Gets the indicator of the day-of-month of the transition.
ZoneOffsetTransitionRule,getDayOfWeek(),DayOfWeek,Gets the day-of-week of the transition.
ZoneOffsetTransitionRule,getLocalTime(),LocalTime,Gets the local time of day of the transition which must be checked with isMidnightEndOfDay().
ZoneOffsetTransitionRule,getMonth(),Month,Gets the month of the transition.
ZoneOffsetTransitionRule,getOffsetAfter(),ZoneOffset,Gets the offset after the transition.
ZoneOffsetTransitionRule,getOffsetBefore(),ZoneOffset,Gets the offset before the transition.
ZoneOffsetTransitionRule,getStandardOffset(),ZoneOffset,Gets the standard offset in force at the transition.
ZoneOffsetTransitionRule,getTimeDefinition(),ZoneOffsetTransitionRule.TimeDefinition,"Gets the time definition, specifying how to convert the time to an instant."
ZoneOffsetTransitionRule,hashCode(),int,Returns a suitable hash code.
ZoneOffsetTransitionRule,isMidnightEndOfDay(),boolean,Is the transition local time midnight at the end of day.
ZoneOffsetTransitionRule,"of(Month month, int dayOfMonthIndicator, DayOfWeek dayOfWeek, LocalTime time, boolean timeEndOfDay, ZoneOffsetTransitionRule.TimeDefinition timeDefnition, ZoneOffset standardOffset, ZoneOffset offsetBefore, ZoneOffset offsetAfter)",static ZoneOffsetTransitionRule,Obtains an instance defining the yearly rule to create transitions between two offsets.
ZoneOffsetTransitionRule,toString(),String,Returns a string describing this object.
ZoneRules,equals(Object otherRules),boolean,Checks if this set of rules equals another.
ZoneRules,getDaylightSavings(Instant instant),Duration,Gets the amount of daylight savings in use for the specified instant in this zone.
ZoneRules,getOffset(Instant instant),ZoneOffset,Gets the offset applicable at the specified instant in these rules.
ZoneRules,getOffset(LocalDateTime localDateTime),ZoneOffset,Gets a suitable offset for the specified local date-time in these rules.
ZoneRules,getStandardOffset(Instant instant),ZoneOffset,Gets the standard offset for the specified instant in this zone.
ZoneRules,getTransition(LocalDateTime localDateTime),ZoneOffsetTransition,Gets the offset transition applicable at the specified local date-time in these rules.
ZoneRules,getTransitionRules(),List<ZoneOffsetTransitionRule>,Gets the list of transition rules for years beyond those defined in the transition list.
ZoneRules,getTransitions(),List<ZoneOffsetTransition>,Gets the complete list of fully defined transitions.
ZoneRules,getValidOffsets(LocalDateTime localDateTime),List<ZoneOffset>,Gets the offset applicable at the specified local date-time in these rules.
ZoneRules,hashCode(),int,Returns a suitable hash code given the definition of #equals.
ZoneRules,isDaylightSavings(Instant instant),boolean,Checks if the specified instant is in daylight savings.
ZoneRules,isFixedOffset(),boolean,"Checks of the zone rules are fixed, such that the offset never varies."
ZoneRules,"isValidOffset(LocalDateTime localDateTime, ZoneOffset offset)",boolean,Checks if the offset date-time is valid for these rules.
ZoneRules,nextTransition(Instant instant),ZoneOffsetTransition,Gets the next transition after the specified instant.
ZoneRules,of(ZoneOffset offset),static ZoneRules,Obtains an instance of ZoneRules that has fixed zone rules.
ZoneRules,"of(ZoneOffset baseStandardOffset, ZoneOffset baseWallOffset, List<ZoneOffsetTransition> standardOffsetTransitionList, List<ZoneOffsetTransition> transitionList, List<ZoneOffsetTransitionRule> lastRules)",static ZoneRules,Obtains an instance of a ZoneRules.
ZoneRules,previousTransition(Instant instant),ZoneOffsetTransition,Gets the previous transition before the specified instant.
ZoneRules,toString(),String,Returns a string describing this object.
ZoneRulesProvider,getAvailableZoneIds(),static Set<String>,Gets the set of available zone IDs.
ZoneRulesProvider,"getRules(String zoneId, boolean forCaching)",static ZoneRules,Gets the rules for the zone ID.
ZoneRulesProvider,getVersions(String zoneId),"static NavigableMap<String,ZoneRules>",Gets the history of rules for the zone ID.
ZoneRulesProvider,provideRefresh(),protected boolean,SPI method to refresh the rules from the underlying data provider.
ZoneRulesProvider,"provideRules(String zoneId, boolean forCaching)",protected abstract ZoneRules,SPI method to get the rules for the zone ID.
ZoneRulesProvider,provideVersions(String zoneId),"protected abstract NavigableMap<String,ZoneRules>",SPI method to get the history of rules for the zone ID.
ZoneRulesProvider,provideZoneIds(),protected abstract Set<String>,SPI method to get the available zone IDs.
ZoneRulesProvider,refresh(),static boolean,Refreshes the rules from the underlying data provider.
ZoneRulesProvider,registerProvider(ZoneRulesProvider provider),static void,Registers a zone rules provider.
