Sample Number,ClassName,Snippet Number,Method,Exist,Description
0,AbstractLayoutCache,1,boolean add(E e),False,NULL
0,AbstractLayoutCache,2,"void add(int index, E element)",False,NULL
0,AbstractLayoutCache,3,boolean addAll(Collection<? extends E> c),False,NULL
0,AbstractLayoutCache,4,"boolean addAll(int index, Collection<? extends E> c)",False,NULL
0,AbstractLayoutCache,5,void clear(),False,NULL
1,AbstractLayoutCache.NodeDimensions,1,int getHeight(),False,NULL
1,AbstractLayoutCache.NodeDimensions,2,int getWidth(),False,NULL
1,AbstractLayoutCache.NodeDimensions,3,int getXOrigin(),False,NULL
1,AbstractLayoutCache.NodeDimensions,4,int getYOrigin(),False,NULL
1,AbstractLayoutCache.NodeDimensions,5,void setHeight(int height),False,NULL
1,AbstractLayoutCache.NodeDimensions,6,void setWidth(int width),False,NULL
1,AbstractLayoutCache.NodeDimensions,7,void setXOrigin(int xOrigin),False,NULL
1,AbstractLayoutCache.NodeDimensions,8,void setYOrigin(int yOrigin),False,NULL
2,DefaultMutableTreeNode,1,DefaultMutableTreeNode(),False,NULL
2,DefaultMutableTreeNode,2,DefaultMutableTreeNode(Object userObject),False,NULL
2,DefaultMutableTreeNode,3,void add(DefaultMutableTreeNode newChild),False,NULL
2,DefaultMutableTreeNode,4,void remove(int childIndex),True,Removes the child at the specified index from this node's children and sets that node's parent to null.
2,DefaultMutableTreeNode,5,void remove(DefaultMutableTreeNode child),False,NULL
2,DefaultMutableTreeNode,6,DefaultMutableTreeNode getChildAt(int childIndex),False,NULL
2,DefaultMutableTreeNode,7,int getChildCount(),True,Returns the number of children of this node.
2,DefaultMutableTreeNode,8,int getIndex(DefaultMutableTreeNode node),False,NULL
2,DefaultMutableTreeNode,9,boolean getAllowsChildren(),True,Returns true if this node is allowed to have children.
2,DefaultMutableTreeNode,10,void setAllowsChildren(boolean allowsChildren),True,Determines whether or not this node is allowed to have children.
2,DefaultMutableTreeNode,11,Object getUserObject(),True,Returns this node's user object.
2,DefaultMutableTreeNode,12,void setUserObject(Object userObject),True,Sets the user object for this node to userObject.
2,DefaultMutableTreeNode,13,boolean isLeaf(),True,Returns true if this node has no children.
2,DefaultMutableTreeNode,14,void setParent(DefaultMutableTreeNode newParent),False,NULL
2,DefaultMutableTreeNode,15,DefaultMutableTreeNode getParent(),False,NULL
2,DefaultMutableTreeNode,16,"void insert(DefaultMutableTreeNode newChild, int childIndex)",False,NULL
2,DefaultMutableTreeNode,17,void removeFromParent(),True,"Removes the subtree rooted at this node from the tree, giving this node a null parent."
2,DefaultMutableTreeNode,18,void setUserObject(Object object),True,Sets the user object for this node to userObject.
2,DefaultMutableTreeNode,19,Object getUserObject(),True,Returns this node's user object.
2,DefaultMutableTreeNode,20,void setAllowsChildren(boolean allowsChildren),True,Determines whether or not this node is allowed to have children.
2,DefaultMutableTreeNode,21,boolean getAllowsChildren(),True,Returns true if this node is allowed to have children.
2,DefaultMutableTreeNode,22,int getIndex(DefaultMutableTreeNode node),False,NULL
2,DefaultMutableTreeNode,23,int getChildCount(),True,Returns the number of children of this node.
2,DefaultMutableTreeNode,24,DefaultMutableTreeNode getChildAt(int childIndex),False,NULL
2,DefaultMutableTreeNode,25,void remove(int childIndex),True,Removes the child at the specified index from this node's children and sets that node's parent to null.
2,DefaultMutableTreeNode,26,void remove(DefaultMutableTreeNode child),False,NULL
2,DefaultMutableTreeNode,27,void add(DefaultMutableTreeNode newChild),False,NULL
2,DefaultMutableTreeNode,28,void setParent(DefaultMutableTreeNode newParent),False,NULL
2,DefaultMutableTreeNode,29,DefaultMutableTreeNode getParent(),False,NULL
2,DefaultMutableTreeNode,30,"void insert(DefaultMutableTreeNode newChild, int childIndex)",False,NULL
2,DefaultMutableTreeNode,31,void removeFromParent(),True,"Removes the subtree rooted at this node from the tree, giving this node a null parent."
2,DefaultMutableTreeNode,32,boolean isLeaf(),True,Returns true if this node has no children.
2,DefaultMutableTreeNode,33,void setUserObject(Object userObject),True,Sets the user object for this node to userObject.
2,DefaultMutableTreeNode,34,Object getUserObject(),True,Returns this node's user object.
2,DefaultMutableTreeNode,35,void setAllowsChildren(boolean allowsChildren),True,Determines whether or not this node is allowed to have children.
2,DefaultMutableTreeNode,36,boolean getAllowsChildren(),True,Returns true if this node is allowed to have children.
2,DefaultMutableTreeNode,37,int getIndex(DefaultMutableTreeNode node),False,NULL
2,DefaultMutableTreeNode,38,int getChildCount(),True,Returns the number of children of this node.
2,DefaultMutableTreeNode,39,DefaultMutableTreeNode getChildAt(int childIndex),False,NULL
2,DefaultMutableTreeNode,40,void remove(int childIndex),True,Removes the child at the specified index from this node's children and sets that node's parent to null.
2,DefaultMutableTreeNode,41,void remove(DefaultMutableTreeNode child),False,NULL
2,DefaultMutableTreeNode,42,void add(DefaultMutableTreeNode newChild),False,NULL
