Sample Number,ClassName,Snippet Number,Method,Exist
0,DocumentBuilder,1,org.w3c.dom.Document parse(java.io.InputStream is),False
0,DocumentBuilder,2,org.w3c.dom.Document newDocument(),False
0,DocumentBuilder,3,org.w3c.dom.Document parse(java.io.File f),False
0,DocumentBuilder,4,org.w3c.dom.Document parse(java.lang.String uri),False
0,DocumentBuilder,5,org.w3c.dom.Document parse(org.xml.sax.InputSource is),False
1,DocumentBuilderFactory,1,DocumentBuilder newDocumentBuilder(),True
1,DocumentBuilderFactory,2,Document parse(File f),False
1,DocumentBuilderFactory,3,Document parse(InputStream is),False
1,DocumentBuilderFactory,4,"Document parse(InputStream is, String systemId)",False
1,DocumentBuilderFactory,5,Document parse(InputSource is),False
2,SAXParser,1,"void parse(InputStream is, DefaultHandler dh)",True
2,SAXParser,2,"void parse(File f, DefaultHandler dh)",True
2,SAXParser,3,"void parse(InputSource is, DefaultHandler dh)",True
2,SAXParser,4,"void parse(String uri, DefaultHandler dh)",True
2,SAXParser,5,"void setFeature(String name, boolean value)",False
3,SAXParserFactory,1,SAXParser newSAXParser(),True
3,SAXParserFactory,2,SAXParserFactory newInstance(),True
3,SAXParserFactory,3,"void setFeature(String name, boolean value)",True
3,SAXParserFactory,4,void setNamespaceAware(boolean awareness),True
3,SAXParserFactory,5,void setValidating(boolean validating),True
