FileName,Compilable,Runnable,Correct
Files_1,True,True,True
Files_2,True,True,True
Files_6,True,True,True
Files_7,True,True,True
Files_8,True,True,True
Files_9,False,False,False
Files_10,True,True,True
Files_11,False,False,False
Files_16,True,True,True
Files_17,True,True,True
Files_22,True,True,True
Files_23,True,True,True
Files_24,False,False,False
Files_25,True,False,False
FileStore_1,True,True,True
FileStore_2,True,True,True
FileStore_3,True,True,True
FileStore_4,True,True,True
FileStore_5,False,False,False
FileSystem_2,False,False,False
FileSystem_4,True,True,True
FileSystems_4,True,False,False
FileSystems_5,True,False,False
