Sample Number,ClassName,Snippet Number,Method,Exist
0,AttachmentPart,1,getContentType(): String,False
0,AttachmentPart,2,getContentId(): String,False
0,AttachmentPart,3,getSize(): int,False
0,AttachmentPart,4,getTransferEncoding(): String,False
0,AttachmentPart,5,getDescription(): String,False
1,MessageFactory,1,SOAPMessage createMessage(),True
1,MessageFactory,2,SOAPMessage createMessage(MimeHeaders headers),False
1,MessageFactory,3,"SOAPMessage createMessage(MimeHeaders headers, SOAPPart part)",False
1,MessageFactory,4,SOAPMessage createMessage(QName messageType),False
1,MessageFactory,5,"SOAPMessage createMessage(QName messageType, MimeHeaders headers)",False
2,MimeHeader,1,String getValue(String name),False
2,MimeHeader,2,String[] getValues(String name),False
2,MimeHeader,3,Set<String> getFieldNames(),False
2,MimeHeader,4,"void addValue(String name, String value)",False
2,MimeHeader,5,"void setValue(String name, String value)",False
3,MimeHeaders,1,"void addHeader(String name, String value)",True
3,MimeHeaders,2,Enumeration getAllHeaders(),False
3,MimeHeaders,3,String getValue(String name),False
3,MimeHeaders,4,"void setHeader(String name, String value)",True
3,MimeHeaders,5,void removeHeader(String name),True
4,SAAJMetaFactory,1,SOAPMessage createMessage(),False
4,SAAJMetaFactory,2,SOAPPart createPart(),False
4,SAAJMetaFactory,3,SOAPEnvelope createEnvelope(),False
4,SAAJMetaFactory,4,SOAPHeader createHeader(),False
4,SAAJMetaFactory,5,SOAPBody createBody(),False
5,SAAJResult,1,boolean getBoolean(String name),False
5,SAAJResult,2,int getInt(String name),False
5,SAAJResult,3,String getString(String name),False
5,SAAJResult,4,String[] getStringArray(String name),False
5,SAAJResult,5,Object getObject(String name),False
6,SOAPConnection,1,"SOAPMessage call(SOAPMessage request, URL endpoint)",False
6,SOAPConnection,2,"SOAPMessage call(SOAPMessage request, String endpoint)",False
6,SOAPConnection,3,"SOAPMessage call(SOAPMessage request, URL endpoint, String action)",False
6,SOAPConnection,4,"SOAPMessage call(SOAPMessage request, String endpoint, String action)",False
6,SOAPConnection,5,void close(),True
7,SOAPConnectionFactory,1,SOAPConnectionFactory createConnectionFactory(),False
7,SOAPConnectionFactory,2,SOAPConnection createConnection(),True
7,SOAPConnectionFactory,3,SOAPConnection getConnection(String endpoint),False
7,SOAPConnectionFactory,4,SOAPMessage call(SOAPMessage request) throws SOAPException,False
7,SOAPConnectionFactory,5,"SOAPMessage call(SOAPMessage request, String endpoint) throws SOAPException",False
7,SOAPConnectionFactory,6,"SOAPMessage call(SOAPMessage request, String endpoint, String soapAction) throws SOAPException",False
7,SOAPConnectionFactory,7,"SOAPMessage call(SOAPMessage request, String endpoint, String soapAction, boolean oneWay) throws SOAPException",False
7,SOAPConnectionFactory,8,"SOAPMessage call(SOAPMessage request, String endpoint, String soapAction, boolean oneWay, boolean ignoreContentType) throws SOAPException",False
7,SOAPConnectionFactory,9,"SOAPMessage call(SOAPMessage request, String endpoint, String soapAction, boolean oneWay, boolean ignoreContentType, boolean ignoreSOAPPrefixes) throws SOAPException",False
7,SOAPConnectionFactory,10,"SOAPMessage call(SOAPMessage request, String endpoint, String soapAction, boolean oneWay, boolean ignoreContentType, boolean ignoreSOAPPrefixes, boolean mustUnderstand) throws SOAPException",False
8,SOAPElementFactory,1,SOAPElement createElement(QName elementName),False
8,SOAPElementFactory,2,"SOAPElement createElement(QName elementName, String value)",False
8,SOAPElementFactory,3,"SOAPElement createElement(String namespaceURI, String localName)",False
8,SOAPElementFactory,4,"SOAPElement createElement(String namespaceURI, String localName, String value)",False
8,SOAPElementFactory,5,SOAPElement createElement(String elementName),False
9,SOAPFactory,1,SOAPMessage createMessage(),False
9,SOAPFactory,2,SOAPPart createPart(),False
9,SOAPFactory,3,SOAPEnvelope createEnvelope(),False
9,SOAPFactory,4,SOAPHeader createHeader(),False
9,SOAPFactory,5,SOAPBody createBody(),False
10,SOAPMessage,1,SOAPMessage createMessage(),False
10,SOAPMessage,2,void setMustUnderstand(boolean mustUnderstand),False
10,SOAPMessage,3,void setRelayState(String relayState),False
10,SOAPMessage,4,void setAssertion(Assertion assertion),False
10,SOAPMessage,5,void setSOAPAction(String soapAction),False
11,SOAPPart,1,SOAPMessage createMessage(),False
11,SOAPPart,2,SOAPEnvelope createEnvelope(),False
11,SOAPPart,3,SOAPHeader createHeader(),False
11,SOAPPart,4,SOAPBody createMessageBody(),False
11,SOAPPart,5,SOAPPart createChildSOAPPart(),False
