ClassName,Method,Return Type,Description
TemporalAdjusters,"dayOfWeekInMonth(int ordinal, DayOfWeek dayOfWeek)",static TemporalAdjuster,"Returns the day-of-week in month adjuster, which returns a new date in the same month with the ordinal day-of-week."
TemporalAdjusters,firstDayOfMonth(),static TemporalAdjuster,"Returns the ""first day of month"" adjuster, which returns a new date set to the first day of the current month."
TemporalAdjusters,firstDayOfNextMonth(),static TemporalAdjuster,"Returns the ""first day of next month"" adjuster, which returns a new date set to the first day of the next month."
TemporalAdjusters,firstDayOfNextYear(),static TemporalAdjuster,"Returns the ""first day of next year"" adjuster, which returns a new date set to the first day of the next year."
TemporalAdjusters,firstDayOfYear(),static TemporalAdjuster,"Returns the ""first day of year"" adjuster, which returns a new date set to the first day of the current year."
TemporalAdjusters,firstInMonth(DayOfWeek dayOfWeek),static TemporalAdjuster,"Returns the first in month adjuster, which returns a new date in the same month with the first matching day-of-week."
TemporalAdjusters,lastDayOfMonth(),static TemporalAdjuster,"Returns the ""last day of month"" adjuster, which returns a new date set to the last day of the current month."
TemporalAdjusters,lastDayOfYear(),static TemporalAdjuster,"Returns the ""last day of year"" adjuster, which returns a new date set to the last day of the current year."
TemporalAdjusters,lastInMonth(DayOfWeek dayOfWeek),static TemporalAdjuster,"Returns the last in month adjuster, which returns a new date in the same month with the last matching day-of-week."
TemporalAdjusters,next(DayOfWeek dayOfWeek),static TemporalAdjuster,"Returns the next day-of-week adjuster, which adjusts the date to the first occurrence of the specified day-of-week after the date being adjusted."
TemporalAdjusters,nextOrSame(DayOfWeek dayOfWeek),static TemporalAdjuster,"Returns the next-or-same day-of-week adjuster, which adjusts the date to the first occurrence of the specified day-of-week after the date being adjusted unless it is already on that day in which case the same object is returned."
TemporalAdjusters,ofDateAdjuster(UnaryOperator<LocalDate> dateBasedAdjuster),static TemporalAdjuster,Obtains a TemporalAdjuster that wraps a date adjuster.
TemporalAdjusters,previous(DayOfWeek dayOfWeek),static TemporalAdjuster,"Returns the previous day-of-week adjuster, which adjusts the date to the first occurrence of the specified day-of-week before the date being adjusted."
TemporalAdjusters,previousOrSame(DayOfWeek dayOfWeek),static TemporalAdjuster,"Returns the previous-or-same day-of-week adjuster, which adjusts the date to the first occurrence of the specified day-of-week before the date being adjusted unless it is already on that day in which case the same object is returned."
TemporalQueries,chronology(),static TemporalQuery<Chronology>,A query for the Chronology.
TemporalQueries,localDate(),static TemporalQuery<LocalDate>,A query for LocalDate returning null if not found.
TemporalQueries,localTime(),static TemporalQuery<LocalTime>,A query for LocalTime returning null if not found.
TemporalQueries,offset(),static TemporalQuery<ZoneOffset>,A query for ZoneOffset returning null if not found.
TemporalQueries,precision(),static TemporalQuery<TemporalUnit>,A query for the smallest supported unit.
TemporalQueries,zone(),static TemporalQuery<ZoneId>,"A lenient query for the ZoneId, falling back to the ZoneOffset."
TemporalQueries,zoneId(),static TemporalQuery<ZoneId>,A strict query for the ZoneId.
ValueRange,"checkValidIntValue(long value, TemporalField field)",int,Checks that the specified value is valid and fits in an int.
ValueRange,"checkValidValue(long value, TemporalField field)",long,Checks that the specified value is valid.
ValueRange,equals(Object obj),boolean,Checks if this range is equal to another range.
ValueRange,getLargestMinimum(),long,Gets the largest possible minimum value that the field can take.
ValueRange,getMaximum(),long,Gets the maximum value that the field can take.
ValueRange,getMinimum(),long,Gets the minimum value that the field can take.
ValueRange,getSmallestMaximum(),long,Gets the smallest possible maximum value that the field can take.
ValueRange,hashCode(),int,A hash code for this range.
ValueRange,isFixed(),boolean,Is the value range fixed and fully known.
ValueRange,isIntValue(),boolean,Checks if all values in the range fit in an int.
ValueRange,isValidIntValue(long value),boolean,Checks if the value is within the valid range and that all values in the range fit in an int.
ValueRange,isValidValue(long value),boolean,Checks if the value is within the valid range.
ValueRange,"of(long min, long max)",static ValueRange,Obtains a fixed value range.
ValueRange,"of(long min, long maxSmallest, long maxLargest)",static ValueRange,Obtains a variable value range.
ValueRange,"of(long minSmallest, long minLargest, long maxSmallest, long maxLargest)",static ValueRange,Obtains a fully variable value range.
ValueRange,toString(),String,Outputs this range as a String.
WeekFields,dayOfWeek(),TemporalField,Returns a field to access the day of week based on this WeekFields.
WeekFields,equals(Object object),boolean,Checks if this WeekFields is equal to the specified object.
WeekFields,getFirstDayOfWeek(),DayOfWeek,Gets the first day-of-week.
WeekFields,getMinimalDaysInFirstWeek(),int,Gets the minimal number of days in the first week.
WeekFields,hashCode(),int,A hash code for this WeekFields.
WeekFields,"of(DayOfWeek firstDayOfWeek, int minimalDaysInFirstWeek)",static WeekFields,Obtains an instance of WeekFields from the first day-of-week and minimal days.
WeekFields,of(Locale locale),static WeekFields,Obtains an instance of WeekFields appropriate for a locale.
WeekFields,toString(),String,A string representation of this WeekFields instance.
WeekFields,weekBasedYear(),TemporalField,Returns a field to access the year of a week-based-year based on this WeekFields.
WeekFields,weekOfMonth(),TemporalField,Returns a field to access the week of month based on this WeekFields.
WeekFields,weekOfWeekBasedYear(),TemporalField,Returns a field to access the week of a week-based-year based on this WeekFields.
WeekFields,weekOfYear(),TemporalField,Returns a field to access the week of year based on this WeekFields.
