Sample Number,ClassName,Snippet Number,Method,Exist,Description
0,XPathConstants,1,XPathConstants.NODE,False,NULL
0,XPathConstants,2,XPathConstants.NODESET,False,NULL
0,XPathConstants,3,XPathConstants.STRING,False,NULL
0,XPathConstants,4,XPathConstants.NUMBER,False,NULL
0,XPathConstants,5,XPathConstants.BOOLEAN,False,NULL
1,XPathFactory,1,XPathFactory newInstance(),True,"Get a new XPathFactory instance using the default object model, DEFAULT_OBJECT_MODEL_URI, the W3C DOM."
1,XPathFactory,2,XPath newXPath(),True,Return a new XPath using the underlying object model determined when the XPathFactory was instantiated.
1,XPathFactory,3,XPathExpression compile(String expression),False,NULL
1,XPathFactory,4,"Object evaluate(Object item, XPathVariableResolver resolver)",False,NULL
1,XPathFactory,5,"Object evaluate(Object item, XPathFunctionResolver resolver)",False,NULL
