ClassName,Method,Return Type,Description,Full Description
Matcher,"appendReplacement(StringBuffer sb, String replacement)",Matcher,Implements a non-terminal append-and-replace step.,"

appendReplacement
public Matcher appendReplacement(StringBuffer sb,
                                 String replacement)
Implements a non-terminal append-and-replace step.

  This method performs the following actions: 

 It reads characters from the input sequence, starting at the
   append position, and appends them to the given string buffer.  It
   stops after reading the last character preceding the previous match,
   that is, the character at index start() - 1.  
 It appends the given replacement string to the string buffer.
   
 It sets the append position of this matcher to the index of
   the last character matched, plus one, that is, to end().
   

 The replacement string may contain references to subsequences
 captured during the previous match: Each occurrence of
 ${name} or $g
 will be replaced by the result of evaluating the corresponding
 group(name) or group(g)
 respectively. For  $g,
 the first number after the $ is always treated as part of
 the group reference. Subsequent numbers are incorporated into g if
 they would form a legal group reference. Only the numerals '0'
 through '9' are considered as potential components of the group
 reference. If the second group matched the string ""foo"", for
 example, then passing the replacement string ""$2bar"" would
 cause ""foobar"" to be appended to the string buffer. A dollar
 sign ($) may be included as a literal in the replacement
 string by preceding it with a backslash (\$).

  Note that backslashes (\) and dollar signs ($) in
 the replacement string may cause the results to be different than if it
 were being treated as a literal replacement string. Dollar signs may be
 treated as references to captured subsequences as described above, and
 backslashes are used to escape literal characters in the replacement
 string.

  This method is intended to be used in a loop together with the
 appendTail and find methods.  The
 following code, for example, writes one dog two dogs in the
 yard to the standard-output stream: 

 Pattern p = Pattern.compile(""cat"");
 Matcher m = p.matcher(""one cat two cats in the yard"");
 StringBuffer sb = new StringBuffer();
 while (m.find()) {
     m.appendReplacement(sb, ""dog"");
 }
 m.appendTail(sb);
 System.out.println(sb.toString());

Parameters:
sb - The target string buffer
replacement - The replacement string
Returns:
This matcher
Throws:
IllegalStateException - If no match has yet been attempted,
          or if the previous match operation failed
IllegalArgumentException - If the replacement string refers to a named-capturing
          group that does not exist in the pattern
IndexOutOfBoundsException - If the replacement string refers to a capturing group
          that does not exist in the pattern


"
Matcher,appendTail(StringBuffer sb),StringBuffer,Implements a terminal append-and-replace step.,"

appendTail
public StringBuffer appendTail(StringBuffer sb)
Implements a terminal append-and-replace step.

  This method reads characters from the input sequence, starting at
 the append position, and appends them to the given string buffer.  It is
 intended to be invoked after one or more invocations of the appendReplacement method in order to copy the
 remainder of the input sequence.  

Parameters:
sb - The target string buffer
Returns:
The target string buffer


"
Matcher,end(),int,Returns the offset after the last character matched.,"

end
public int end()
Returns the offset after the last character matched.

Specified by:
end in interface MatchResult
Returns:
The offset after the last character matched
Throws:
IllegalStateException - If no match has yet been attempted,
          or if the previous match operation failed


"
Matcher,end(int group),int,Returns the offset after the last character of the subsequence captured by the given group during the previous match operation.,"

end
public int end(int group)
Returns the offset after the last character of the subsequence
 captured by the given group during the previous match operation.

  Capturing groups are indexed from left
 to right, starting at one.  Group zero denotes the entire pattern, so
 the expression m.end(0) is equivalent to
 m.end().  

Specified by:
end in interface MatchResult
Parameters:
group - The index of a capturing group in this matcher's pattern
Returns:
The offset after the last character captured by the group,
          or -1 if the match was successful
          but the group itself did not match anything
Throws:
IllegalStateException - If no match has yet been attempted,
          or if the previous match operation failed
IndexOutOfBoundsException - If there is no capturing group in the pattern
          with the given index


"
Matcher,end(String name),int,Returns the offset after the last character of the subsequence captured by the given named-capturing group during the previous match operation.,"

end
public int end(String name)
Returns the offset after the last character of the subsequence
 captured by the given named-capturing
 group during the previous match operation.

Parameters:
name - The name of a named-capturing group in this matcher's pattern
Returns:
The offset after the last character captured by the group,
          or -1 if the match was successful
          but the group itself did not match anything
Throws:
IllegalStateException - If no match has yet been attempted,
          or if the previous match operation failed
IllegalArgumentException - If there is no capturing group in the pattern
          with the given name
Since:
1.8


"
Matcher,find(),boolean,Attempts to find the next subsequence of the input sequence that matches the pattern.,"

find
public boolean find()
Attempts to find the next subsequence of the input sequence that matches
 the pattern.

  This method starts at the beginning of this matcher's region, or, if
 a previous invocation of the method was successful and the matcher has
 not since been reset, at the first character not matched by the previous
 match.

  If the match succeeds then more information can be obtained via the
 start, end, and group methods.  

Returns:
true if, and only if, a subsequence of the input
          sequence matches this matcher's pattern


"
Matcher,find(int start),boolean,"Resets this matcher and then attempts to find the next subsequence of the input sequence that matches the pattern, starting at the specified index.","

find
public boolean find(int start)
Resets this matcher and then attempts to find the next subsequence of
 the input sequence that matches the pattern, starting at the specified
 index.

  If the match succeeds then more information can be obtained via the
 start, end, and group methods, and subsequent
 invocations of the find() method will start at the first
 character not matched by this match.  

Parameters:
start - the index to start searching for a match
Returns:
true if, and only if, a subsequence of the input
          sequence starting at the given index matches this matcher's
          pattern
Throws:
IndexOutOfBoundsException - If start is less than zero or if start is greater than the
          length of the input sequence.


"
Matcher,group(),String,Returns the input subsequence matched by the previous match.,"

group
public String group()
Returns the input subsequence matched by the previous match.

  For a matcher m with input sequence s,
 the expressions m.group() and
 s.substring(m.start(), m.end())
 are equivalent.  
 Note that some patterns, for example a*, match the empty
 string.  This method will return the empty string when the pattern
 successfully matches the empty string in the input.  

Specified by:
group in interface MatchResult
Returns:
The (possibly empty) subsequence matched by the previous match,
         in string form
Throws:
IllegalStateException - If no match has yet been attempted,
          or if the previous match operation failed


"
Matcher,group(int group),String,Returns the input subsequence captured by the given group during the previous match operation.,"

group
public String group(int group)
Returns the input subsequence captured by the given group during the
 previous match operation.

  For a matcher m, input sequence s, and group index
 g, the expressions m.group(g) and
 s.substring(m.start(g), m.end(g))
 are equivalent.  
 Capturing groups are indexed from left
 to right, starting at one.  Group zero denotes the entire pattern, so
 the expression m.group(0) is equivalent to m.group().
 
 If the match was successful but the group specified failed to match
 any part of the input sequence, then null is returned. Note
 that some groups, for example (a*), match the empty string.
 This method will return the empty string when such a group successfully
 matches the empty string in the input.  

Specified by:
group in interface MatchResult
Parameters:
group - The index of a capturing group in this matcher's pattern
Returns:
The (possibly empty) subsequence captured by the group
          during the previous match, or null if the group
          failed to match part of the input
Throws:
IllegalStateException - If no match has yet been attempted,
          or if the previous match operation failed
IndexOutOfBoundsException - If there is no capturing group in the pattern
          with the given index


"
Matcher,group(String name),String,Returns the input subsequence captured by the given named-capturing group during the previous match operation.,"

group
public String group(String name)
Returns the input subsequence captured by the given
 named-capturing group during the previous
 match operation.

  If the match was successful but the group specified failed to match
 any part of the input sequence, then null is returned. Note
 that some groups, for example (a*), match the empty string.
 This method will return the empty string when such a group successfully
 matches the empty string in the input.  

Parameters:
name - The name of a named-capturing group in this matcher's pattern
Returns:
The (possibly empty) subsequence captured by the named group
          during the previous match, or null if the group
          failed to match part of the input
Throws:
IllegalStateException - If no match has yet been attempted,
          or if the previous match operation failed
IllegalArgumentException - If there is no capturing group in the pattern
          with the given name
Since:
1.7


"
