Sample Number,ClassName,Snippet Number,Method,Exist
0,CounterMonitor,1,void setThreshold(Number value),True
0,CounterMonitor,2,Number getThreshold(),True
0,CounterMonitor,3,void setOffset(Number value),True
0,CounterMonitor,4,Number getOffset(),True
0,CounterMonitor,5,void setDifferenceMode(boolean value),True
1,GaugeMonitor,1,void start(),True
1,GaugeMonitor,2,void stop(),True
1,GaugeMonitor,3,Object getDerivedGauge(),False
1,GaugeMonitor,4,Long getGranularityPeriod(),False
1,GaugeMonitor,5,"void setThresholds(Number highValue, Number lowValue)",True
2,Monitor,1,void start(),True
2,Monitor,2,void stop(),True
2,Monitor,3,Number getDerivedGauge(),False
2,Monitor,4,String getObservedAttribute(),True
2,Monitor,5,void setObservableMBean(ObjectName name),False
3,MonitorNotification,1,String getObservedAttribute(),True
3,MonitorNotification,2,String getTrigger(),False
3,MonitorNotification,3,Object getDerivedGauge(),True
3,MonitorNotification,4,String getDerivedGaugeType(),False
3,MonitorNotification,5,MonitorNotification clone(),False
4,StringMonitor,1,String getDerivedGauge(),True
4,StringMonitor,2,String getDerivedGauge(ObjectName object),True
4,StringMonitor,3,String getDerivedGaugeTimeStamp(),False
4,StringMonitor,4,String getMonitor(),False
4,StringMonitor,5,void setStringToCompare(String value),True
