Sample Number,ClassName,Snippet Number,Method,Exist
0,AccessibleAttributeSequence,1,int getLength(),False
0,AccessibleAttributeSequence,2,AccessibleAttributeSequenceElement getElementAt(int index),False
0,AccessibleAttributeSequence,3,int getStartIndex(AccessibleAttributeSequenceElement element),False
0,AccessibleAttributeSequence,4,int getEndIndex(AccessibleAttributeSequenceElement element),False
0,AccessibleAttributeSequence,5,AccessibleAttributeSequence getParentSequence(),False
1,AccessibleBundle,1,int size(),False
1,AccessibleBundle,2,boolean isEmpty(),False
1,AccessibleBundle,3,Object get(Object key),False
1,AccessibleBundle,4,Set<Object> keySet(),False
1,AccessibleBundle,5,Collection<Object> values(),False
2,AccessibleContext,1,AccessibleContext getAccessibleContext(),False
2,AccessibleContext,2,Accessible getAccessibleChild(int i),True
2,AccessibleContext,3,Accessible getAccessibleParent(),True
2,AccessibleContext,4,Accessible[] getAccessibleChildren(),False
2,AccessibleContext,5,Role getAccessibleRole(),False
3,AccessibleHyperlink,1,AccessibleHyperlink getAccessibleHyperlink(),False
3,AccessibleHyperlink,2,Rectangle getBounds(),False
3,AccessibleHyperlink,3,String getHyperlinkText(),False
3,AccessibleHyperlink,4,String getHyperlinkURL(),False
3,AccessibleHyperlink,5,int getIndex(),False
4,AccessibleRelation,1,int getRelationTypeID(),False
4,AccessibleRelation,2,AccessibleRelation[] getRelationTypes(),False
4,AccessibleRelation,3,String getRelationTypeDescription(int relationTypeID),False
4,AccessibleRelation,4,String[] getRelationTypeNames(),False
4,AccessibleRelation,5,int getAccessibleRelationID(int relationTypeID),False
5,AccessibleRelationSet,1,boolean add(AccessibleRelation relation),True
5,AccessibleRelationSet,2,void clear(),True
5,AccessibleRelationSet,3,boolean contains(AccessibleRelation relation),False
5,AccessibleRelationSet,4,boolean isEmpty(),False
5,AccessibleRelationSet,5,boolean remove(AccessibleRelation relation),True
6,AccessibleResourceBundle,1,Object[] getKeys(),False
6,AccessibleResourceBundle,2,Object getObject(String key),False
6,AccessibleResourceBundle,3,Enumeration getKeys(),False
6,AccessibleResourceBundle,4,Locale getLocale(),False
6,AccessibleResourceBundle,5,boolean hasKey(String key),False
7,AccessibleRole,1,AccessibleRole getAccessibleRole(),False
7,AccessibleRole,2,AccessibleStateSet getAccessibleStateSet(),False
7,AccessibleRole,3,AccessibleAction[] getAccessibleActionSet(),False
7,AccessibleRole,4,String getAccessibleDescription(),False
7,AccessibleRole,5,String getAccessibleName(),False
8,AccessibleState,1,boolean STATE_READONLY,False
8,AccessibleState,2,boolean STATE_EDITABLE,False
8,AccessibleState,3,boolean STATE_MULTISELECTABLE,False
8,AccessibleState,4,boolean STATE_SELECTABLE,False
8,AccessibleState,5,boolean STATE_TRANSIENT,False
9,AccessibleStateSet,1,boolean isArmed(),False
9,AccessibleStateSet,2,boolean isMultiSelectable(),False
9,AccessibleStateSet,3,boolean isReadOnly(),False
9,AccessibleStateSet,4,boolean isSelected(),False
9,AccessibleStateSet,5,boolean isVisible(),False
10,AccessibleTextSequence,1,int getLength(),False
10,AccessibleTextSequence,2,"String getText(int startIndex, int endIndex)",False
10,AccessibleTextSequence,3,int getStartIndex(int textIndex),False
10,AccessibleTextSequence,4,int getEndIndex(int textIndex),False
10,AccessibleTextSequence,5,"int getTextIndex(int startIndex, int endIndex)",False
