ClassName,Method,Return Type,Description,Full Description
LockInfo,from(CompositeData cd),static LockInfo,Returns a LockInfo object represented by the given CompositeData.,"

from
public static LockInfo from(CompositeData cd)
Returns a LockInfo object represented by the
 given CompositeData.
 The given CompositeData must contain the following attributes:
 


Attribute Name
Type


className
java.lang.String


identityHashCode
java.lang.Integer




Parameters:
cd - CompositeData representing a LockInfo
Returns:
a LockInfo object represented
         by cd if cd is not null;
         null otherwise.
Throws:
IllegalArgumentException - if cd does not
   represent a LockInfo with the attributes described
   above.
Since:
1.8


"
LockInfo,getClassName(),String,Returns the fully qualified name of the class of the lock object.,"

getClassName
public String getClassName()
Returns the fully qualified name of the class of the lock object.

Returns:
the fully qualified name of the class of the lock object.


"
LockInfo,getIdentityHashCode(),int,Returns the identity hash code of the lock object returned from the System.identityHashCode(java.lang.Object) method.,"

getIdentityHashCode
public int getIdentityHashCode()
Returns the identity hash code of the lock object
 returned from the System.identityHashCode(java.lang.Object) method.

Returns:
the identity hash code of the lock object.


"
LockInfo,toString(),String,Returns a string representation of a lock.,"

toString
public String toString()
Returns a string representation of a lock.  The returned
 string representation consists of the name of the class of the
 lock object, the at-sign character `@', and the unsigned
 hexadecimal representation of the identity hash code
 of the object.  This method returns a string equals to the value of:
 

 lock.getClass().getName() + '@' + Integer.toHexString(System.identityHashCode(lock))
 
 where lock is the lock object.

Overrides:
toString in class Object
Returns:
the string representation of a lock.


"
ManagementFactory,getClassLoadingMXBean(),static ClassLoadingMXBean,Returns the managed bean for the class loading system of the Java virtual machine.,"

getClassLoadingMXBean
public static ClassLoadingMXBean getClassLoadingMXBean()
Returns the managed bean for the class loading system of
 the Java virtual machine.

Returns:
a ClassLoadingMXBean object for
 the Java virtual machine.


"
ManagementFactory,getCompilationMXBean(),static CompilationMXBean,Returns the managed bean for the compilation system of the Java virtual machine.,"

getCompilationMXBean
public static CompilationMXBean getCompilationMXBean()
Returns the managed bean for the compilation system of
 the Java virtual machine.  This method returns null
 if the Java virtual machine has no compilation system.

Returns:
a CompilationMXBean object for the Java virtual
   machine or null if the Java virtual machine has
   no compilation system.


"
ManagementFactory,getGarbageCollectorMXBeans(),static List<GarbageCollectorMXBean>,Returns a list of GarbageCollectorMXBean objects in the Java virtual machine.,"

getGarbageCollectorMXBeans
public static List<GarbageCollectorMXBean> getGarbageCollectorMXBeans()
Returns a list of GarbageCollectorMXBean objects
 in the Java virtual machine.
 The Java virtual machine may have one or more
 GarbageCollectorMXBean objects.
 It may add or remove GarbageCollectorMXBean
 during execution.

Returns:
a list of GarbageCollectorMXBean objects.


"
ManagementFactory,getMemoryManagerMXBeans(),static List<MemoryManagerMXBean>,Returns a list of MemoryManagerMXBean objects in the Java virtual machine.,"

getMemoryManagerMXBeans
public static List<MemoryManagerMXBean> getMemoryManagerMXBeans()
Returns a list of MemoryManagerMXBean objects
 in the Java virtual machine.
 The Java virtual machine can have one or more memory managers.
 It may add or remove memory managers during execution.

Returns:
a list of MemoryManagerMXBean objects.


"
ManagementFactory,getMemoryMXBean(),static MemoryMXBean,Returns the managed bean for the memory system of the Java virtual machine.,"

getMemoryMXBean
public static MemoryMXBean getMemoryMXBean()
Returns the managed bean for the memory system of
 the Java virtual machine.

Returns:
a MemoryMXBean object for the Java virtual machine.


"
ManagementFactory,getMemoryPoolMXBeans(),static List<MemoryPoolMXBean>,Returns a list of MemoryPoolMXBean objects in the Java virtual machine.,"

getMemoryPoolMXBeans
public static List<MemoryPoolMXBean> getMemoryPoolMXBeans()
Returns a list of MemoryPoolMXBean objects in the
 Java virtual machine.
 The Java virtual machine can have one or more memory pools.
 It may add or remove memory pools during execution.

Returns:
a list of MemoryPoolMXBean objects.


"
