Sample Number,ClassName,Snippet Number,Method,Exist
0,_BindingIteratorImplBase,1,BindingListHolder _get_bindings(),False
0,_BindingIteratorImplBase,2,int remaining_elements(),False
0,_BindingIteratorImplBase,3,void destroy(),False
0,_BindingIteratorImplBase,4,BindingIterator _duplicate(),False
0,_BindingIteratorImplBase,5,"void next_n(int how_many, org.omg.CosNaming.BindingListHolder bl)",False
1,_BindingIteratorStub,1,org.omg.CosNaming.BindingListHolder _list(),False
1,_BindingIteratorStub,2,org.omg.CORBA.BooleanHolder _poa(),False
1,_BindingIteratorStub,3,java.lang.String[] _ids(),False
1,_BindingIteratorStub,4,org.omg.CORBA.portable.Delegate _get_delegate(),False
1,_BindingIteratorStub,5,void destroy(),True
2,_NamingContextExtStub,1,org.omg.CORBA.Object resolve(ObjectName n),False
2,_NamingContextExtStub,2,String to_string(NameComponent[] name),True
2,_NamingContextExtStub,3,"void bind_context(NameComponent n, NamingContext nc)",False
2,_NamingContextExtStub,4,NamingContext new_context(),True
2,_NamingContextExtStub,5,"void bind(NameComponent n, org.omg.CORBA.Object obj)",False
3,_NamingContextImplBase,1,org.omg.CORBA.Object resolve(org.omg.CORBA.NameComponent[] n),False
3,_NamingContextImplBase,2,org.omg.CosNaming.NamingContext new_context(),False
3,_NamingContextImplBase,3,org.omg.CosNaming.BindingIterator list(int how_many),False
3,_NamingContextImplBase,4,void destroy(),False
3,_NamingContextImplBase,5,"void bind(org.omg.CORBA.NameComponent[] n, org.omg.CORBA.Object obj)",False
4,_NamingContextStub,1,BindingIterator list(int how_many),False
4,_NamingContextStub,2,BindingIterator list_n(int how_many),False
4,_NamingContextStub,3,NamingContext new_context(),True
4,_NamingContextStub,4,"void bind(NameComponent n, org.omg.CORBA.Object obj)",False
4,_NamingContextStub,5,"void rebind(NameComponent n, org.omg.CORBA.Object obj)",False
6,BindingHelper,1,"void bind(org.omg.CosNaming.NamingContext nc, org.omg.CosNaming.NameComponent[] n)",False
6,BindingHelper,2,"void rebind(org.omg.CosNaming.NamingContext nc, org.omg.CosNaming.NameComponent[] n)",False
6,BindingHelper,3,org.omg.CosNaming.BindingListHolder list(int how_many),False
6,BindingHelper,4,org.omg.CosNaming.BindingIteratorHolder new_iterator(),False
6,BindingHelper,5,"void unbind(org.omg.CosNaming.NamingContext nc, org.omg.CosNaming.NameComponent[] n)",False
7,BindingHolder,1,org.omg.CORBA.NamingContextHelper helper(),False
7,BindingHolder,2,org.omg.CORBA.Object get_obj(),False
7,BindingHolder,3,void set_obj(org.omg.CORBA.Object obj),False
7,BindingHolder,4,org.omg.CORBA.NamingContext get_context(),False
7,BindingHolder,5,void set_context(org.omg.CORBA.NamingContext nc),False
8,BindingIteratorHelper,1,Binding next_one(),False
8,BindingIteratorHelper,2,"boolean next_n(int how_many, BindingListHolder bl)",False
8,BindingIteratorHelper,3,void destroy(),False
8,BindingIteratorHelper,4,BindingIterator duplicate(),False
8,BindingIteratorHelper,5,void reset(),False
9,BindingIteratorHolder,1,"void next_n(int how_many, org.omg.CosNaming.BindingListHolder bl)",False
9,BindingIteratorHolder,2,boolean next_one(org.omg.CosNaming.BindingHolder b),False
9,BindingIteratorHolder,3,void destroy(),False
9,BindingIteratorHolder,4,"boolean next_n_skip(int how_many, int start_at, org.omg.CosNaming.BindingListHolder bl)",False
9,BindingIteratorHolder,5,void reset(),False
10,BindingIteratorPOA,1,org.omg.CosNaming.Binding next_one(),False
10,BindingIteratorPOA,2,org.omg.CosNaming.Binding[] next_n(int how_many),False
10,BindingIteratorPOA,3,void destroy(),False
10,BindingIteratorPOA,4,"void list(org.omg.CosNaming.BindingListHolder bl, org.omg.CosNaming.BindingIteratorHolder bi)",False
10,BindingIteratorPOA,5,void reset(),False
11,BindingListHelper,1,int count(),False
11,BindingListHelper,2,org.omg.CosNaming.Binding item(int index),False
11,BindingListHelper,3,"void add(int index, org.omg.CosNaming.Binding binding)",False
11,BindingListHelper,4,void remove(int index),False
11,BindingListHelper,5,void clear(),False
13,BindingType,1,Object get_binding_name(),False
13,BindingType,2,Context get_binding_context(),False
13,BindingType,3,Object get_binding_type(),False
13,BindingType,4,void set_binding_name(Object name),False
13,BindingType,5,void set_binding_type(Object type),False
14,BindingTypeHelper,1,org.omg.CosNaming.BindingType valueOf(int value),False
14,BindingTypeHelper,2,org.omg.CORBA.TypeCode _type(),False
14,BindingTypeHelper,3,java.lang.String id(),False
14,BindingTypeHelper,4,org.omg.CosNaming.BindingType read(org.omg.CORBA.portable.InputStream istream),False
14,BindingTypeHelper,5,"void write(org.omg.CORBA.portable.OutputStream ostream, org.omg.CosNaming.BindingType value)",False
16,IstringHelper,1,String extract(org.omg.CORBA.Any a),False
16,IstringHelper,2,"org.omg.CORBA.Any insert(org.omg.CORBA.Any a, String that)",False
16,IstringHelper,3,void read(org.omg.CORBA.portable.InputStream istream),False
16,IstringHelper,4,"void write(org.omg.CORBA.portable.OutputStream ostream, String value)",False
16,IstringHelper,5,String id(),True
17,NameComponent,1,java.lang.String id(),False
17,NameComponent,2,void id(java.lang.String value),False
17,NameComponent,3,java.lang.String kind(),False
17,NameComponent,4,void kind(java.lang.String value),False
17,NameComponent,5,org.omg.CosNaming.NameComponent[] ids(),False
18,NameComponentHelper,1,NameComponent[] extract(org.omg.CORBA.Any a),False
18,NameComponentHelper,2,"void insert(org.omg.CORBA.Any a, NameComponent[] that)",False
18,NameComponentHelper,3,"void write(org.omg.CORBA.portable.OutputStream out, NameComponent[] that)",False
18,NameComponentHelper,4,NameComponent[] read(org.omg.CORBA.portable.InputStream input),False
18,NameComponentHelper,5,"void write(org.omg.CORBA.portable.OutputStream out, NameComponent[] value)",False
19,NameComponentHolder,1,"void insert(int index, org.omg.CosNaming.NameComponent element)",False
19,NameComponentHolder,2,org.omg.CosNaming.NameComponent get(int index),False
19,NameComponentHolder,3,int size(),False
19,NameComponentHolder,4,void clear(),False
19,NameComponentHolder,5,boolean isEmpty(),False
20,NameHelper,1,org.omg.CosNaming.NameHelper makeName(String name),False
20,NameHelper,2,org.omg.CosNaming.NameHelper parse(String name),False
20,NameHelper,3,"org.omg.CosNaming.NameHelper to_url(String addr, String inter)",False
20,NameHelper,4,org.omg.CosNaming.NameHelper from_url(String str),False
20,NameHelper,5,org.omg.CosNaming.NameHelper nobject_to_string(org.omg.CORBA.Object obj),False
21,NameHolder,1,void setName(org.omg.CosNaming.NameComponent[] newValue),False
21,NameHolder,2,org.omg.CosNaming.NameComponent[] value(),False
21,NameHolder,3,void _write(org.omg.CORBA.portable.OutputStream out),False
21,NameHolder,4,void _read(org.omg.CORBA.portable.InputStream in),False
21,NameHolder,5,org.omg.CORBA.TypeCode _type(),False
23,NamingContextExtHolder,1,"void bind(NameComponent[] n, org.omg.CORBA.Object obj)",False
23,NamingContextExtHolder,2,"void rebind_context(NameComponent[] n, NamingContext nc)",False
23,NamingContextExtHolder,3,NameComponent[] to_name(String sn),False
23,NamingContextExtHolder,4,void unbind(NameComponent[] n),False
23,NamingContextExtHolder,5,"BindingListHolder list(int how_many, BindingIteratorHolder bi)",False
24,NamingContextExtPOA,1,"void bind(NameComponent[] n, org.omg.CORBA.Object obj)",False
