Sample Number,ClassName,Snippet Number,Method,Exist,Description,Full Description
0,XMLConstants,1,final String XML_NS_PREFIX,False,,NULL
0,XMLConstants,2,final String XML_NS_URI,False,,NULL
0,XMLConstants,3,final String XML_NS_ATTRIBUTE_PREFIX,False,,NULL
0,XMLConstants,4,final String XML_NS_ATTRIBUTE_URI,False,,NULL
0,XMLConstants,5,final String XML_DTD_NS_URI,False,,NULL
0,XMLConstants,6,final String XML_DTD_ELEMENT_DEFAULT,False,,NULL
0,XMLConstants,7,final String XML_DTD_ATTRIBUTE_DEFAULT,False,,NULL
0,XMLConstants,8,final String XML_DTD_ENTITY_DEFAULT,False,,NULL
0,XMLConstants,9,final String XML_DTD_NOTATION_DEFAULT,False,,NULL
0,XMLConstants,10,final String XML_DTD_ELEMENT_DEFAULT_VALUE,False,,NULL
0,XMLConstants,11,final String XML_DTD_ATTRIBUTE_DEFAULT_VALUE,False,,NULL
0,XMLConstants,12,final String XML_DTD_ENTITY_DEFAULT_VALUE,False,,NULL
0,XMLConstants,13,final String XML_DTD_NOTATION_DEFAULT_VALUE,False,,NULL
0,XMLConstants,14,final String XML_DTD_ELEMENT_DEFAULT_TYPE,False,,NULL
0,XMLConstants,15,final String XML_DTD_ATTRIBUTE_DEFAULT_TYPE,False,,NULL
0,XMLConstants,16,final String XML_DTD_ENTITY_DEFAULT_TYPE,False,,NULL
0,XMLConstants,17,final String XML_DTD_NOTATION_DEFAULT_TYPE,False,,NULL
0,XMLConstants,18,final String XML_DTD_ELEMENT_DEFAULT_CONTENT,False,,NULL
0,XMLConstants,19,final String XML_DTD_ATTRIBUTE_DEFAULT_CONTENT,False,,NULL
0,XMLConstants,20,final String XML_DTD_ENTITY_DEFAULT_CONTENT,False,,NULL
0,XMLConstants,21,final String XML_DTD_NOTATION_DEFAULT_CONTENT,False,,NULL
