Sample Number,ClassName,Snippet Number,Method,Exist,Description,Full Description
0,Attributes,1,String getValue(String name),True,,"

getValue
public String getValue(String name)
Returns the value of the specified attribute name, specified as
 a string, or null if the attribute was not found. The attribute
 name is case-insensitive.
 
 This method is defined as:
 
      return (String)get(new Attributes.Name((String)name));
 

Parameters:
name - the attribute name as a string
Returns:
the String value of the specified attribute name, or null if
         not found.
Throws:
IllegalArgumentException - if the attribute name is invalid


"
0,Attributes,2,"String putValue(String name, String value)",True,,"

putValue
public String putValue(String name,
                       String value)
Associates the specified value with the specified attribute name,
 specified as a String. The attributes name is case-insensitive.
 If the Map previously contained a mapping for the attribute name,
 the old value is replaced.
 
 This method is defined as:
 
      return (String)put(new Attributes.Name(name), value);
 

Parameters:
name - the attribute name as a string
value - the attribute value
Returns:
the previous value of the attribute, or null if none
Throws:
IllegalArgumentException - if the attribute name is invalid


"
0,Attributes,3,boolean containsKey(Object name),True,,"

containsKey
public boolean containsKey(Object name)
Returns true if this Map contains the specified attribute name (key).

Specified by:
containsKey in interface Map<Object,Object>
Parameters:
name - the attribute name
Returns:
true if this Map contains the specified attribute name


"
0,Attributes,4,"Set<Map.Entry<Object, Object>> entrySet()",False,,NULL
0,Attributes,5,void clear(),True,,"

clear
public void clear()
Removes all attributes from this Map.

Specified by:
clear in interface Map<Object,Object>


"
1,Attributes.Name,1,String toString(),True,,"

toString
public String toString()
Returns the attribute name as a String.

Overrides:
toString in class Object
Returns:
a string representation of the object.


"
1,Attributes.Name,2,int hashCode(),True,,"

hashCode
public int hashCode()
Computes the hash value for this attribute name.

Overrides:
hashCode in class Object
Returns:
a hash code value for this object.
See Also:
Object.equals(java.lang.Object), 
System.identityHashCode(java.lang.Object)


"
1,Attributes.Name,3,boolean equals(Object o),True,,"

equals
public boolean equals(Object o)
Compares this attribute name to another for equality.

Overrides:
equals in class Object
Parameters:
o - the object to compare
Returns:
true if this attribute name is equal to the
         specified attribute object
See Also:
Object.hashCode(), 
HashMap


"
1,Attributes.Name,4,int length(),False,,NULL
1,Attributes.Name,5,char charAt(int index),False,,NULL
2,JarEntry,1,String getName(),False,,NULL
2,JarEntry,2,long getSize(),False,,NULL
2,JarEntry,3,long getTime(),False,,NULL
2,JarEntry,4,InputStream getInputStream(),False,,NULL
2,JarEntry,5,Attributes getAttributes(),True,,"

getAttributes
public Attributes getAttributes()
                         throws IOException
Returns the Manifest Attributes for this
 entry, or null if none.

Returns:
the Manifest Attributes for this
 entry, or null if none
Throws:
IOException - if an I/O error has occurred


"
3,JarFile,1,Enumeration<JarEntry> entries(),True,,"

entries
public Enumeration<JarEntry> entries()
Returns an enumeration of the zip file entries.

Overrides:
entries in class ZipFile
Returns:
an enumeration of the ZIP file entries


"
3,JarFile,2,JarEntry getJarEntry(String name),True,,"

getJarEntry
public JarEntry getJarEntry(String name)
Returns the JarEntry for the given entry name or
 null if not found.

Parameters:
name - the jar file entry name
Returns:
the JarEntry for the given entry name or
         null if not found.
Throws:
IllegalStateException - may be thrown if the jar file has been closed
See Also:
JarEntry


"
3,JarFile,3,Manifest getManifest(),True,,"

getManifest
public Manifest getManifest()
                     throws IOException
Returns the jar file manifest, or null if none.

Returns:
the jar file manifest, or null if none
Throws:
IllegalStateException - may be thrown if the jar file has been closed
IOException - if an I/O error has occurred


"
3,JarFile,4,void close(),False,,NULL
3,JarFile,5,InputStream getInputStream(ZipEntry ze),True,,"

getInputStream
public InputStream getInputStream(ZipEntry ze)
                           throws IOException
Returns an input stream for reading the contents of the specified
 zip file entry.

Overrides:
getInputStream in class ZipFile
Parameters:
ze - the zip file entry
Returns:
an input stream for reading the contents of the specified
         zip file entry
Throws:
ZipException - if a zip file format error has occurred
IOException - if an I/O error has occurred
SecurityException - if any of the jar file entries
         are incorrectly signed.
IllegalStateException - may be thrown if the jar file has been closed


"
4,JarInputStream,1,JarEntry getNextJarEntry(),True,,"

getNextJarEntry
public JarEntry getNextJarEntry()
                         throws IOException
Reads the next JAR file entry and positions the stream at the
 beginning of the entry data. If verification has been enabled,
 any invalid signature detected while positioning the stream for
 the next entry will result in an exception.

Returns:
the next JAR file entry, or null if there are no more entries
Throws:
ZipException - if a ZIP file error has occurred
IOException - if an I/O error has occurred
SecurityException - if any of the jar file entries
         are incorrectly signed.


"
4,JarInputStream,2,void closeEntry(),False,,NULL
4,JarInputStream,3,Manifest getManifest(),True,,"

getManifest
public Manifest getManifest()
Returns the Manifest for this JAR file, or
 null if none.

Returns:
the Manifest for this JAR file, or
         null if none.


"
