ClassName,Method,Return Type,Description,Full Description
FileFilter,accept(File f),abstract boolean,Whether the given file is accepted by this filter.,"

accept
public abstract boolean accept(File f)
Whether the given file is accepted by this filter.

"
FileFilter,getDescription(),abstract String,The description of this filter.,"

getDescription
public abstract String getDescription()
The description of this filter. For example: ""JPG and GIF Images""

See Also:
FileView.getName(java.io.File)


"
FileNameExtensionFilter,accept(File f),boolean,"Tests the specified file, returning true if the file is accepted, false otherwise.","

accept
public boolean accept(File f)
Tests the specified file, returning true if the file is
 accepted, false otherwise. True is returned if the extension
 matches one of the file name extensions of this FileFilter, or the file is a directory.

Specified by:
accept in class FileFilter
Parameters:
f - the File to test
Returns:
true if the file is to be accepted, false otherwise


"
FileNameExtensionFilter,getDescription(),String,The description of this filter.,"

getDescription
public String getDescription()
The description of this filter. For example: ""JPG and GIF Images.""

Specified by:
getDescription in class FileFilter
Returns:
the description of this filter
See Also:
FileView.getName(java.io.File)


"
FileNameExtensionFilter,getExtensions(),String[],Returns the set of file name extensions files are tested against.,"

getExtensions
public String[] getExtensions()
Returns the set of file name extensions files are tested against.

Returns:
the set of file name extensions files are tested against


"
FileNameExtensionFilter,toString(),String,Returns a string representation of the FileNameExtensionFilter.,"

toString
public String toString()
Returns a string representation of the FileNameExtensionFilter.
 This method is intended to be used for debugging purposes,
 and the content and format of the returned string may vary
 between implementations.

Overrides:
toString in class Object
Returns:
a string representation of this FileNameExtensionFilter


"
FileSystemView,"createFileObject(File dir, String filename)",File,Returns a File object constructed in dir from the given filename.,"

createFileObject
public File createFileObject(File dir,
                             String filename)
Returns a File object constructed in dir from the given filename.

"
FileSystemView,createFileObject(String path),File,Returns a File object constructed from the given path string.,"

createFileObject
public File createFileObject(String path)
Returns a File object constructed from the given path string.

"
FileSystemView,createFileSystemRoot(File f),protected File,Creates a new File object for f with correct behavior for a file system root directory.,"

createFileSystemRoot
protected File createFileSystemRoot(File f)
Creates a new File object for f with correct
 behavior for a file system root directory.

Parameters:
f - a File object representing a file system root
          directory, for example ""/"" on Unix or ""C:\"" on Windows.
Returns:
a new File object
Since:
1.4


"
FileSystemView,createNewFolder(File containingDir),abstract File,Creates a new folder with a default folder name.,"

createNewFolder
public abstract File createNewFolder(File containingDir)
                              throws IOException
Creates a new folder with a default folder name.

Throws:
IOException


"
FileSystemView,"getChild(File parent, String fileName)",File,NULL,"

getChild
public File getChild(File parent,
                     String fileName)

Parameters:
parent - a File object representing a directory or special folder
fileName - a name of a file or folder which exists in parent
Returns:
a File object. This is normally constructed with new
 File(parent, fileName) except when parent and child are both
 special folders, in which case the File is a wrapper containing
 a ShellFolder object.
Since:
1.4


"
FileSystemView,getDefaultDirectory(),File,Return the user's default starting directory for the file chooser.,"

getDefaultDirectory
public File getDefaultDirectory()
Return the user's default starting directory for the file chooser.

Returns:
a File object representing the default
         starting folder
Since:
1.4


"
FileSystemView,"getFiles(File dir, boolean useFileHiding)",File[],Gets the list of shown (i.e.,"

getFiles
public File[] getFiles(File dir,
                       boolean useFileHiding)
Gets the list of shown (i.e. not hidden) files.

"
FileSystemView,getFileSystemView(),static FileSystemView,NULL,"

getFileSystemView
public static FileSystemView getFileSystemView()

"
FileSystemView,getHomeDirectory(),File,NULL,"

getHomeDirectory
public File getHomeDirectory()

"
FileSystemView,getParentDirectory(File dir),File,Returns the parent directory of dir.,"

getParentDirectory
public File getParentDirectory(File dir)
Returns the parent directory of dir.

Parameters:
dir - the File being queried
Returns:
the parent directory of dir, or
   null if dir is null


"
FileSystemView,getRoots(),File[],Returns all root partitions on this system.,"

getRoots
public File[] getRoots()
Returns all root partitions on this system. For example, on
 Windows, this would be the ""Desktop"" folder, while on DOS this
 would be the A: through Z: drives.

"
FileSystemView,getSystemDisplayName(File f),String,"Name of a file, directory, or folder as it would be displayed in a system file browser.","

getSystemDisplayName
public String getSystemDisplayName(File f)
Name of a file, directory, or folder as it would be displayed in
 a system file browser. Example from Windows: the ""M:\"" directory
 displays as ""CD-ROM (M:)""

 The default implementation gets information from the ShellFolder class.

Parameters:
f - a File object
Returns:
the file name as it would be displayed by a native file chooser
Since:
1.4
See Also:
JFileChooser.getName(java.io.File)


"
