Sample Number,ClassName,Snippet Number,Method,Exist
0,DocFlavor,1,DocFlavor getPLAIN_TEXT(),False
0,DocFlavor,2,DocFlavor getPDF(),False
0,DocFlavor,3,DocFlavor getHTML(),False
0,DocFlavor,4,DocFlavor getRTF(),False
0,DocFlavor,5,DocFlavor getJPEG(),False
1,DocFlavor.BYTE_ARRAY,1,byte[] getStreamBytes(),False
1,DocFlavor.BYTE_ARRAY,2,int getLength(),False
1,DocFlavor.BYTE_ARRAY,3,String getMimeType(),False
1,DocFlavor.BYTE_ARRAY,4,String getName(),False
1,DocFlavor.BYTE_ARRAY,5,boolean isMimeTypeAvailable(String mimeType),False
2,DocFlavor.CHAR_ARRAY,1,char[] getRepresentation(),False
2,DocFlavor.CHAR_ARRAY,2,String toString(),False
2,DocFlavor.CHAR_ARRAY,3,boolean equals(Object obj),False
2,DocFlavor.CHAR_ARRAY,4,int hashCode(),False
2,DocFlavor.CHAR_ARRAY,5,Object clone(),False
3,DocFlavor.INPUT_STREAM,1,DocFlavor INPUT_STREAM,False
3,DocFlavor.INPUT_STREAM,2,boolean equals(Object obj),False
3,DocFlavor.INPUT_STREAM,3,int hashCode(),False
3,DocFlavor.INPUT_STREAM,4,String toString(),False
3,DocFlavor.INPUT_STREAM,5,DocFlavor clone(),False
4,DocFlavor.READER,1,DocFlavor getInstance(String mimeType),False
4,DocFlavor.READER,2,"DocFlavor getInstance(String mimeType, String humanPresentableName)",False
4,DocFlavor.READER,3,DocFlavor[] getAllInstances(),False
4,DocFlavor.READER,4,String getMimeType(),False
4,DocFlavor.READER,5,String getHumanPresentableName(),False
5,DocFlavor.SERVICE_FORMATTED,1,PrintService getPrintService(),False
5,DocFlavor.SERVICE_FORMATTED,2,DocFlavor[] getAllFlavors(),False
5,DocFlavor.SERVICE_FORMATTED,3,boolean isMimeTypePrintable(String mimeType),False
5,DocFlavor.SERVICE_FORMATTED,4,boolean isMimeTypeWritable(String mimeType),False
5,DocFlavor.SERVICE_FORMATTED,5,String[] getMimeTypes(),False
6,DocFlavor.STRING,1,String getName(),False
6,DocFlavor.STRING,2,String getMimeType(),False
6,DocFlavor.STRING,3,String getName(Locale locale),False
6,DocFlavor.STRING,4,String getMimeType(Locale locale),False
6,DocFlavor.STRING,5,boolean isMimeTypeEqual(DocFlavor flavor),False
7,DocFlavor.URL,1,URL getURL(),False
7,DocFlavor.URL,2,String getMimeType(),False
7,DocFlavor.URL,3,String getName(),False
7,DocFlavor.URL,4,String getParameter(String key),False
7,DocFlavor.URL,5,"Map<String, String> getParameters()",False
8,PrintServiceLookup,1,PrintServiceLookup.lookupDefaultPrintService(),False
8,PrintServiceLookup,2,PrintServiceLookup.lookupPrintService(Locale locale),False
8,PrintServiceLookup,3,PrintServiceLookup.lookupPrintService(String name),False
8,PrintServiceLookup,4,"PrintServiceLookup.lookupPrintServices(Class<? extends PrintService> class, Locale locale)",False
8,PrintServiceLookup,5,"PrintServiceLookup.lookupPrintServices(Class<? extends PrintService> class, String name)",False
9,ServiceUI,1,ServiceUI.getPrintServices(DocFlavor flavor),False
9,ServiceUI,2,ServiceUI.getPrinter(PrintService service),False
9,ServiceUI,3,ServiceUI.getPrinter(String name),False
9,ServiceUI,4,ServiceUI.getPrinterNames(),False
9,ServiceUI,5,ServiceUI.showPrintDialog(PrintRequestAttributeSet attributes),False
10,ServiceUIFactory,1,ServiceUIFactory getServiceUIFactory(DocFlavor flavor),False
10,ServiceUIFactory,2,"ServiceUIFactory getServiceUIFactory(DocFlavor flavor, Locale locale)",False
10,ServiceUIFactory,3,"ServiceUIFactory getServiceUIFactory(DocFlavor flavor, Class<? extends ServiceUI> serviceUIClazz)",False
10,ServiceUIFactory,4,"ServiceUIFactory getServiceUIFactory(DocFlavor flavor, Locale locale, Class<? extends ServiceUI> serviceUIClazz)",False
10,ServiceUIFactory,5,"ServiceUIFactory getServiceUIFactory(DocFlavor flavor, Class<? extends ServiceUI> serviceUIClazz, Class<? extends ServiceUIChooser> serviceUIChooserClazz)",False
11,SimpleDoc,1,"SimpleDoc(String title, String author, String copyright, String subject, String keywords, String creator, String date)",False
11,SimpleDoc,2,String getTitle(),False
11,SimpleDoc,3,String getAuthor(),False
11,SimpleDoc,4,String getCopyright(),False
11,SimpleDoc,5,String getSubject(),False
11,SimpleDoc,6,String getKeywords(),False
11,SimpleDoc,7,String getCreator(),False
11,SimpleDoc,8,String getDate(),False
11,SimpleDoc,9,void setTitle(String title),False
11,SimpleDoc,10,void setAuthor(String author),False
11,SimpleDoc,11,void setCopyright(String copyright),False
11,SimpleDoc,12,void setSubject(String subject),False
11,SimpleDoc,13,void setKeywords(String keywords),False
11,SimpleDoc,14,void setCreator(String creator),False
11,SimpleDoc,15,void setDate(String date),False
12,StreamPrintService,1,PrintService lookupPrintService(String name),False
12,StreamPrintService,2,PrintService[] getPrintServices(),False
12,StreamPrintService,3,PrintService getPrintService(String name),False
12,StreamPrintService,4,PrintService getDefaultPrintService(),False
12,StreamPrintService,5,PrintService getMatchingPrintService(String[] attributes),False
13,StreamPrintServiceFactory,1,PrintService lookupPrintService(String name),False
13,StreamPrintServiceFactory,2,PrintService[] getPrintServices(),False
13,StreamPrintServiceFactory,3,PrintService match(PrintRequestAttributeSet attributes),False
13,StreamPrintServiceFactory,4,"PrintService match(PrintRequestAttributeSet attributes, Locale locale)",False
13,StreamPrintServiceFactory,5,"PrintService match(PrintRequestAttributeSet attributes, Locale locale, ClassLoader loader)",False
