FileName,Compilable,Runnable,Correct
CopiesSupported_5,True,True,True
DocumentName_1,False,False,False
DocumentName_5,False,False,False
JobKOctetsSupported_2,False,False,False
JobMediaSheetsCompleted_2,True,True,True
JobName_5,True,True,True
JobPriority_2,False,False,False
NumberOfDocuments_2,True,True,True
NumberOfInterveningJobs_3,True,True,True
NumberUp_2,True,True,True
NumberUpSupported_2,True,True,True
OutputDeviceAssigned_2,False,False,False
PagesPerMinute_2,True,True,True
PagesPerMinuteColor_2,True,True,True
PrinterMakeAndModel_3,False,False,False
PrinterMoreInfo_1,False,False,False
PrinterMoreInfo_4,False,False,False
PrinterName_3,True,True,True
PrinterResolution_2,False,False,False
RequestingUserName_3,False,False,False
