ClassName,Method,Return Type,Description
InputContext,dispatchEvent(AWTEvent event),void,Dispatches an event to the active input method.
InputContext,dispose(),void,Releases the resources used by this input context.
InputContext,endComposition(),void,Ends any input composition that may currently be going on in this context.
InputContext,getInputMethodControlObject(),Object,"Returns a control object from the current input method, or null."
InputContext,getInstance(),static InputContext,Returns a new InputContext instance.
InputContext,getLocale(),Locale,Returns the current locale of the current input method or keyboard layout.
InputContext,isCompositionEnabled(),boolean,Determines whether the current input method is enabled for composition.
InputContext,reconvert(),void,Asks the current input method to reconvert text from the current client component.
InputContext,removeNotify(Component client),void,"Notifies the input context that a client component has been removed from its containment hierarchy, or that input method support has been disabled for the component."
InputContext,selectInputMethod(Locale locale),boolean,"Attempts to select an input method or keyboard layout that supports the given locale, and returns a value indicating whether such an input method or keyboard layout has been successfully selected."
InputContext,setCharacterSubsets(Character.Subset[] subsets),void,Sets the subsets of the Unicode character set that input methods of this input context should be allowed to input.
InputContext,setCompositionEnabled(boolean enable),void,"Enables or disables the current input method for composition, depending on the value of the parameter enable."
InputMethodHighlight,getState(),int,Returns the conversion state of the text range.
InputMethodHighlight,getStyle(),"Map<TextAttribute,?>","Returns the rendering style attributes for the text range, or null."
InputMethodHighlight,getVariation(),int,Returns the variation of the text range.
InputMethodHighlight,isSelected(),boolean,Returns whether the text range is selected.
