Sample Number,ClassName,Snippet Number,Method,Exist
0,TransformService,1,TransformService lookupService(String transformURI),False
0,TransformService,2,TransformService[] listServices(),False
0,TransformService,3,Transform[] getAvailableTransforms(),False
0,TransformService,4,Transform getTransform(String transformURI),False
0,TransformService,5,"Transform getTransform(String algorithm, String algorithmURI)",False
1,XMLSignatureFactory,1,XMLSignatureFactory getInstance(String algorithm),True
1,XMLSignatureFactory,2,XMLSignature createSignature(String algorithm),False
1,XMLSignatureFactory,3,"Reference createReference(String uri, String transformAlgorithm, String digestAlgorithm, String digestMethod)",False
1,XMLSignatureFactory,4,"CanonicalizationMethod createCanonicalizationMethod(String algorithm, String inclusiveNamespacesPrefixList)",False
1,XMLSignatureFactory,5,Transform createTransform(String algorithm),False
