ClassName,Method,Return Type,Description
Endpoint,create(Object implementor),static Endpoint,Creates an endpoint with the specified implementor object.
Endpoint,"create(Object implementor, WebServiceFeature... features)",static Endpoint,Creates an endpoint with the specified implementor object and web service features.
Endpoint,"create(String bindingId, Object implementor)",static Endpoint,Creates an endpoint with the specified binding type and implementor object.
Endpoint,"create(String bindingId, Object implementor, WebServiceFeature... features)",static Endpoint,"Creates an endpoint with the specified binding type, implementor object, and web service features."
Endpoint,getBinding(),abstract Binding,Returns the binding for this endpoint.
Endpoint,"getEndpointReference(Class<T> clazz, Element... referenceParameters)",abstract <T extends EndpointReference>T,Returns the EndpointReference associated with this Endpoint instance.
Endpoint,getEndpointReference(Element... referenceParameters),abstract EndpointReference,Returns the EndpointReference associated with this Endpoint instance.
Endpoint,getExecutor(),abstract Executor,Returns the executor for this Endpointinstance.
Endpoint,getImplementor(),abstract Object,Returns the implementation object for this endpoint.
Endpoint,getMetadata(),abstract List<Source>,Returns a list of metadata documents for the service.
Endpoint,getProperties(),"abstract Map<String,Object>",Returns the property bag for this Endpoint instance.
Endpoint,isPublished(),abstract boolean,Returns true if the endpoint is in the published state.
Endpoint,publish(HttpContext serverContext),void,Publishes this endpoint at the provided server context.
Endpoint,publish(Object serverContext),abstract void,Publishes this endpoint at the provided server context.
Endpoint,publish(String address),abstract void,Publishes this endpoint at the given address.
Endpoint,"publish(String address, Object implementor)",static Endpoint,Creates and publishes an endpoint for the specified implementor object at the given address.
Endpoint,"publish(String address, Object implementor, WebServiceFeature... features)",static Endpoint,Creates and publishes an endpoint for the specified implementor object at the given address.
Endpoint,setEndpointContext(EndpointContext ctxt),void,"By settng a EndpointContext, JAX-WS runtime knows about addresses of other endpoints in an application."
Endpoint,setExecutor(Executor executor),abstract void,Sets the executor for this Endpoint instance.
Endpoint,setMetadata(List<Source> metadata),abstract void,Sets the metadata for this endpoint.
Endpoint,"setProperties(Map<String,Object> properties)",abstract void,Sets the property bag for this Endpoint instance.
Endpoint,stop(),abstract void,Stops publishing this endpoint.
EndpointContext,getEndpoints(),abstract Set<Endpoint>,This gives list of endpoints in an application.
EndpointReference,"getPort(Class<T> serviceEndpointInterface, WebServiceFeature... features)",<T> T,The getPort method returns a proxy.
EndpointReference,readFrom(Source eprInfoset),static EndpointReference,Factory method to read an EndpointReference from the infoset contained in eprInfoset.
EndpointReference,toString(),String,Displays EPR infoset for debugging convenience.
EndpointReference,writeTo(Result result),abstract void,write this EndpointReference to the specified infoset format
RespectBindingFeature,getID(),String,Get the unique identifier for this WebServiceFeature.
Service,"addPort(QName portName, String bindingId, String endpointAddress)",void,Creates a new port for the service.
Service,create(QName serviceName),static Service,Creates a Service instance.
Service,"create(QName serviceName, WebServiceFeature... features)",static Service,Creates a Service instance.
Service,"create(URL wsdlDocumentLocation, QName serviceName)",static Service,Creates a Service instance.
Service,"create(URL wsdlDocumentLocation, QName serviceName, WebServiceFeature... features)",static Service,Creates a Service instance.
Service,"createDispatch(EndpointReference endpointReference, Class<T> type, Service.Mode mode, WebServiceFeature... features)",<T> Dispatch<T>,Creates a Dispatch instance for use with objects of the client's choosing.
Service,"createDispatch(EndpointReference endpointReference, JAXBContext context, Service.Mode mode, WebServiceFeature... features)",Dispatch<Object>,Creates a Dispatch instance for use with JAXB generated objects.
Service,"createDispatch(QName portName, Class<T> type, Service.Mode mode)",<T> Dispatch<T>,Creates a Dispatch instance for use with objects of the client's choosing.
Service,"createDispatch(QName portName, Class<T> type, Service.Mode mode, WebServiceFeature... features)",<T> Dispatch<T>,Creates a Dispatch instance for use with objects of the client's choosing.
Service,"createDispatch(QName portName, JAXBContext context, Service.Mode mode)",Dispatch<Object>,Creates a Dispatch instance for use with JAXB generated objects.
Service,"createDispatch(QName portName, JAXBContext context, Service.Mode mode, WebServiceFeature... features)",Dispatch<Object>,Creates a Dispatch instance for use with JAXB generated objects.
Service,getExecutor(),Executor,Returns the executor for this Serviceinstance.
Service,getHandlerResolver(),HandlerResolver,Returns the configured handler resolver.
Service,getPort(Class<T> serviceEndpointInterface),<T> T,The getPort method returns a proxy.
Service,"getPort(Class<T> serviceEndpointInterface, WebServiceFeature... features)",<T> T,The getPort method returns a proxy.
Service,"getPort(EndpointReference endpointReference, Class<T> serviceEndpointInterface, WebServiceFeature... features)",<T> T,The getPort method returns a proxy.
Service,"getPort(QName portName, Class<T> serviceEndpointInterface)",<T> T,The getPort method returns a proxy.
Service,"getPort(QName portName, Class<T> serviceEndpointInterface, WebServiceFeature... features)",<T> T,The getPort method returns a proxy.
Service,getPorts(),Iterator<QName>,Returns an Iterator for the list of QNames of service endpoints grouped by this service
Service,getServiceName(),QName,Gets the name of this service.
Service,getWSDLDocumentLocation(),URL,Gets the location of the WSDL document for this Service.
Service,setExecutor(Executor executor),void,Sets the executor for this Service instance.
Service,setHandlerResolver(HandlerResolver handlerResolver),void,Sets the HandlerResolver for this Service instance.
WebServiceFeature,getID(),abstract String,Get the unique identifier for this WebServiceFeature.
WebServiceFeature,isEnabled(),boolean,Returns true if this feature is enabled.
