ClassName,URL,Description
AbstractExecutorService,https://docs.oracle.com/javase/8/docs/api/java/util/concurrent/AbstractExecutorService.html,Provides default implementations of ExecutorService execution methods.
ArrayBlockingQueue,https://docs.oracle.com/javase/8/docs/api/java/util/concurrent/ArrayBlockingQueue.html,A bounded blocking queue backed by an array.
CompletableFuture,https://docs.oracle.com/javase/8/docs/api/java/util/concurrent/CompletableFuture.html,"A Future that may be explicitly completed (setting its value and status), and may be used as a CompletionStage, supporting dependent functions and actions that trigger upon its completion."
ConcurrentHashMap,https://docs.oracle.com/javase/8/docs/api/java/util/concurrent/ConcurrentHashMap.html,A hash table supporting full concurrency of retrievals and high expected concurrency for updates.
ConcurrentHashMap.KeySetView,https://docs.oracle.com/javase/8/docs/api/java/util/concurrent/ConcurrentHashMap.KeySetView.html,"A view of a ConcurrentHashMap as a Set of keys, in which additions may optionally be enabled by mapping to a common value."
ConcurrentLinkedDeque,https://docs.oracle.com/javase/8/docs/api/java/util/concurrent/ConcurrentLinkedDeque.html,An unbounded concurrent deque based on linked nodes.
ConcurrentLinkedQueue,https://docs.oracle.com/javase/8/docs/api/java/util/concurrent/ConcurrentLinkedQueue.html,An unbounded thread-safe queue based on linked nodes.
ConcurrentSkipListMap,https://docs.oracle.com/javase/8/docs/api/java/util/concurrent/ConcurrentSkipListMap.html,A scalable concurrent ConcurrentNavigableMap implementation.
ConcurrentSkipListSet,https://docs.oracle.com/javase/8/docs/api/java/util/concurrent/ConcurrentSkipListSet.html,A scalable concurrent NavigableSet implementation based on a ConcurrentSkipListMap.
CopyOnWriteArrayList,https://docs.oracle.com/javase/8/docs/api/java/util/concurrent/CopyOnWriteArrayList.html,"A thread-safe variant of ArrayList in which all mutative operations (add, set, and so on) are implemented by making a fresh copy of the underlying array."
CopyOnWriteArraySet,https://docs.oracle.com/javase/8/docs/api/java/util/concurrent/CopyOnWriteArraySet.html,A Set that uses an internal CopyOnWriteArrayList for all of its operations.
CountDownLatch,https://docs.oracle.com/javase/8/docs/api/java/util/concurrent/CountDownLatch.html,A synchronization aid that allows one or more threads to wait until a set of operations being performed in other threads completes.
CountedCompleter,https://docs.oracle.com/javase/8/docs/api/java/util/concurrent/CountedCompleter.html,A ForkJoinTask with a completion action performed when triggered and there are no remaining pending actions.
CyclicBarrier,https://docs.oracle.com/javase/8/docs/api/java/util/concurrent/CyclicBarrier.html,A synchronization aid that allows a set of threads to all wait for each other to reach a common barrier point.
DelayQueue,https://docs.oracle.com/javase/8/docs/api/java/util/concurrent/DelayQueue.html,"An unbounded blocking queue of Delayed elements, in which an element can only be taken when its delay has expired."
Exchanger,https://docs.oracle.com/javase/8/docs/api/java/util/concurrent/Exchanger.html,A synchronization point at which threads can pair and swap elements within pairs.
ExecutorCompletionService,https://docs.oracle.com/javase/8/docs/api/java/util/concurrent/ExecutorCompletionService.html,A CompletionService that uses a supplied Executor to execute tasks.
Executors,https://docs.oracle.com/javase/8/docs/api/java/util/concurrent/Executors.html,"Factory and utility methods for Executor, ExecutorService, ScheduledExecutorService, ThreadFactory, and Callable classes defined in this package."
ForkJoinPool,https://docs.oracle.com/javase/8/docs/api/java/util/concurrent/ForkJoinPool.html,An ExecutorService for running ForkJoinTasks.
ForkJoinTask,https://docs.oracle.com/javase/8/docs/api/java/util/concurrent/ForkJoinTask.html,Abstract base class for tasks that run within a ForkJoinPool.
ForkJoinWorkerThread,https://docs.oracle.com/javase/8/docs/api/java/util/concurrent/ForkJoinWorkerThread.html,"A thread managed by a ForkJoinPool, which executes ForkJoinTasks."
FutureTask,https://docs.oracle.com/javase/8/docs/api/java/util/concurrent/FutureTask.html,A cancellable asynchronous computation.
LinkedBlockingDeque,https://docs.oracle.com/javase/8/docs/api/java/util/concurrent/LinkedBlockingDeque.html,An optionally-bounded blocking deque based on linked nodes.
LinkedBlockingQueue,https://docs.oracle.com/javase/8/docs/api/java/util/concurrent/LinkedBlockingQueue.html,An optionally-bounded blocking queue based on linked nodes.
LinkedTransferQueue,https://docs.oracle.com/javase/8/docs/api/java/util/concurrent/LinkedTransferQueue.html,An unbounded TransferQueue based on linked nodes.
Phaser,https://docs.oracle.com/javase/8/docs/api/java/util/concurrent/Phaser.html,"A reusable synchronization barrier, similar in functionality to CyclicBarrier and CountDownLatch but supporting more flexible usage."
PriorityBlockingQueue,https://docs.oracle.com/javase/8/docs/api/java/util/concurrent/PriorityBlockingQueue.html,An unbounded blocking queue that uses the same ordering rules as class PriorityQueue and supplies blocking retrieval operations.
RecursiveAction,https://docs.oracle.com/javase/8/docs/api/java/util/concurrent/RecursiveAction.html,A recursive resultless ForkJoinTask.
RecursiveTask,https://docs.oracle.com/javase/8/docs/api/java/util/concurrent/RecursiveTask.html,A recursive result-bearing ForkJoinTask.
ScheduledThreadPoolExecutor,https://docs.oracle.com/javase/8/docs/api/java/util/concurrent/ScheduledThreadPoolExecutor.html,"A ThreadPoolExecutor that can additionally schedule commands to run after a given delay, or to execute periodically."
Semaphore,https://docs.oracle.com/javase/8/docs/api/java/util/concurrent/Semaphore.html,A counting semaphore.
SynchronousQueue,https://docs.oracle.com/javase/8/docs/api/java/util/concurrent/SynchronousQueue.html,"A blocking queue in which each insert operation must wait for a corresponding remove operation by another thread, and vice versa."
ThreadLocalRandom,https://docs.oracle.com/javase/8/docs/api/java/util/concurrent/ThreadLocalRandom.html,A random number generator isolated to the current thread.
ThreadPoolExecutor,https://docs.oracle.com/javase/8/docs/api/java/util/concurrent/ThreadPoolExecutor.html,"An ExecutorService that executes each submitted task using one of possibly several pooled threads, normally configured using Executors factory methods."
ThreadPoolExecutor.AbortPolicy,https://docs.oracle.com/javase/8/docs/api/java/util/concurrent/ThreadPoolExecutor.AbortPolicy.html,A handler for rejected tasks that throws a RejectedExecutionException.
ThreadPoolExecutor.CallerRunsPolicy,https://docs.oracle.com/javase/8/docs/api/java/util/concurrent/ThreadPoolExecutor.CallerRunsPolicy.html,"A handler for rejected tasks that runs the rejected task directly in the calling thread of the execute method, unless the executor has been shut down, in which case the task is discarded."
ThreadPoolExecutor.DiscardOldestPolicy,https://docs.oracle.com/javase/8/docs/api/java/util/concurrent/ThreadPoolExecutor.DiscardOldestPolicy.html,"A handler for rejected tasks that discards the oldest unhandled request and then retries execute, unless the executor is shut down, in which case the task is discarded."
ThreadPoolExecutor.DiscardPolicy,https://docs.oracle.com/javase/8/docs/api/java/util/concurrent/ThreadPoolExecutor.DiscardPolicy.html,A handler for rejected tasks that silently discards the rejected task.
