ClassName,Method,Return Type,Description
BeanDescriptor,getBeanClass(),Class<?>,Gets the bean's Class object.
BeanDescriptor,getCustomizerClass(),Class<?>,Gets the Class object for the bean's customizer.
Beans,"getInstanceOf(Object bean, Class<?> targetType)",static Object,"From a given bean, obtain an object representing a specified type view of that source object."
Beans,"instantiate(ClassLoader cls, String beanName)",static Object,Instantiate a JavaBean.
Beans,"instantiate(ClassLoader cls, String beanName, BeanContext beanContext)",static Object,Instantiate a JavaBean.
Beans,"instantiate(ClassLoader cls, String beanName, BeanContext beanContext, AppletInitializer initializer)",static Object,Instantiate a bean.
Beans,isDesignTime(),static boolean,Test if we are in design-mode.
Beans,isGuiAvailable(),static boolean,Determines whether beans can assume a GUI is available.
Beans,"isInstanceOf(Object bean, Class<?> targetType)",static boolean,Check if a bean can be viewed as a given target type.
Beans,setDesignTime(boolean isDesignTime),static void,Used to indicate whether of not we are running in an application builder environment.
Beans,setGuiAvailable(boolean isGuiAvailable),static void,Used to indicate whether of not we are running in an environment where GUI interaction is available.
DefaultPersistenceDelegate,"initialize(Class<?> type, Object oldInstance, Object newInstance, Encoder out)",protected void,"This default implementation of the initialize method assumes all state held in objects of this type is exposed via the matching pairs of ""setter"" and ""getter"" methods in the order they are returned by the Introspector."
DefaultPersistenceDelegate,"instantiate(Object oldInstance, Encoder out)",protected Expression,"This default implementation of the instantiate method returns an expression containing the predefined method name ""new"" which denotes a call to a constructor with the arguments as specified in the DefaultPersistenceDelegate's constructor."
DefaultPersistenceDelegate,"mutatesTo(Object oldInstance, Object newInstance)",protected boolean,"If the number of arguments in the specified constructor is non-zero and the class of oldInstance explicitly declares an ""equals"" method this method returns the value of oldInstance.equals(newInstance)."
Encoder,get(Object oldInstance),Object,Returns a tentative value for oldInstance in the environment created by this stream.
Encoder,getExceptionListener(),ExceptionListener,Gets the exception handler for this stream.
Encoder,getPersistenceDelegate(Class<?> type),PersistenceDelegate,Returns the persistence delegate for the given type.
Encoder,remove(Object oldInstance),Object,"Removes the entry for this instance, returning the old entry."
Encoder,setExceptionListener(ExceptionListener exceptionListener),void,Sets the exception handler for this stream to exceptionListener.
Encoder,"setPersistenceDelegate(Class<?> type, PersistenceDelegate delegate)",void,Associates the specified persistence delegate with the given type.
Encoder,writeExpression(Expression oldExp),void,The implementation first checks to see if an expression with this value has already been written.
Encoder,writeObject(Object o),protected void,Write the specified object to the output stream.
Encoder,writeStatement(Statement oldStm),void,Writes statement oldStm to the stream.
EventHandler,"create(Class<T> listenerInterface, Object target, String action)",static <T> T,Creates an implementation of listenerInterface in which all of the methods in the listener interface apply the handler's action to the target.
EventHandler,"create(Class<T> listenerInterface, Object target, String action, String eventPropertyName)",static <T> T,"/** Creates an implementation of listenerInterface in which all of the methods pass the value of the event expression, eventPropertyName, to the final method in the statement, action, which is applied to the target."
