Sample Number,ClassName,Snippet Number,Method,Exist,Description
0,EventReaderDelegate,1,boolean hasNext(),True,Check if there are more events.
0,EventReaderDelegate,2,XMLEvent nextEvent(),True,Get the next XMLEvent
0,EventReaderDelegate,3,void close(),True,Frees any resources associated with this Reader.
0,EventReaderDelegate,4,void remove(),True,Removes from the underlying collection the last element returned by this iterator (optional operation).
0,EventReaderDelegate,5,void setParent(EventReader parent),False,NULL
1,StreamReaderDelegate,1,boolean hasNext(),True,Returns true if there are more parsing events and false if there are no more events.
1,StreamReaderDelegate,2,boolean next(),False,NULL
1,StreamReaderDelegate,3,int getEventType(),True,Returns an integer code that indicates the type of the event the cursor is pointing to.
1,StreamReaderDelegate,4,String getText(),True,"Returns the current value of the parse event as a string, this returns the string value of a CHARACTERS event, returns the value of a COMMENT, the replacement value for an ENTITY_REFERENCE, the string value of a CDATA section, the string value for a SPACE event, or the String value of the internal subset of the DTD."
1,StreamReaderDelegate,5,String getLocalName(),True,Returns the (local) name of the current event.
1,StreamReaderDelegate,6,String getNamespaceURI(),True,If the current event is a START_ELEMENT or END_ELEMENT this method returns the URI of the prefix or the default namespace.
1,StreamReaderDelegate,7,String getPrefix(),True,Returns the prefix of the current event or null if the event does not have a prefix
1,StreamReaderDelegate,8,boolean isStartElement(),True,Returns true if the cursor points to a start tag (otherwise false)
1,StreamReaderDelegate,9,boolean isEndElement(),True,Returns true if the cursor points to an end tag (otherwise false)
1,StreamReaderDelegate,10,boolean isCharacters(),True,Returns true if the cursor points to a character data event
1,StreamReaderDelegate,11,boolean isWhiteSpace(),True,Returns true if the cursor points to a character data event that consists of all whitespace
1,StreamReaderDelegate,12,boolean isStartDocument(),False,NULL
1,StreamReaderDelegate,13,boolean isEndDocument(),False,NULL
1,StreamReaderDelegate,14,boolean isEntityReference(),False,NULL
1,StreamReaderDelegate,15,boolean isAttribute(),False,NULL
1,StreamReaderDelegate,16,boolean isNamespace(),False,NULL
1,StreamReaderDelegate,17,boolean isProcessingInstruction(),False,NULL
1,StreamReaderDelegate,18,boolean isComment(),False,NULL
1,StreamReaderDelegate,19,boolean isCDATA(),False,NULL
1,StreamReaderDelegate,20,boolean isStartPrefixMapping(),False,NULL
1,StreamReaderDelegate,21,boolean isEndPrefixMapping(),False,NULL
1,StreamReaderDelegate,22,boolean isEntityDeclaration(),False,NULL
1,StreamReaderDelegate,23,boolean isNotationDeclaration(),False,NULL
1,StreamReaderDelegate,24,boolean isAttributeDeclaration(),False,NULL
1,StreamReaderDelegate,25,boolean isElementDeclaration(),False,NULL
1,StreamReaderDelegate,26,boolean isNamespaceDeclaration(),False,NULL
1,StreamReaderDelegate,27,boolean isDefaultNamespace(),False,NULL
1,StreamReaderDelegate,28,boolean isAttributeModified(),False,NULL
1,StreamReaderDelegate,29,boolean isAttributeReplaced(),False,NULL
1,StreamReaderDelegate,30,boolean isAttributeAdded(),False,NULL
1,StreamReaderDelegate,31,boolean isAttributeRemoved(),False,NULL
1,StreamReaderDelegate,32,boolean isCharacterReplaced(),False,NULL
1,StreamReaderDelegate,33,boolean isIgnorableWhitespace(),False,NULL
1,StreamReaderDelegate,34,boolean isEndElement(),True,Returns true if the cursor points to an end tag (otherwise false)
1,StreamReaderDelegate,35,boolean isEntityReference(),False,NULL
1,StreamReaderDelegate,36,boolean isStartDocument(),False,NULL
1,StreamReaderDelegate,37,boolean isEndDocument(),False,NULL
1,StreamReaderDelegate,38,boolean isStartPrefixMapping(),False,NULL
1,StreamReaderDelegate,39,boolean isEndPrefixMapping(),False,NULL
1,StreamReaderDelegate,40,boolean isEntityDeclaration(),False,NULL
1,StreamReaderDelegate,41,boolean isNotationDeclaration(),False,NULL
1,StreamReaderDelegate,42,boolean isAttributeDeclaration(),False,NULL
1,StreamReaderDelegate,43,boolean isElementDeclaration(),False,NULL
1,StreamReaderDelegate,44,boolean isNamespaceDeclaration(),False,NULL
1,StreamReaderDelegate,45,boolean isDefaultNamespace(),False,NULL
1,StreamReaderDelegate,46,boolean isAttributeModified(),False,NULL
1,StreamReaderDelegate,47,boolean isAttributeReplaced(),False,NULL
1,StreamReaderDelegate,48,boolean isAttributeAdded(),False,NULL
1,StreamReaderDelegate,49,boolean isAttributeRemoved(),False,NULL
