Sample Number,ClassName,Snippet Number,Method,Exist
0,FormatMismatchHelper,1,void read_any(org.omg.CORBA.portable.InputStream istream),False
0,FormatMismatchHelper,2,"void write_any(org.omg.CORBA.portable.OutputStream ostream, org.omg.CORBA.Any any)",False
0,FormatMismatchHelper,3,org.omg.IOP.Encoding format org.omg.IOP.EncodingHelper.extract(org.omg.CORBA.Any a),False
0,FormatMismatchHelper,4,"void insert_any(org.omg.CORBA.Any a, org.omg.IOP.Encoding val)",False
0,FormatMismatchHelper,5,org.omg.CORBA.TypeCode get_type(org.omg.CORBA.ORB orb),False
1,InvalidTypeForEncodingHelper,1,org.omg.IOP.CodecPackage.InvalidTypeForEncodingHelper extract(org.omg.CORBA.portable.InputStream istream),False
1,InvalidTypeForEncodingHelper,2,"void insert(org.omg.CORBA.portable.OutputStream ostream, org.omg.CORBA.Any value)",False
1,InvalidTypeForEncodingHelper,3,org.omg.IOP.CodecPackage.InvalidTypeForEncodingHelper read(org.omg.CORBA.portable.InputStream istream),False
1,InvalidTypeForEncodingHelper,4,"void write(org.omg.CORBA.portable.OutputStream ostream, org.omg.IOP.CodecPackage.InvalidTypeForEncoding value)",False
1,InvalidTypeForEncodingHelper,5,void narrow(org.omg.CORBA.Object obj),False
2,TypeMismatchHelper,1,void insert_fixed_value(),False
2,TypeMismatchHelper,2,void insert_fixed_octet_pair(),False
2,TypeMismatchHelper,3,void insert_fixed_short_pair(),False
2,TypeMismatchHelper,4,void extract_fixed_value(),False
2,TypeMismatchHelper,5,void extract_fixed_octet_pair(),False
