ClassName,Method,Return Type,Description
DiagnosticCollector,getDiagnostics(),List<Diagnostic<? extends S>>,Gets a list view of diagnostics collected by this object.
DiagnosticCollector,report(Diagnostic<? extends S> diagnostic),void,Invoked when a problem is found.
ForwardingFileObject,delete(),boolean,Deletes this file object.
ForwardingFileObject,getCharContent(boolean ignoreEncodingErrors),CharSequence,"Gets the character content of this file object, if available."
ForwardingFileObject,getLastModified(),long,Gets the time this file object was last modified.
ForwardingFileObject,getName(),String,Gets a user-friendly name for this file object.
ForwardingFileObject,openInputStream(),InputStream,Gets an InputStream for this file object.
ForwardingFileObject,openOutputStream(),OutputStream,Gets an OutputStream for this file object.
ForwardingFileObject,openReader(boolean ignoreEncodingErrors),Reader,Gets a reader for this object.
ForwardingFileObject,openWriter(),Writer,Gets a Writer for this file object.
ForwardingFileObject,toUri(),URI,Returns a URI identifying this file object.
ForwardingJavaFileManager,close(),void,Releases any resources opened by this file manager directly or indirectly.
ForwardingJavaFileManager,flush(),void,Flushes any resources opened for output by this file manager directly or indirectly.
ForwardingJavaFileManager,getClassLoader(JavaFileManager.Location location),ClassLoader,Gets a class loader for loading plug-ins from the given location.
ForwardingJavaFileManager,"getFileForInput(JavaFileManager.Location location, String packageName, String relativeName)",FileObject,Gets a file object for input representing the specified relative name in the specified package in the given location.
ForwardingJavaFileManager,"getFileForOutput(JavaFileManager.Location location, String packageName, String relativeName, FileObject sibling)",FileObject,Gets a file object for output representing the specified relative name in the specified package in the given location.
ForwardingJavaFileManager,"getJavaFileForInput(JavaFileManager.Location location, String className, JavaFileObject.Kind kind)",JavaFileObject,Gets a file object for input representing the specified class of the specified kind in the given location.
ForwardingJavaFileManager,"getJavaFileForOutput(JavaFileManager.Location location, String className, JavaFileObject.Kind kind, FileObject sibling)",JavaFileObject,Gets a file object for output representing the specified class of the specified kind in the given location.
ForwardingJavaFileManager,"handleOption(String current, Iterator<String> remaining)",boolean,Handles one option.
ForwardingJavaFileManager,hasLocation(JavaFileManager.Location location),boolean,Determines if a location is known to this file manager.
ForwardingJavaFileManager,"inferBinaryName(JavaFileManager.Location location, JavaFileObject file)",String,Infers a binary name of a file object based on a location.
ForwardingJavaFileManager,"isSameFile(FileObject a, FileObject b)",boolean,Compares two file objects and return true if they represent the same underlying object.
ForwardingJavaFileManager,isSupportedOption(String option),int,"Determines if the given option is supported and if so, the number of arguments the option takes."
ForwardingJavaFileManager,"list(JavaFileManager.Location location, String packageName, Set<JavaFileObject.Kind> kinds, boolean recurse)",Iterable<JavaFileObject>,Lists all file objects matching the given criteria in the given location.
ForwardingJavaFileObject,getAccessLevel(),Modifier,Provides a hint about the access level of the class represented by this file object.
ForwardingJavaFileObject,getKind(),JavaFileObject.Kind,Gets the kind of this file object.
ForwardingJavaFileObject,getNestingKind(),NestingKind,Provides a hint about the nesting level of the class represented by this file object.
ForwardingJavaFileObject,"isNameCompatible(String simpleName, JavaFileObject.Kind kind)",boolean,Checks if this file object is compatible with the specified simple name and kind.
SimpleJavaFileObject,delete(),boolean,This implementation does nothing.
SimpleJavaFileObject,getAccessLevel(),Modifier,This implementation returns null.
SimpleJavaFileObject,getCharContent(boolean ignoreEncodingErrors),CharSequence,This implementation always throws UnsupportedOperationException.
SimpleJavaFileObject,getKind(),JavaFileObject.Kind,Gets the kind of this file object.
SimpleJavaFileObject,getLastModified(),long,This implementation returns 0L.
SimpleJavaFileObject,getName(),String,Gets a user-friendly name for this file object.
SimpleJavaFileObject,getNestingKind(),NestingKind,This implementation returns null.
SimpleJavaFileObject,"isNameCompatible(String simpleName, JavaFileObject.Kind kind)",boolean,This implementation compares the path of its URI to the given simple name.
SimpleJavaFileObject,openInputStream(),InputStream,This implementation always throws UnsupportedOperationException.
SimpleJavaFileObject,openOutputStream(),OutputStream,This implementation always throws UnsupportedOperationException.
SimpleJavaFileObject,openReader(boolean ignoreEncodingErrors),Reader,Wraps the result of getCharContent(boolean) in a Reader.
SimpleJavaFileObject,openWriter(),Writer,Wraps the result of openOutputStream in a Writer.
SimpleJavaFileObject,toString(),String,Returns a string representation of the object.
SimpleJavaFileObject,toUri(),URI,Returns a URI identifying this file object.
ToolProvider,getSystemDocumentationTool(),static DocumentationTool,Gets the Java™ programming language documentation tool provided with this platform.
ToolProvider,getSystemJavaCompiler(),static JavaCompiler,Gets the Java™ programming language compiler provided with this platform.
ToolProvider,getSystemToolClassLoader(),static ClassLoader,Returns the class loader for tools provided with this platform.
