ClassName,Method,Return Type,Description
BaseRowSet,addRowSetListener(RowSetListener listener),void,The listener will be notified whenever an event occurs on this RowSet object.
BaseRowSet,clearParameters(),void,Clears all of the current parameter values in this RowSet object's internal representation of the parameters to be set in this RowSet object's command when it is executed.
BaseRowSet,getCommand(),String,Retrieves the SQL query that is the command for this RowSet object.
BaseRowSet,getConcurrency(),int,Returns the concurrency for this RowSet object.
BaseRowSet,getDataSourceName(),String,"Returns the logical name that when supplied to a naming service that uses the Java Naming and Directory Interface (JNDI) API, will retrieve a javax.sql.DataSource object."
BaseRowSet,getEscapeProcessing(),boolean,Ascertains whether escape processing is enabled for this RowSet object.
BaseRowSet,getFetchDirection(),int,Retrieves this RowSet object's current setting for the fetch direction.
BaseRowSet,getFetchSize(),int,Returns the fetch size for this RowSet object.
BaseRowSet,getMaxFieldSize(),int,Retrieves the maximum number of bytes that can be used for a column value in this RowSet object.
BaseRowSet,getMaxRows(),int,Retrieves the maximum number of rows that this RowSet object may contain.
BaseRowSet,getParams(),Object[],Retrieves an array containing the parameter values (both Objects and primitives) that have been set for this RowSet object's command and throws an SQLException object if all parameters have not been set.
BaseRowSet,getPassword(),String,Returns the password used to create a database connection for this RowSet object.
BaseRowSet,getQueryTimeout(),int,Retrieves the maximum number of seconds the driver will wait for a query to execute.
BaseRowSet,getShowDeleted(),boolean,Retrieves a boolean indicating whether rows marked for deletion appear in the set of current rows.
BaseRowSet,getTransactionIsolation(),int,Returns the transaction isolation property for this RowSet object's connection.
BaseRowSet,getType(),int,Returns the type of this RowSet object.
BaseRowSet,getTypeMap(),"Map<String,Class<?>>",Retrieves the type map associated with the Connection object for this RowSet object.
BaseRowSet,getUrl(),String,Retrieves the JDBC URL that this RowSet object's javax.sql.Reader object uses to make a connection with a relational database using a JDBC technology-enabled driver.
BaseRowSet,getUsername(),String,Returns the user name used to create a database connection.
BaseRowSet,initParams(),protected void,Performs the necessary internal configurations and initializations to allow any JDBC RowSet implementation to start using the standard facilities provided by a BaseRowSet instance.
BaseRowSet,isReadOnly(),boolean,Returns a boolean indicating whether this RowSet object is read-only.
BaseRowSet,notifyCursorMoved(),protected void,Notifies all of the listeners registered with this RowSet object that its cursor has moved.
BaseRowSet,notifyRowChanged(),protected void,Notifies all of the listeners registered with this RowSet object that one of its rows has changed.
BaseRowSet,notifyRowSetChanged(),protected void,Notifies all of the listeners registered with this RowSet object that its entire contents have changed.
BaseRowSet,removeRowSetListener(RowSetListener listener),void,Removes the designated object from this RowSet object's list of listeners.
BaseRowSet,"setArray(int parameterIndex, Array array)",void,Sets the designated parameter to an Array object in the Java programming language.
BaseRowSet,"setAsciiStream(int parameterIndex, InputStream x)",void,Sets the designated parameter in this RowSet object's command to the given input stream.
BaseRowSet,"setAsciiStream(int parameterIndex, InputStream x, int length)",void,"Sets the designated parameter to the given java.io.InputStream object, which will have the specified number of bytes."
BaseRowSet,"setAsciiStream(String parameterName, InputStream x)",void,Sets the designated parameter to the given input stream.
BaseRowSet,"setAsciiStream(String parameterName, InputStream x, int length)",void,"Sets the designated parameter to the given input stream, which will have the specified number of bytes."
BaseRowSet,"setBigDecimal(int parameterIndex, BigDecimal x)",void,Sets the designated parameter to the given java.lang.BigDecimal value.
BaseRowSet,"setBigDecimal(String parameterName, BigDecimal x)",void,Sets the designated parameter to the given java.math.BigDecimal value.
BaseRowSet,"setBinaryStream(int parameterIndex, InputStream x)",void,Sets the designated parameter in this RowSet object's command to the given input stream.
BaseRowSet,"setBinaryStream(int parameterIndex, InputStream x, int length)",void,"Sets the designated parameter to the given java.io.InputStream object, which will have the specified number of bytes."
BaseRowSet,"setBinaryStream(String parameterName, InputStream x)",void,Sets the designated parameter to the given input stream.
BaseRowSet,"setBinaryStream(String parameterName, InputStream x, int length)",void,"Sets the designated parameter to the given input stream, which will have the specified number of bytes."
BaseRowSet,"setBlob(int parameterIndex, Blob x)",void,Sets the designated parameter to the given Blob object in the Java programming language.
BaseRowSet,"setBlob(int parameterIndex, InputStream inputStream)",void,Sets the designated parameter to a InputStream object.
BaseRowSet,"setBlob(int parameterIndex, InputStream inputStream, long length)",void,Sets the designated parameter to a InputStream object.
BaseRowSet,"setBlob(String parameterName, Blob x)",void,Sets the designated parameter to the given java.sql.Blob object.
BaseRowSet,"setBlob(String parameterName, InputStream inputStream)",void,Sets the designated parameter to a InputStream object.
BaseRowSet,"setBlob(String parameterName, InputStream inputStream, long length)",void,Sets the designated parameter to a InputStream object.
BaseRowSet,"setBoolean(int parameterIndex, boolean x)",void,Sets the designated parameter to the given boolean in the Java programming language.
BaseRowSet,"setBoolean(String parameterName, boolean x)",void,Sets the designated parameter to the given Java boolean value.
BaseRowSet,"setByte(int parameterIndex, byte x)",void,Sets the designated parameter to the given byte in the Java programming language.
BaseRowSet,"setByte(String parameterName, byte x)",void,Sets the designated parameter to the given Java byte value.
BaseRowSet,"setBytes(int parameterIndex, byte[] x)",void,Sets the designated parameter to the given array of bytes.
BaseRowSet,"setBytes(String parameterName, byte[] x)",void,Sets the designated parameter to the given Java array of bytes.
BaseRowSet,"setCharacterStream(int parameterIndex, Reader reader)",void,Sets the designated parameter in this RowSet object's command to the given Reader object.
BaseRowSet,"setCharacterStream(int parameterIndex, Reader reader, int length)",void,"Sets the designated parameter to the given java.io.Reader object, which will have the specified number of characters."
BaseRowSet,"setCharacterStream(String parameterName, Reader reader)",void,Sets the designated parameter to the given Reader object.
BaseRowSet,"setCharacterStream(String parameterName, Reader reader, int length)",void,"Sets the designated parameter to the given Reader object, which is the given number of characters long."
BaseRowSet,"setClob(int parameterIndex, Clob x)",void,Sets the designated parameter to the given Clob object in the Java programming language.
BaseRowSet,"setClob(int parameterIndex, Reader reader)",void,Sets the designated parameter to a Reader object.
BaseRowSet,"setClob(int parameterIndex, Reader reader, long length)",void,Sets the designated parameter to a Reader object.
BaseRowSet,"setClob(String parameterName, Clob x)",void,Sets the designated parameter to the given java.sql.Clob object.
BaseRowSet,"setClob(String parameterName, Reader reader)",void,Sets the designated parameter to a Reader object.
BaseRowSet,"setClob(String parameterName, Reader reader, long length)",void,Sets the designated parameter to a Reader object.
BaseRowSet,setCommand(String cmd),void,"Sets this RowSet object's command property to the given String object and clears the parameters, if any, that were set for the previous command."
BaseRowSet,setConcurrency(int concurrency),void,Sets the concurrency for this RowSet object to the specified concurrency.
BaseRowSet,setDataSourceName(String name),void,Sets the DataSource name property for this RowSet object to the given logical name and sets this RowSet object's Url property to null.
BaseRowSet,"setDate(int parameterIndex, Date x)",void,Sets the designated parameter to the given java.sql.Date value.
BaseRowSet,"setDate(int parameterIndex, Date x, Calendar cal)",void,Sets the designated parameter to the given java.sql.Date object.
BaseRowSet,"setDate(String parameterName, Date x)",void,Sets the designated parameter to the given java.sql.Date value using the default time zone of the virtual machine that is running the application.
BaseRowSet,"setDate(String parameterName, Date x, Calendar cal)",void,"Sets the designated parameter to the given java.sql.Date value, using the given Calendar object."
BaseRowSet,"setDouble(int parameterIndex, double x)",void,Sets the designated parameter to the given double in the Java programming language.
BaseRowSet,"setDouble(String parameterName, double x)",void,Sets the designated parameter to the given Java double value.
BaseRowSet,setEscapeProcessing(boolean enable),void,Sets to the given boolean whether or not the driver will scan for escape syntax and do escape substitution before sending SQL statements to the database.
BaseRowSet,setFetchDirection(int direction),void,Gives the driver a performance hint as to the direction in which the rows in this RowSet object will be processed.
BaseRowSet,setFetchSize(int rows),void,Sets the fetch size for this RowSet object to the given number of rows.
