Sample Number,ClassName,Snippet Number,Method,Exist
0,RMIConnectionImpl,1,void connect(),False
0,RMIConnectionImpl,2,void disconnect(),False
0,RMIConnectionImpl,3,"Object getAttribute(MBeanServerConnection connection, ObjectName name, String attribute)",False
0,RMIConnectionImpl,4,"void setAttribute(MBeanServerConnection connection, ObjectName name, Attribute attribute)",False
0,RMIConnectionImpl,5,"Object invoke(MBeanServerConnection connection, ObjectName name, String operationName, Object[] params, String[] signature)",False
1,RMIConnectionImpl_Stub,1,Object getAttribute(String attribute),False
1,RMIConnectionImpl_Stub,2,"void setAttribute(String attribute, Object value)",False
1,RMIConnectionImpl_Stub,3,void connect(),False
1,RMIConnectionImpl_Stub,4,void disconnect(),False
1,RMIConnectionImpl_Stub,5,boolean isConnected(),False
2,RMIConnector,1,"MBeanServerConnection connect(String host, int port)",False
2,RMIConnector,2,ObjectQuery createObjectName(String name),False
2,RMIConnector,3,ObjectName getObjectName(),False
2,RMIConnector,4,"Object getAttribute(ObjectName name, String attribute)",False
2,RMIConnector,5,"void setAttribute(ObjectName name, Attribute attribute)",False
3,RMIConnectorServer,1,"RMIConnectorServer(int port, int maxConnections)",False
3,RMIConnectorServer,2,void start(),True
3,RMIConnectorServer,3,void stop(),True
3,RMIConnectorServer,4,"void connect(MBeanServerConnection mbsc, String name)",False
3,RMIConnectorServer,5,void unregisterMBean(String name),False
4,RMIIIOPServerImpl,1,void start(),False
4,RMIIIOPServerImpl,2,void stop(),False
4,RMIIIOPServerImpl,3,"void connect(String name, String user, String password)",False
4,RMIIIOPServerImpl,4,void disconnect(String name),False
4,RMIIIOPServerImpl,5,"void addConnectionNotificationListener(ConnectionNotificationListener listener, String[] types, ObjectName[] objects)",False
5,RMIJRMPServerImpl,1,void start(),False
5,RMIJRMPServerImpl,2,void stop(),False
5,RMIJRMPServerImpl,3,"void connect(String host, int port)",False
5,RMIJRMPServerImpl,4,"void disconnect(String host, int port)",False
5,RMIJRMPServerImpl,5,void addConnector(Connector connector),False
6,RMIServerImpl,1,void start(),False
6,RMIServerImpl,2,void stop(),False
6,RMIServerImpl,3,void join(),False
6,RMIServerImpl,4,Instrumentable getInstrumentable(),False
6,RMIServerImpl,5,void setInstrumentable(Instrumentable i),False
7,RMIServerImpl_Stub,1,"void connect(String host, int port)",False
7,RMIServerImpl_Stub,2,void connect(String serviceURL),False
7,RMIServerImpl_Stub,3,void connect(),False
7,RMIServerImpl_Stub,4,void disconnect(),False
7,RMIServerImpl_Stub,5,"void _jmxConnect(String serviceURL, String userName, String password)",False
