Sample Number,ClassName,Snippet Number,Method,Exist,Description
0,AlphaComposite,1,"AlphaComposite getInstance(int rule, float alpha)",True,Creates an AlphaComposite object with the specified rule and the constant alpha to multiply with the alpha of the source.
0,AlphaComposite,2,"AlphaComposite getInstance(int rule, float srcAlpha, float dstAlpha)",False,NULL
0,AlphaComposite,3,"AlphaComposite getInstance(int rule, AlphaComposite src, AlphaComposite dst)",False,NULL
0,AlphaComposite,4,"AlphaComposite getInstance(int rule, AlphaComposite src, float dstAlpha)",False,NULL
0,AlphaComposite,5,"AlphaComposite getInstance(int rule, float srcAlpha, AlphaComposite dst)",False,NULL
1,AWTEvent,1,"AWTEvent(Object source, int id)",False,NULL
1,AWTEvent,2,Object getSource(),False,NULL
1,AWTEvent,3,int getID(),True,Returns the event type.
1,AWTEvent,4,void consume(),True,"Consumes this event, if this event can be consumed."
1,AWTEvent,5,boolean isConsumed(),True,Returns whether this event has been consumed.
2,AWTEventMulticaster,1,void addListener(AWTEventListener listener),False,NULL
2,AWTEventMulticaster,2,void removeListener(AWTEventListener listener),False,NULL
2,AWTEventMulticaster,3,void dispatchEvent(AWTEvent event),False,NULL
2,AWTEventMulticaster,4,"void dispatchEvent(AWTEvent event, Object arg)",False,NULL
2,AWTEventMulticaster,5,"void dispatchEvent(AWTEvent event, AWTEventMulticaster source)",False,NULL
3,AWTKeyStroke,1,"AWTKeyStroke.getAWTKeyStroke(int keyCode, int modifiers)",False,NULL
3,AWTKeyStroke,2,AWTKeyStroke.getAWTKeyStroke(String keyStroke),False,NULL
3,AWTKeyStroke,3,"AWTKeyStroke.getAWTKeyStroke(char keyChar, int modifiers)",False,NULL
3,AWTKeyStroke,4,"AWTKeyStroke.getAWTKeyStroke(String keyStroke, int modifiers)",False,NULL
3,AWTKeyStroke,5,AWTKeyStroke.getAWTKeyStroke(char keyChar),False,NULL
4,AWTPermission,1,boolean implies(Permission p),False,NULL
4,AWTPermission,2,boolean equals(Object obj),False,NULL
4,AWTPermission,3,int hashCode(),False,NULL
4,AWTPermission,4,String getActions(),False,NULL
4,AWTPermission,5,String toString(),False,NULL
5,BasicStroke,1,"BasicStroke(float width, int cap, int join)",False,NULL
5,BasicStroke,2,"BasicStroke(float width, int cap, int join, float miterlimit, float[] dash, float dash_phase)",False,NULL
5,BasicStroke,3,float getLineWidth(),True,Returns the line width.
5,BasicStroke,4,int getEndCap(),True,Returns the end cap style.
5,BasicStroke,5,int getLineJoin(),True,Returns the line join style.
5,BasicStroke,6,float getMiterLimit(),True,Returns the limit of miter joins.
5,BasicStroke,7,float[] getDashArray(),True,Returns the array representing the lengths of the dash segments.
5,BasicStroke,8,float getDashPhase(),True,Returns the current dash phase.
5,BasicStroke,9,boolean equals(Object obj),True,"Tests if a specified object is equal to this BasicStroke by first testing if it is a BasicStroke and then comparing its width, join, cap, miter limit, dash, and dash phase attributes with those of this BasicStroke."
5,BasicStroke,10,int hashCode(),True,Returns the hashcode for this stroke.
6,BorderLayout,1,"void addLayoutComponent(String name, Component comp)",True,"Deprecated. replaced by addLayoutComponent(Component, Object)."
6,BorderLayout,2,"Component add(String name, Component comp)",False,NULL
6,BorderLayout,3,"void addLayoutComponent(Component comp, Object constraints)",True,"Adds the specified component to the layout, using the specified constraint object."
6,BorderLayout,4,"void addLayoutComponent(String name, Component comp, int width, int height)",False,NULL
6,BorderLayout,5,"void addLayoutComponent(Component comp, Object constraints, int width, int height)",False,NULL
7,BufferCapabilities,1,boolean isDoubleBuffered(),False,NULL
7,BufferCapabilities,2,boolean isPageBuffered(),False,NULL
7,BufferCapabilities,3,boolean isSwapGroupBuffered(),False,NULL
7,BufferCapabilities,4,boolean isTiling(),False,NULL
7,BufferCapabilities,5,boolean isVolatile(),False,NULL
8,BufferCapabilities.FlipContents,1,boolean isDoubleBuffered(),False,NULL
8,BufferCapabilities.FlipContents,2,boolean isPageFlipping(),False,NULL
8,BufferCapabilities.FlipContents,3,boolean isSwapControl(),False,NULL
8,BufferCapabilities.FlipContents,4,boolean isPageFlipping(),False,NULL
8,BufferCapabilities.FlipContents,5,boolean isPageFlipping(),False,NULL
9,Button,1,Button(String label),False,NULL
9,Button,2,void setLabel(String label),True,Sets the button's label to be the specified string.
9,Button,3,String getLabel(),True,Gets the label of this button.
9,Button,4,void setEnabled(boolean b),False,NULL
9,Button,5,boolean isEnabled(),False,NULL
10,Canvas,1,void update(Graphics g),True,Updates this canvas.
10,Canvas,2,void paint(Graphics g),True,Paints this canvas.
10,Canvas,3,"void paint(Graphics g, ImageObserver io)",False,NULL
10,Canvas,4,"void update(Graphics g, ImageObserver io)",False,NULL
10,Canvas,5,void paintComponent(Graphics g),False,NULL
11,CardLayout,1,"void addLayoutComponent(String name, Component comp)",True,"Deprecated. replaced by addLayoutComponent(Component, Object)."
11,CardLayout,2,"void addLayoutComponent(Component comp, Object constraints)",True,Adds the specified component to this card layout's internal table of names.
11,CardLayout,3,void first(Container target),True,Flips to the first card of the container.
11,CardLayout,4,void last(Container target),True,Flips to the last card of the container.
11,CardLayout,5,void next(Container target),True,Flips to the next card of the specified container.
11,CardLayout,6,void previous(Container target),True,Flips to the previous card of the specified container.
11,CardLayout,7,void removeLayoutComponent(Component comp),True,Removes the specified component from the layout.
11,CardLayout,8,"void show(Container parent, String name)",True,"Flips to the component that was added to this layout with the specified name, using addLayoutComponent."
11,CardLayout,9,"void show(Container parent, Component comp)",False,NULL
11,CardLayout,10,"void addLayoutComponent(String name, Component comp)",True,"Deprecated. replaced by addLayoutComponent(Component, Object)."
12,Checkbox,1,Checkbox(String label),False,NULL
12,Checkbox,2,"Checkbox(String label, boolean state)",False,NULL
12,Checkbox,3,void setState(boolean b),True,Sets the state of this check box to the specified state.
12,Checkbox,4,boolean getState(),True,"Determines whether this check box is in the ""on"" or ""off"" state."
12,Checkbox,5,void toggle(),False,NULL
13,CheckboxGroup,1,boolean add(E e),False,NULL
13,CheckboxGroup,2,boolean addAll(Collection<? extends E> c),False,NULL
13,CheckboxGroup,3,void clear(),False,NULL
13,CheckboxGroup,4,boolean contains(Object o),False,NULL
13,CheckboxGroup,5,boolean containsAll(Collection<?> c),False,NULL
13,CheckboxGroup,6,boolean equals(Object o),False,NULL
13,CheckboxGroup,7,E get(int index),False,NULL
13,CheckboxGroup,8,int indexOf(Object o),False,NULL
13,CheckboxGroup,9,boolean isEmpty(),False,NULL
13,CheckboxGroup,10,Iterator<E> iterator(),False,NULL
13,CheckboxGroup,11,int lastIndexOf(Object o),False,NULL
13,CheckboxGroup,12,ListIterator<E> listIterator(),False,NULL
13,CheckboxGroup,13,ListIterator<E> listIterator(int index),False,NULL
13,CheckboxGroup,14,boolean remove(Object o),False,NULL
13,CheckboxGroup,15,E remove(int index),False,NULL
13,CheckboxGroup,16,boolean removeAll(Collection<?> c),False,NULL
13,CheckboxGroup,17,boolean retainAll(Collection<?> c),False,NULL
13,CheckboxGroup,18,"E set(int index, E element)",False,NULL
13,CheckboxGroup,19,int size(),False,NULL
13,CheckboxGroup,20,"List<E> subList(int fromIndex, int toIndex)",False,NULL
13,CheckboxGroup,21,Object[] toArray(),False,NULL
13,CheckboxGroup,22,<T> T[] toArray(T[] a),False,NULL
13,CheckboxGroup,23,String toString(),True,"Returns a string representation of this check box group, including the value of its current selection."
14,CheckboxMenuItem,1,CheckboxMenuItem(String label),False,NULL
14,CheckboxMenuItem,2,void setState(boolean b),True,Sets this check box menu item to the specified state.
14,CheckboxMenuItem,3,boolean getState(),True,"Determines whether the state of this check box menu item is ""on"" or ""off."""
14,CheckboxMenuItem,4,void setCheckbox(boolean b),False,NULL
14,CheckboxMenuItem,5,boolean getCheckbox(),False,NULL
15,Choice,1,boolean add(E e),False,NULL
15,Choice,2,void addItem(String item),True,Obsolete as of Java 2 platform v1.1.
15,Choice,3,void addItemListener(ItemListener l),True,Adds the specified item listener to receive item events from this Choice menu.
15,Choice,4,void removeItemListener(ItemListener l),True,Removes the specified item listener so that it no longer receives item events from this Choice menu.
15,Choice,5,String getItem(int index),True,Gets the string at the specified index in this Choice menu.
16,Color,1,Color(int rgb),False,NULL
16,Color,2,"Color(int rgba, boolean hasalpha)",False,NULL
