Sample Number,ClassName,Snippet Number,Method,Exist,Description
0,ActionMapUIResource,1,boolean add(E e),False,NULL
0,ActionMapUIResource,2,void clear(),False,NULL
0,ActionMapUIResource,3,boolean contains(Object o),False,NULL
0,ActionMapUIResource,4,E get(int index),False,NULL
0,ActionMapUIResource,5,int indexOf(Object o),False,NULL
1,BorderUIResource,1,boolean isBorderOpaque(),True,Returns whether or not the border is opaque.
1,BorderUIResource,2,Insets getBorderInsets(Component c),True,Returns the insets of the border.
1,BorderUIResource,3,"Insets getBorderInsets(Component c, Insets insets)",False,NULL
1,BorderUIResource,4,"void paintBorder(Component c, Graphics g, int x, int y, int width, int height)",True,Paints the border for the specified component with the specified position and size.
1,BorderUIResource,5,void installUI(JComponent c),False,NULL
2,BorderUIResource.BevelBorderUIResource,1,BevelBorderUIResource(int bevelType),False,NULL
2,BorderUIResource.BevelBorderUIResource,2,"BevelBorderUIResource(int bevelType, Color highlight, Color shadow)",False,NULL
2,BorderUIResource.BevelBorderUIResource,3,int getBevelType(),False,NULL
2,BorderUIResource.BevelBorderUIResource,4,void setBevelType(int bevelType),False,NULL
2,BorderUIResource.BevelBorderUIResource,5,Color getHighlightColor(),False,NULL
2,BorderUIResource.BevelBorderUIResource,6,void setHighlightColor(Color highlight),False,NULL
2,BorderUIResource.BevelBorderUIResource,7,Color getShadowColor(),False,NULL
2,BorderUIResource.BevelBorderUIResource,8,void setShadowColor(Color shadow),False,NULL
2,BorderUIResource.BevelBorderUIResource,9,Insets getBorderInsets(Component c),False,NULL
2,BorderUIResource.BevelBorderUIResource,10,"Insets getBorderInsets(Component c, Insets insets)",False,NULL
2,BorderUIResource.BevelBorderUIResource,11,"void paintBorder(Component c, Graphics g, int x, int y, int width, int height)",False,NULL
2,BorderUIResource.BevelBorderUIResource,12,void installUI(JComponent c),False,NULL
2,BorderUIResource.BevelBorderUIResource,13,void uninstallUI(JComponent c),False,NULL
2,BorderUIResource.BevelBorderUIResource,14,Object getUIResource(Object key),False,NULL
2,BorderUIResource.BevelBorderUIResource,15,Object[] getUIResource(Object[] array),False,NULL
2,BorderUIResource.BevelBorderUIResource,16,"Object getUIResource(Object key, Object defaultValue)",False,NULL
2,BorderUIResource.BevelBorderUIResource,17,"Object[] getUIResource(Object[] array, Object defaultValue)",False,NULL
2,BorderUIResource.BevelBorderUIResource,18,"Object getUIResource(Object key, Object defaultValue, Object[] array)",False,NULL
2,BorderUIResource.BevelBorderUIResource,19,"Object[] getUIResource(Object[] array, Object defaultValue, Object[] array2)",False,NULL
2,BorderUIResource.BevelBorderUIResource,20,"Object getUIResource(Object key, Object defaultValue, Object[] array, Object[] array2)",False,NULL
3,BorderUIResource.CompoundBorderUIResource,1,boolean add(E e),False,NULL
3,BorderUIResource.CompoundBorderUIResource,2,boolean addAll(Collection<? extends E> c),False,NULL
3,BorderUIResource.CompoundBorderUIResource,3,void clear(),False,NULL
3,BorderUIResource.CompoundBorderUIResource,4,boolean contains(Object o),False,NULL
3,BorderUIResource.CompoundBorderUIResource,5,boolean containsAll(Collection<?> c),False,NULL
3,BorderUIResource.CompoundBorderUIResource,6,boolean equals(Object o),False,NULL
3,BorderUIResource.CompoundBorderUIResource,7,E get(int index),False,NULL
3,BorderUIResource.CompoundBorderUIResource,8,int indexOf(Object o),False,NULL
3,BorderUIResource.CompoundBorderUIResource,9,boolean isEmpty(),False,NULL
3,BorderUIResource.CompoundBorderUIResource,10,Iterator<E> iterator(),False,NULL
3,BorderUIResource.CompoundBorderUIResource,11,int lastIndexOf(Object o),False,NULL
3,BorderUIResource.CompoundBorderUIResource,12,ListIterator<E> listIterator(),False,NULL
3,BorderUIResource.CompoundBorderUIResource,13,ListIterator<E> listIterator(int index),False,NULL
3,BorderUIResource.CompoundBorderUIResource,14,boolean remove(Object o),False,NULL
3,BorderUIResource.CompoundBorderUIResource,15,E remove(int index),False,NULL
3,BorderUIResource.CompoundBorderUIResource,16,boolean removeAll(Collection<?> c),False,NULL
3,BorderUIResource.CompoundBorderUIResource,17,boolean retainAll(Collection<?> c),False,NULL
3,BorderUIResource.CompoundBorderUIResource,18,"E set(int index, E element)",False,NULL
3,BorderUIResource.CompoundBorderUIResource,19,int size(),False,NULL
3,BorderUIResource.CompoundBorderUIResource,20,"List<E> subList(int fromIndex, int toIndex)",False,NULL
3,BorderUIResource.CompoundBorderUIResource,21,Object[] toArray(),False,NULL
3,BorderUIResource.CompoundBorderUIResource,22,<T> T[] toArray(T[] a),False,NULL
3,BorderUIResource.CompoundBorderUIResource,23,String toString(),False,NULL
3,BorderUIResource.CompoundBorderUIResource,24,"List<E> subList(int fromIndex, int toIndex)",False,NULL
3,BorderUIResource.CompoundBorderUIResource,25,"List<E> subList(int fromIndex, int toIndex)",False,NULL
4,BorderUIResource.EmptyBorderUIResource,1,Insets getInsets(Component c),False,NULL
4,BorderUIResource.EmptyBorderUIResource,2,"Insets getInsets(int width, int height)",False,NULL
4,BorderUIResource.EmptyBorderUIResource,3,"Insets getBorderInsets(Component c, Insets insets)",False,NULL
4,BorderUIResource.EmptyBorderUIResource,4,"Insets getBorderInsets(Component c, Insets insets, int width, int height)",False,NULL
4,BorderUIResource.EmptyBorderUIResource,5,"Insets getBorderInsets(Component c, Insets insets, int width, int height, boolean hasBaseline)",False,NULL
5,BorderUIResource.EtchedBorderUIResource,1,EtchedBorderUIResource(int etchType),False,NULL
5,BorderUIResource.EtchedBorderUIResource,2,"EtchedBorderUIResource(int etchType, Color highlight, Color shadow)",False,NULL
5,BorderUIResource.EtchedBorderUIResource,3,int getEtchType(),False,NULL
5,BorderUIResource.EtchedBorderUIResource,4,Color getHighlightColor(),False,NULL
5,BorderUIResource.EtchedBorderUIResource,5,Color getShadowColor(),False,NULL
5,BorderUIResource.EtchedBorderUIResource,6,Insets getBorderInsets(Component c),False,NULL
5,BorderUIResource.EtchedBorderUIResource,7,boolean isBorderOpaque(),False,NULL
5,BorderUIResource.EtchedBorderUIResource,8,"void paintBorder(Component c, Graphics g, int x, int y, int width, int height)",False,NULL
5,BorderUIResource.EtchedBorderUIResource,9,void setEtchType(int etchType),False,NULL
5,BorderUIResource.EtchedBorderUIResource,10,void setHighlightColor(Color highlight),False,NULL
5,BorderUIResource.EtchedBorderUIResource,11,void setShadowColor(Color shadow),False,NULL
5,BorderUIResource.EtchedBorderUIResource,12,void installUI(JComponent c),False,NULL
5,BorderUIResource.EtchedBorderUIResource,13,void uninstallUI(JComponent c),False,NULL
5,BorderUIResource.EtchedBorderUIResource,14,Object getUIResource(Object key),False,NULL
5,BorderUIResource.EtchedBorderUIResource,15,"void setUIResource(Object key, Object value)",False,NULL
6,BorderUIResource.LineBorderUIResource,1,boolean isBorderOpaque(),False,NULL
6,BorderUIResource.LineBorderUIResource,2,int getThickness(),False,NULL
6,BorderUIResource.LineBorderUIResource,3,Color getHighlightColor(),False,NULL
6,BorderUIResource.LineBorderUIResource,4,Color getShadowColor(),False,NULL
6,BorderUIResource.LineBorderUIResource,5,Insets getBorderInsets(Component c),False,NULL
7,BorderUIResource.MatteBorderUIResource,1,"MatteBorderUIResource(int top, int left, int bottom, int right, Color matteColor)",False,NULL
7,BorderUIResource.MatteBorderUIResource,2,"MatteBorderUIResource(int top, int left, int bottom, int right, Color matteColor, boolean shared)",False,NULL
7,BorderUIResource.MatteBorderUIResource,3,"MatteBorderUIResource(Insets insets, Color matteColor)",False,NULL
7,BorderUIResource.MatteBorderUIResource,4,"MatteBorderUIResource(Insets insets, Color matteColor, boolean shared)",False,NULL
7,BorderUIResource.MatteBorderUIResource,5,"MatteBorderUIResource(int top, int left, int bottom, int right, Color matteColor, int type)",False,NULL
7,BorderUIResource.MatteBorderUIResource,6,"MatteBorderUIResource(Insets insets, Color matteColor, int type)",False,NULL
7,BorderUIResource.MatteBorderUIResource,7,"MatteBorderUIResource(int top, int left, int bottom, int right, Color matteColor, int type, boolean shared)",False,NULL
7,BorderUIResource.MatteBorderUIResource,8,"MatteBorderUIResource(Insets insets, Color matteColor, int type, boolean shared)",False,NULL
8,BorderUIResource.TitledBorderUIResource,1,boolean isBorderOpaque(),False,NULL
8,BorderUIResource.TitledBorderUIResource,2,void setTitle(String title),False,NULL
8,BorderUIResource.TitledBorderUIResource,3,String getTitle(),False,NULL
8,BorderUIResource.TitledBorderUIResource,4,void setTitlePosition(int position),False,NULL
8,BorderUIResource.TitledBorderUIResource,5,int getTitlePosition(),False,NULL
8,BorderUIResource.TitledBorderUIResource,6,void setTitleJustification(int justification),False,NULL
8,BorderUIResource.TitledBorderUIResource,7,int getTitleJustification(),False,NULL
8,BorderUIResource.TitledBorderUIResource,8,void setTitleColor(Color color),False,NULL
8,BorderUIResource.TitledBorderUIResource,9,Color getTitleColor(),False,NULL
8,BorderUIResource.TitledBorderUIResource,10,void setTitleFont(Font font),False,NULL
8,BorderUIResource.TitledBorderUIResource,11,Font getTitleFont(),False,NULL
8,BorderUIResource.TitledBorderUIResource,12,void setTitlePlacement(int placement),False,NULL
8,BorderUIResource.TitledBorderUIResource,13,int getTitlePlacement(),False,NULL
8,BorderUIResource.TitledBorderUIResource,14,void setTitleBorder(Border border),False,NULL
8,BorderUIResource.TitledBorderUIResource,15,Border getTitleBorder(),False,NULL
8,BorderUIResource.TitledBorderUIResource,16,void setTitleAreaText(String text),False,NULL
8,BorderUIResource.TitledBorderUIResource,17,String getTitleAreaText(),False,NULL
8,BorderUIResource.TitledBorderUIResource,18,void setTitleAreaTextPosition(int position),False,NULL
8,BorderUIResource.TitledBorderUIResource,19,int getTitleAreaTextPosition(),False,NULL
8,BorderUIResource.TitledBorderUIResource,20,void setTitleAreaTextJustification(int justification),False,NULL
8,BorderUIResource.TitledBorderUIResource,21,int getTitleAreaTextJustification(),False,NULL
8,BorderUIResource.TitledBorderUIResource,22,void setTitleAreaTextColor(Color color),False,NULL
8,BorderUIResource.TitledBorderUIResource,23,Color getTitleAreaTextColor(),False,NULL
8,BorderUIResource.TitledBorderUIResource,24,void setTitleAreaTextFont(Font font),False,NULL
8,BorderUIResource.TitledBorderUIResource,25,Font getTitleAreaTextFont(),False,NULL
8,BorderUIResource.TitledBorderUIResource,26,void setTitleAreaTextPlacement(int placement),False,NULL
8,BorderUIResource.TitledBorderUIResource,27,int getTitleAreaTextPlacement(),False,NULL
8,BorderUIResource.TitledBorderUIResource,28,void setTitleAreaTextBorder(Border border),False,NULL
8,BorderUIResource.TitledBorderUIResource,29,Border getTitleAreaTextBorder(),False,NULL
8,BorderUIResource.TitledBorderUIResource,30,void setTitleAreaTextArea(Rectangle area),False,NULL
8,BorderUIResource.TitledBorderUIResource,31,Rectangle getTitleAreaTextArea(),False,NULL
8,BorderUIResource.TitledBorderUIResource,32,void setTitleAreaTextAreaPosition(int position),False,NULL
8,BorderUIResource.TitledBorderUIResource,33,int getTitleAreaTextAreaPosition(),False,NULL
8,BorderUIResource.TitledBorderUIResource,34,void setTitleAreaTextAreaJustification(int justification),False,NULL
8,BorderUIResource.TitledBorderUIResource,35,int getTitleAreaTextAreaJustification(),False,NULL
8,BorderUIResource.TitledBorderUIResource,36,void setTitleAreaTextAreaColor(Color color),False,NULL
8,BorderUIResource.TitledBorderUIResource,37,Color getTitleAreaTextAreaColor(),False,NULL
8,BorderUIResource.TitledBorderUIResource,38,void setTitleAreaTextAreaFont(Font font),False,NULL
8,BorderUIResource.TitledBorderUIResource,39,Font getTitleAreaTextAreaFont(),False,NULL
8,BorderUIResource.TitledBorderUIResource,40,void setTitleAreaTextAreaPlacement(int placement),False,NULL
8,BorderUIResource.TitledBorderUIResource,41,int getTitleAreaTextAreaPlacement(),False,NULL
8,BorderUIResource.TitledBorderUIResource,42,void setTitleAreaTextAreaBorder(Border border),False,NULL
8,BorderUIResource.TitledBorderUIResource,43,Border getTitleAreaTextAreaBorder(),False,NULL
8,BorderUIResource.TitledBorderUIResource,44,void setTitleAreaTextAreaArea(Rectangle area),False,NULL
8,BorderUIResource.TitledBorderUIResource,45,Rectangle getTitleAreaTextAreaArea(),False,NULL
8,BorderUIResource.TitledBorderUIResource,46,void setTitleAreaTextAreaAreaPosition(int position),False,NULL
8,BorderUIResource.TitledBorderUIResource,47,int getTitleAreaTextAreaAreaPosition(),False,NULL
8,BorderUIResource.TitledBorderUIResource,48,void setTitleAreaTextAreaAreaJustification(int justification),False,NULL
8,BorderUIResource.TitledBorderUIResource,49,int getTitleAreaTextAreaAreaJustification(),False,NULL
8,BorderUIResource.TitledBorderUIResource,50,void setTitleAreaTextAreaAreaColor(Color color),False,NULL
8,BorderUIResource.TitledBorderUIResource,51,Color getTitleAreaTextAreaAreaColor(),False,NULL
8,BorderUIResource.TitledBorderUIResource,52,void setTitleAreaTextAreaAreaFont(Font font),False,NULL
8,BorderUIResource.TitledBorderUIResource,53,Font getTitleAreaTextAreaAreaFont(),False,NULL
8,BorderUIResource.TitledBorderUIResource,54,void setTitleAreaTextAreaAreaPlacement(int placement),False,NULL
8,BorderUIResource.TitledBorderUIResource,55,int getTitleAreaTextAreaAreaPlacement(),False,NULL
8,BorderUIResource.TitledBorderUIResource,56,void setTitleAreaTextAreaAreaBorder(Border border),False,NULL
8,BorderUIResource.TitledBorderUIResource,57,Border getTitleAreaTextAreaAreaBorder(),False,NULL
8,BorderUIResource.TitledBorderUIResource,58,void setTitleAreaTextAreaAreaArea(Rectangle area),False,NULL
8,BorderUIResource.TitledBorderUIResource,59,Rectangle getTitleAreaTextAreaAreaArea(),False,NULL
8,BorderUIResource.TitledBorderUIResource,60,void setTitleAreaTextAreaAreaAreaPosition(int position),False,NULL
8,BorderUIResource.TitledBorderUIResource,61,int getTitleAreaTextAreaAreaAreaPosition(),False,NULL
8,BorderUIResource.TitledBorderUIResource,62,void setTitleAreaTextAreaAreaAreaJustification(int justification),False,NULL
8,BorderUIResource.TitledBorderUIResource,63,int getTitleAreaTextAreaAreaAreaJustification(),False,NULL
8,BorderUIResource.TitledBorderUIResource,64,void setTitleAreaTextAreaAreaAreaColor(Color color),False,NULL
8,BorderUIResource.TitledBorderUIResource,65,Color getTitleAreaTextAreaAreaAreaColor(),False,NULL
8,BorderUIResource.TitledBorderUIResource,66,void setTitleAreaTextAreaAreaAreaFont(Font font),False,NULL
9,ButtonUI,1,void installDefaults(JComponent c),False,NULL
9,ButtonUI,2,void installFocus(JComponent c),False,NULL
9,ButtonUI,3,void installKeyboardActions(JComponent c),False,NULL
9,ButtonUI,4,void installMouseListeners(JComponent c),False,NULL
9,ButtonUI,5,void installUI(JComponent c),False,NULL
9,ButtonUI,6,void installDefaults(JComponent c),False,NULL
9,ButtonUI,7,void installFocus(JComponent c),False,NULL
9,ButtonUI,8,void installKeyboardActions(JComponent c),False,NULL
9,ButtonUI,9,void installMouseListeners(JComponent c),False,NULL
9,ButtonUI,10,void installUI(JComponent c),False,NULL
9,ButtonUI,11,void installDefaults(JComponent c),False,NULL
9,ButtonUI,12,void installFocus(JComponent c),False,NULL
9,ButtonUI,13,void installKeyboardActions(JComponent c),False,NULL
9,ButtonUI,14,void installMouseListeners(JComponent c),False,NULL
9,ButtonUI,15,void installUI(JComponent c),False,NULL
10,ColorChooserUI,1,abstract void setPreviewPanel(JPanel previewPanel),False,NULL
10,ColorChooserUI,2,abstract void setColor(Color color),False,NULL
10,ColorChooserUI,3,abstract void setColorChooser(JColorChooser colorChooser),False,NULL
10,ColorChooserUI,4,abstract void setDisplayMode(int mode),False,NULL
10,ColorChooserUI,5,abstract void setColorSelectionChangedListener(ColorSelectionChangedListener listener),False,NULL
11,ColorUIResource,1,ColorUIResource getBackground(),False,NULL
11,ColorUIResource,2,ColorUIResource getDarkShadow(),False,NULL
11,ColorUIResource,3,ColorUIResource getHighlight(),False,NULL
11,ColorUIResource,4,ColorUIResource getLight(),False,NULL
11,ColorUIResource,5,ColorUIResource getShadow(),False,NULL
11,ColorUIResource,6,ColorUIResource getSelectionBackground(),False,NULL
11,ColorUIResource,7,ColorUIResource getSelectionForeground(),False,NULL
11,ColorUIResource,8,ColorUIResource getTableHeaderBackground(),False,NULL
11,ColorUIResource,9,ColorUIResource getTableHeaderForeground(),False,NULL
11,ColorUIResource,10,ColorUIResource getText(),False,NULL
11,ColorUIResource,11,ColorUIResource getUIManagerDefault(),False,NULL
11,ColorUIResource,12,ColorUIResource getHighlightPaintingAllowed(),False,NULL
11,ColorUIResource,13,ColorUIResource getHighlightPaintingAllowed(),False,NULL
11,ColorUIResource,14,ColorUIResource getHighlightPaintingAllowed(),False,NULL
11,ColorUIResource,15,ColorUIResource getHighlightPaintingAllowed(),False,NULL
11,ColorUIResource,16,ColorUIResource getHighlightPaintingAllowed(),False,NULL
11,ColorUIResource,17,ColorUIResource getHighlightPaintingAllowed(),False,NULL
11,ColorUIResource,18,ColorUIResource getHighlightPaintingAllowed(),False,NULL
11,ColorUIResource,19,ColorUIResource getHighlightPaintingAllowed(),False,NULL
11,ColorUIResource,20,ColorUIResource getHighlightPaintingAllowed(),False,NULL
12,ComboBoxUI,1,void installUI(JComponent c),False,NULL
12,ComboBoxUI,2,void uninstallUI(JComponent c),False,NULL
12,ComboBoxUI,3,"void paint(Graphics g, JComponent c)",False,NULL
12,ComboBoxUI,4,"void update(Graphics g, JComponent c)",False,NULL
12,ComboBoxUI,5,void installDefaults(JComponent c),False,NULL
13,ComponentInputMapUIResource,1,boolean add(E e),False,NULL
13,ComponentInputMapUIResource,2,"void add(int index, E element)",False,NULL
13,ComponentInputMapUIResource,3,boolean addAll(Collection<? extends E> c),False,NULL
13,ComponentInputMapUIResource,4,"boolean addAll(int index, Collection<? extends E> c)",False,NULL
13,ComponentInputMapUIResource,5,void clear(),False,NULL
14,ComponentUI,1,"abstract void update(Graphics g, JComponent c)",False,NULL
14,ComponentUI,2,abstract void installUI(JComponent c),False,NULL
14,ComponentUI,3,abstract void uninstallUI(JComponent c),False,NULL
14,ComponentUI,4,"abstract void paint(Graphics g, JComponent c)",False,NULL
14,ComponentUI,5,abstract void installDefaults(JComponent c),False,NULL
15,DesktopIconUI,1,void installUI(JComponent c),False,NULL
15,DesktopIconUI,2,void uninstallUI(JComponent c),False,NULL
15,DesktopIconUI,3,"void paint(Graphics g, JComponent c)",False,NULL
15,DesktopIconUI,4,Dimension getPreferredSize(JComponent c),False,NULL
15,DesktopIconUI,5,void propertyChange(PropertyChangeEvent e),False,NULL
16,DesktopPaneUI,1,void addNotify(),False,NULL
16,DesktopPaneUI,2,void removeNotify(),False,NULL
16,DesktopPaneUI,3,void paint(Graphics g),False,NULL
16,DesktopPaneUI,4,void update(Graphics g),False,NULL
16,DesktopPaneUI,5,void setBackground(Color bg),False,NULL
17,DimensionUIResource,1,"void setDimension(int width, int height)",False,NULL
17,DimensionUIResource,2,int getWidth(),False,NULL
17,DimensionUIResource,3,int getHeight(),False,NULL
17,DimensionUIResource,4,"void setSize(int width, int height)",False,NULL
17,DimensionUIResource,5,"DimensionUIResource(int width, int height)",False,NULL
18,FileChooserUI,1,"abstract void update(Graphics g, JComponent c)",False,NULL
18,FileChooserUI,2,abstract void installUI(JComponent c),False,NULL
18,FileChooserUI,3,abstract void uninstallUI(JComponent c),False,NULL
18,FileChooserUI,4,"abstract void paint(Graphics g, JComponent c)",False,NULL
18,FileChooserUI,5,abstract void layoutContainer(Container parent),False,NULL
19,FontUIResource,1,"FontUIResource getFont(String family, int style, int size)",False,NULL
19,FontUIResource,2,"FontUIResource getItalicFont(String family, int style, int size)",False,NULL
19,FontUIResource,3,"FontUIResource getBoldFont(String family, int style, int size)",False,NULL
19,FontUIResource,4,"FontUIResource getPlainFont(String family, int style, int size)",False,NULL
19,FontUIResource,5,"FontUIResource getFont(String family, int style, int size, int transform)",False,NULL
20,IconUIResource,1,boolean isRolloverEnabled(),False,NULL
20,IconUIResource,2,boolean isSelected(),False,NULL
20,IconUIResource,3,boolean isTiled(),False,NULL
20,IconUIResource,4,int getIconHeight(),True,Returns the icon's height.
20,IconUIResource,5,int getIconWidth(),True,Returns the icon's width.
20,IconUIResource,6,"void paintIcon(Component c, Graphics g, int x, int y)",True,Draw the icon at the specified location.
20,IconUIResource,7,void setRolloverIcon(Icon icon),False,NULL
20,IconUIResource,8,void setSelectedIcon(Icon icon),False,NULL
20,IconUIResource,9,void setTiledIcon(Icon icon),False,NULL
20,IconUIResource,10,void setDescription(String description),False,NULL
20,IconUIResource,11,String getDescription(),False,NULL
20,IconUIResource,12,Object clone(),False,NULL
20,IconUIResource,13,boolean equals(Object obj),False,NULL
20,IconUIResource,14,int hashCode(),False,NULL
20,IconUIResource,15,"void paintIcon(Component c, Graphics g, int x, int y)",True,Draw the icon at the specified location.
20,IconUIResource,16,"void paintIcon(Component c, Graphics g, int x, int y)",True,Draw the icon at the specified location.
20,IconUIResource,17,"void paintIcon(Component c, Graphics g, int x, int y)",True,Draw the icon at the specified location.
20,IconUIResource,18,"void paintIcon(Component c, Graphics g, int x, int y)",True,Draw the icon at the specified location.
20,IconUIResource,19,"void paintIcon(Component c, Graphics g, int x, int y)",True,Draw the icon at the specified location.
20,IconUIResource,20,"void paintIcon(Component c, Graphics g, int x, int y)",True,Draw the icon at the specified location.
21,InputMapUIResource,1,boolean add(E e),False,NULL
21,InputMapUIResource,2,boolean addAll(Collection<? extends E> c),False,NULL
21,InputMapUIResource,3,void clear(),False,NULL
21,InputMapUIResource,4,boolean contains(Object o),False,NULL
21,InputMapUIResource,5,boolean containsAll(Collection<?> c),False,NULL
21,InputMapUIResource,6,boolean equals(Object o),False,NULL
21,InputMapUIResource,7,E get(int index),False,NULL
21,InputMapUIResource,8,int indexOf(Object o),False,NULL
21,InputMapUIResource,9,boolean isEmpty(),False,NULL
21,InputMapUIResource,10,Iterator<E> iterator(),False,NULL
21,InputMapUIResource,11,int lastIndexOf(Object o),False,NULL
21,InputMapUIResource,12,ListIterator<E> listIterator(),False,NULL
21,InputMapUIResource,13,ListIterator<E> listIterator(int index),False,NULL
21,InputMapUIResource,14,boolean remove(Object o),False,NULL
21,InputMapUIResource,15,E remove(int index),False,NULL
21,InputMapUIResource,16,boolean removeAll(Collection<?> c),False,NULL
21,InputMapUIResource,17,boolean retainAll(Collection<?> c),False,NULL
21,InputMapUIResource,18,"E set(int index, E element)",False,NULL
21,InputMapUIResource,19,int size(),False,NULL
21,InputMapUIResource,20,"List<E> subList(int fromIndex, int toIndex)",False,NULL
21,InputMapUIResource,21,Object[] toArray(),False,NULL
21,InputMapUIResource,22,<T> T[] toArray(T[] a),False,NULL
21,InputMapUIResource,23,String toString(),False,NULL
22,InsetsUIResource,1,"InsetsUIResource(int top, int left, int bottom, int right)",False,NULL
22,InsetsUIResource,2,int getTop(),False,NULL
22,InsetsUIResource,3,int getLeft(),False,NULL
22,InsetsUIResource,4,int getBottom(),False,NULL
22,InsetsUIResource,5,int getRight(),False,NULL
22,InsetsUIResource,6,void setTop(int top),False,NULL
22,InsetsUIResource,7,void setLeft(int left),False,NULL
22,InsetsUIResource,8,void setBottom(int bottom),False,NULL
22,InsetsUIResource,9,void setRight(int right),False,NULL
22,InsetsUIResource,10,String toString(),False,NULL
23,InternalFrameUI,1,void setMaximizedBounds(Rectangle bounds),False,NULL
23,InternalFrameUI,2,void setIconifiedBounds(Rectangle bounds),False,NULL
23,InternalFrameUI,3,void setBounds(Rectangle bounds),False,NULL
23,InternalFrameUI,4,void setTitle(String title),False,NULL
23,InternalFrameUI,5,void setSelected(boolean b),False,NULL
24,LabelUI,1,void installUI(JComponent c),False,NULL
24,LabelUI,2,void uninstallUI(JComponent c),False,NULL
24,LabelUI,3,"void paint(Graphics g, JComponent c)",False,NULL
24,LabelUI,4,"void update(Graphics g, JComponent c)",False,NULL
24,LabelUI,5,void installDefaults(JComponent c),False,NULL
25,LayerUI,1,void installUI(JComponent c),True,Configures the JLayer this LayerUI is set to.
25,LayerUI,2,void uninstallUI(JComponent c),True,Reverses the configuration which was previously set in the installUI(JComponent) method.
25,LayerUI,3,"void paint(Graphics g, JComponent c)",True,Paints the specified component.
25,LayerUI,4,"void update(Graphics g, JComponent c)",False,NULL
25,LayerUI,5,void installKeyboardActions(JComponent c),False,NULL
26,ListUI,1,boolean add(E e),False,NULL
26,ListUI,2,"void add(int index, E element)",False,NULL
26,ListUI,3,boolean addAll(Collection<? extends E> c),False,NULL
26,ListUI,4,"boolean addAll(int index, Collection<? extends E> c)",False,NULL
26,ListUI,5,void clear(),False,NULL
27,MenuBarUI,1,void installDefaults(JMenuBar menuBar),False,NULL
