Sample Number,ClassName,Snippet Number,Method,Exist
0,AuthorizeCallback,1,String getAuthorizationID(),True
0,AuthorizeCallback,2,boolean isAuthorized(),True
0,AuthorizeCallback,3,void setAuthorized(boolean ok),True
0,AuthorizeCallback,4,String getAuthorizedID(),True
0,AuthorizeCallback,5,"AuthorizeCallback(String prompt, String authId, String authzId)",False
1,RealmCallback,1,String getText(),False
1,RealmCallback,2,void setText(String text),False
1,RealmCallback,3,String getDefaultText(),False
1,RealmCallback,4,void setDefaultText(String defaultText),False
1,RealmCallback,5,String getPrompt(),False
2,RealmChoiceCallback,1,String[] getChoices(),False
2,RealmChoiceCallback,2,boolean isSelected(),False
2,RealmChoiceCallback,3,void setSelectedIndex(int selectedIndex),False
2,RealmChoiceCallback,4,int getSelectedIndex(),False
2,RealmChoiceCallback,5,String getPrompt(),False
3,Sasl,1,String getMechanismName(),False
3,Sasl,2,byte[] evaluateResponse(byte[] response),False
3,Sasl,3,void dispose(),False
3,Sasl,4,boolean hasInitialResponse(),False
3,Sasl,5,String getNegotiationQop(),False
