ClassName,Method,Return Type,Description,Full Description
LogStream,getDefaultStream(),static PrintStream,Deprecated. no replacement,"

getDefaultStream
@Deprecated
public static PrintStream getDefaultStream()
Deprecated. no replacement
Return the current default stream for new logs.

Returns:
default log stream
Since:
JDK1.1
See Also:
setDefaultStream(java.io.PrintStream)


"
LogStream,getOutputStream(),OutputStream,Deprecated. no replacement,"

getOutputStream
@Deprecated
public OutputStream getOutputStream()
Deprecated. no replacement
Return the current stream to which output from this log is sent.

Returns:
output stream for this log
Since:
JDK1.1
See Also:
setOutputStream(java.io.OutputStream)


"
LogStream,log(String name),static LogStream,Deprecated. no replacement,"

log
@Deprecated
public static LogStream log(String name)
Deprecated. no replacement
Return the LogStream identified by the given name.  If
 a log corresponding to ""name"" does not exist, a log using
 the default stream is created.

Parameters:
name - name identifying the desired LogStream
Returns:
log associated with given name
Since:
JDK1.1


"
LogStream,parseLevel(String s),static int,Deprecated. no replacement,"

parseLevel
@Deprecated
public static int parseLevel(String s)
Deprecated. no replacement
Convert a string name of a logging level to its internal
 integer representation.

Parameters:
s - name of logging level (e.g., 'SILENT', 'BRIEF', 'VERBOSE')
Returns:
corresponding integer log level
Since:
JDK1.1


"
LogStream,setDefaultStream(PrintStream newDefault),static void,Deprecated. no replacement,"

setDefaultStream
@Deprecated
public static void setDefaultStream(PrintStream newDefault)
Deprecated. no replacement
Set the default stream for new logs.

Parameters:
newDefault - new default log stream
Since:
JDK1.1
See Also:
getDefaultStream()


"
LogStream,setOutputStream(OutputStream out),void,Deprecated. no replacement,"

setOutputStream
@Deprecated
public void setOutputStream(OutputStream out)
Deprecated. no replacement
Set the stream to which output from this log is sent.

Parameters:
out - new output stream for this log
Since:
JDK1.1
See Also:
getOutputStream()


"
LogStream,toString(),String,Deprecated. no replacement,"

toString
@Deprecated
public String toString()
Deprecated. no replacement
Return log name as string representation.

Overrides:
toString in class Object
Returns:
log name
Since:
JDK1.1


"
LogStream,"write(byte[] b, int off, int len)",void,Deprecated. no replacement,"

write
@Deprecated
public void write(byte[] b,
                              int off,
                              int len)
Deprecated. no replacement
Write a subarray of bytes.  Pass each through write byte method.

Overrides:
write in class PrintStream
Parameters:
b - A byte array
off - Offset from which to start taking bytes
len - Number of bytes to write
Since:
JDK1.1
See Also:
FilterOutputStream.write(int)


"
LogStream,write(int b),void,Deprecated. no replacement,"

write
@Deprecated
public void write(int b)
Deprecated. no replacement
Write a byte of data to the stream.  If it is not a newline, then
 the byte is appended to the internal buffer.  If it is a newline,
 then the currently buffered line is sent to the log's output
 stream, prefixed with the appropriate logging information.

Overrides:
write in class PrintStream
Parameters:
b - The byte to be written
Since:
JDK1.1
See Also:
PrintStream.print(char), 
PrintStream.println(char)


"
ObjID,equals(Object obj),boolean,Compares the specified object with this ObjID for equality.,"

equals
public boolean equals(Object obj)
Compares the specified object with this ObjID for
 equality.

 This method returns true if and only if the
 specified object is an ObjID instance with the same
 object number and address space identifier as this one.

Overrides:
equals in class Object
Parameters:
obj - the object to compare this ObjID to
Returns:
true if the given object is equivalent to
 this one, and false otherwise
See Also:
Object.hashCode(), 
HashMap


"
ObjID,hashCode(),int,"Returns the hash code value for this object identifier, the object number.","

hashCode
public int hashCode()
Returns the hash code value for this object identifier, the
 object number.

Overrides:
hashCode in class Object
Returns:
the hash code value for this object identifier
See Also:
Object.equals(java.lang.Object), 
System.identityHashCode(java.lang.Object)


"
ObjID,read(ObjectInput in),static ObjID,Constructs and returns a new ObjID instance by unmarshalling a binary representation from an ObjectInput instance.,"

read
public static ObjID read(ObjectInput in)
                  throws IOException
Constructs and returns a new ObjID instance by
 unmarshalling a binary representation from an
 ObjectInput instance.

 Specifically, this method first invokes the given stream's
 DataInput.readLong() method to read an object number,
 then it invokes UID.read(DataInput) with the
 stream to read an address space identifier, and then it
 creates and returns a new ObjID instance that
 contains the object number and address space identifier that
 were read from the stream.

Parameters:
in - the ObjectInput instance to read
 ObjID from
Returns:
unmarshalled ObjID instance
Throws:
IOException - if an I/O error occurs while performing
 this operation


"
ObjID,toString(),String,Returns a string representation of this object identifier.,"

toString
public String toString()
Returns a string representation of this object identifier.

Overrides:
toString in class Object
Returns:
a string representation of this object identifier


"
ObjID,write(ObjectOutput out),void,Marshals a binary representation of this ObjID to an ObjectOutput instance.,"

write
public void write(ObjectOutput out)
           throws IOException
Marshals a binary representation of this ObjID to
 an ObjectOutput instance.

 Specifically, this method first invokes the given stream's
 DataOutput.writeLong(long) method with this object
 identifier's object number, and then it writes its address
 space identifier by invoking its UID.write(DataOutput)
 method with the stream.

Parameters:
out - the ObjectOutput instance to write
 this ObjID to
Throws:
IOException - if an I/O error occurs while performing
 this operation


"
Operation,getOperation(),String,Deprecated. no replacement,"

getOperation
@Deprecated
public String getOperation()
Deprecated. no replacement
Returns the name of the method.

Returns:
method name
Since:
JDK1.1


"
Operation,toString(),String,Deprecated. no replacement,"

toString
@Deprecated
public String toString()
Deprecated. no replacement
Returns the string representation of the operation.

Overrides:
toString in class Object
Returns:
a string representation of the object.
Since:
JDK1.1


"
RemoteObject,equals(Object obj),boolean,Compares two remote objects for equality.,"

equals
public boolean equals(Object obj)
Compares two remote objects for equality.
 Returns a boolean that indicates whether this remote object is
 equivalent to the specified Object. This method is used when a
 remote object is stored in a hashtable.
 If the specified Object is not itself an instance of RemoteObject,
 then this method delegates by returning the result of invoking the
 equals method of its parameter with this remote object
 as the argument.

Overrides:
equals in class Object
Parameters:
obj - the Object to compare with
Returns:
true if these Objects are equal; false otherwise.
See Also:
Hashtable


"
RemoteObject,getRef(),RemoteRef,Returns the remote reference for the remote object.,"

getRef
public RemoteRef getRef()
Returns the remote reference for the remote object.

 Note: The object returned from this method may be an instance of
 an implementation-specific class.  The RemoteObject
 class ensures serialization portability of its instances' remote
 references through the behavior of its custom
 writeObject and readObject methods.  An
 instance of RemoteRef should not be serialized outside
 of its RemoteObject wrapper instance or the result may
 be unportable.

Returns:
remote reference for the remote object
Since:
1.2


"
RemoteObject,hashCode(),int,Returns a hashcode for a remote object.,"

hashCode
public int hashCode()
Returns a hashcode for a remote object.  Two remote object stubs
 that refer to the same remote object will have the same hash code
 (in order to support remote objects as keys in hash tables).

Overrides:
hashCode in class Object
Returns:
a hash code value for this object.
See Also:
Hashtable


"
RemoteObject,toString(),String,Returns a String that represents the value of this remote object.,"

toString
public String toString()
Returns a String that represents the value of this remote object.

Overrides:
toString in class Object
Returns:
a string representation of the object.


"
RemoteObject,toStub(Remote obj),static Remote,Returns the stub for the remote object obj passed as a parameter.,"

toStub
public static Remote toStub(Remote obj)
                     throws NoSuchObjectException
Returns the stub for the remote object obj passed
 as a parameter. This operation is only valid after
 the object has been exported.

Parameters:
obj - the remote object whose stub is needed
Returns:
the stub for the remote object, obj.
Throws:
NoSuchObjectException - if the stub for the
 remote object could not be found.
Since:
1.2


"
