FileName,UsedPackage
AbstractDocument_1,True
AbstractDocument_2,True
AbstractDocument_3,True
AbstractDocument_4,True
AbstractDocument_5,True
AbstractWriter_1,True
AbstractWriter_2,True
AsyncBoxView_1,True
BoxView_1,True
BoxView_2,True
BoxView_5,True
ComponentView_2,True
ComponentView_3,True
ComponentView_4,True
ComponentView_5,True
CompositeView_1,True
CompositeView_2,True
CompositeView_3,True
DateFormatter_1,True
DefaultCaret_1,True
DefaultCaret_2,True
DefaultCaret_3,True
DefaultCaret_4,True
DefaultCaret_5,True
DefaultEditorKit_5,True
DefaultEditorKit_BeepAction_1,True
DefaultEditorKit_CopyAction_1,True
DefaultEditorKit_CutAction_1,True
DefaultEditorKit_DefaultKeyTypedAction_1,True
DefaultEditorKit_InsertBreakAction_1,True
DefaultEditorKit_PasteAction_1,True
DefaultFormatter_1,True
DefaultFormatter_2,True
DefaultFormatter_3,True
DefaultFormatter_5,True
DefaultFormatterFactory_1,True
DefaultHighlighter_1,True
DefaultHighlighter_DefaultHighlightPainter_1,True
DefaultHighlighter_DefaultHighlightPainter_2,True
DefaultHighlighter_DefaultHighlightPainter_3,True
DefaultStyledDocument_3,True
DefaultStyledDocument_4,True
DefaultStyledDocument_5,True
DefaultStyledDocument_AttributeUndoableEdit_3,True
DefaultStyledDocument_AttributeUndoableEdit_4,True
DefaultStyledDocument_ElementSpec_2,True
DocumentFilter_FilterBypass_1,True
DocumentFilter_FilterBypass_2,True
DocumentFilter_FilterBypass_3,True
DocumentFilter_FilterBypass_4,True
EditorKit_1,True
EditorKit_2,True
EditorKit_3,True
ElementIterator_4,True
FieldView_3,True
FieldView_4,True
FieldView_5,True
FlowView_1,True
FlowView_3,False
FlowView_4,False
FlowView_5,False
GapContent_1,True
GapContent_2,True
GlyphView_1,True
GlyphView_2,True
GlyphView_3,True
GlyphView_4,True
GlyphView_5,True
GlyphView.GlyphPainter_3,False
GlyphView.GlyphPainter_5,False
IconView_3,True
IconView_4,True
IconView_5,True
InternationalFormatter_1,True
InternationalFormatter_2,True
JTextComponent_1,True
JTextComponent_2,True
JTextComponent_3,True
JTextComponent_4,True
JTextComponent_5,True
LabelView_4,True
LayeredHighlighter_4,True
LayeredHighlighter.LayerPainter_1,False
LayoutQueue_1,True
MaskFormatter_1,True
MaskFormatter_2,True
MaskFormatter_3,True
MaskFormatter_4,True
MaskFormatter_5,True
NavigationFilter_1,True
NavigationFilter_2,True
NavigationFilter_3,False
NavigationFilter_4,True
NavigationFilter_5,True
NavigationFilter_FilterBypass_1,True
NavigationFilter_FilterBypass_2,True
PasswordView_3,True
PasswordView_4,True
PlainDocument_1,True
PlainDocument_4,True
PlainView_3,True
PlainView_4,True
PlainView_5,True
Position_Bias_5,True
Segment_1,True
Segment_4,True
Segment_5,True
SimpleAttributeSet_1,True
SimpleAttributeSet_2,True
SimpleAttributeSet_3,True
SimpleAttributeSet_4,True
SimpleAttributeSet_5,True
StringContent_1,True
StringContent_2,True
StyleConstants_1,True
StyleConstants_2,True
StyleConstants_3,True
StyleConstants_4,True
StyleConstants_5,True
StyledEditorKit_AlignmentAction_3,True
StyledEditorKit_BoldAction_1,True
StyledEditorKit_FontFamilyAction_3,True
StyledEditorKit_FontSizeAction_3,True
StyledEditorKit_ForegroundAction_3,True
StyledEditorKit_ItalicAction_3,True
StyledEditorKit_UnderlineAction_1,True
TabSet_1,True
TabSet_2,True
TabSet_3,True
TabSet_4,True
TabSet_5,True
TabStop_2,True
TabStop_3,True
TabStop_4,True
TabStop_5,True
View_1,True
View_2,True
View_3,True
View_4,True
View_5,True
WrappedPlainView_5,True
ZoneView_3,True
ZoneView_4,True
