ClassName,Method,Return Type,Description,Full Description
AclEntry,equals(Object ob),boolean,Compares the specified object with this ACL entry for equality.,"

equals
public boolean equals(Object ob)
Compares the specified object with this ACL entry for equality.

  If the given object is not an AclEntry then this method
 immediately returns false.

  For two ACL entries to be considered equals requires that they are
 both the same type, their who components are equal, their permissions
 components are equal, and their flags components are equal.

  This method satisfies the general contract of the Object.equals method. 

Overrides:
equals in class Object
Parameters:
ob - the object to which this object is to be compared
Returns:
true if, and only if, the given object is an AclEntry that
          is identical to this AclEntry
See Also:
Object.hashCode(), 
HashMap


"
AclEntry,flags(),Set<AclEntryFlag>,Returns a copy of the flags component.,"

flags
public Set<AclEntryFlag> flags()
Returns a copy of the flags component.

  The returned set is a modifiable copy of the flags.

Returns:
the flags component


"
AclEntry,hashCode(),int,Returns the hash-code value for this ACL entry.,"

hashCode
public int hashCode()
Returns the hash-code value for this ACL entry.

  This method satisfies the general contract of the Object.hashCode() method.

Overrides:
hashCode in class Object
Returns:
a hash code value for this object.
See Also:
Object.equals(java.lang.Object), 
System.identityHashCode(java.lang.Object)


"
AclEntry,newBuilder(),static AclEntry.Builder,Constructs a new builder.,"

newBuilder
public static AclEntry.Builder newBuilder()
Constructs a new builder. The initial value of the type and who
 components is null. The initial value of the permissions and
 flags components is the empty set.

Returns:
a new builder


"
AclEntry,newBuilder(AclEntry entry),static AclEntry.Builder,Constructs a new builder with the components of an existing ACL entry.,"

newBuilder
public static AclEntry.Builder newBuilder(AclEntry entry)
Constructs a new builder with the components of an existing ACL entry.

Parameters:
entry - an ACL entry
Returns:
a new builder


"
AclEntry,permissions(),Set<AclEntryPermission>,Returns a copy of the permissions component.,"

permissions
public Set<AclEntryPermission> permissions()
Returns a copy of the permissions component.

  The returned set is a modifiable copy of the permissions.

Returns:
the permissions component


"
AclEntry,principal(),UserPrincipal,Returns the principal component.,"

principal
public UserPrincipal principal()
Returns the principal component.

Returns:
the principal component


"
AclEntry,toString(),String,Returns the string representation of this ACL entry.,"

toString
public String toString()
Returns the string representation of this ACL entry.

Overrides:
toString in class Object
Returns:
the string representation of this entry


"
AclEntry,type(),AclEntryType,Returns the ACL entry type.,"

type
public AclEntryType type()
Returns the ACL entry type.

Returns:
the ACL entry type


"
AclEntry.Builder,build(),AclEntry,Constructs an AclEntry from the components of this builder.,"

build
public AclEntry build()
Constructs an AclEntry from the components of this builder.
 The type and who components are required to have been set in order
 to construct an AclEntry.

Returns:
a new ACL entry
Throws:
IllegalStateException - if the type or who component have not been set


"
AclEntry.Builder,setFlags(AclEntryFlag... flags),AclEntry.Builder,Sets the flags component of this builder.,"

setFlags
public AclEntry.Builder setFlags(AclEntryFlag... flags)
Sets the flags component of this builder. On return, the flags
 component of this builder is a copy of the flags in the given
 array.

Parameters:
flags - the flags component
Returns:
this builder


"
AclEntry.Builder,setFlags(Set<AclEntryFlag> flags),AclEntry.Builder,Sets the flags component of this builder.,"

setFlags
public AclEntry.Builder setFlags(Set<AclEntryFlag> flags)
Sets the flags component of this builder. On return, the flags
 component of this builder is a copy of the given set.

Parameters:
flags - the flags component
Returns:
this builder
Throws:
ClassCastException - if the set contains elements that are not of type AclEntryFlag


"
AclEntry.Builder,setPermissions(AclEntryPermission... perms),AclEntry.Builder,Sets the permissions component of this builder.,"

setPermissions
public AclEntry.Builder setPermissions(AclEntryPermission... perms)
Sets the permissions component of this builder. On return, the
 permissions component of this builder is a copy of the permissions in
 the given array.

Parameters:
perms - the permissions component
Returns:
this builder


"
AclEntry.Builder,setPermissions(Set<AclEntryPermission> perms),AclEntry.Builder,Sets the permissions component of this builder.,"

setPermissions
public AclEntry.Builder setPermissions(Set<AclEntryPermission> perms)
Sets the permissions component of this builder. On return, the
 permissions component of this builder is a copy of the given set.

Parameters:
perms - the permissions component
Returns:
this builder
Throws:
ClassCastException - if the set contains elements that are not of type AclEntryPermission


"
AclEntry.Builder,setPrincipal(UserPrincipal who),AclEntry.Builder,Sets the principal component of this builder.,"

setPrincipal
public AclEntry.Builder setPrincipal(UserPrincipal who)
Sets the principal component of this builder.

Parameters:
who - the principal component
Returns:
this builder


"
AclEntry.Builder,setType(AclEntryType type),AclEntry.Builder,Sets the type component of this builder.,"

setType
public AclEntry.Builder setType(AclEntryType type)
Sets the type component of this builder.

Parameters:
type - the component type
Returns:
this builder


"
FileTime,compareTo(FileTime other),int,Compares the value of two FileTime objects for order.,"

compareTo
public int compareTo(FileTime other)
Compares the value of two FileTime objects for order.

Specified by:
compareTo in interface Comparable<FileTime>
Parameters:
other - the other FileTime to be compared
Returns:
0 if this FileTime is equal to other, a
          value less than 0 if this FileTime represents a time
          that is before other, and a value greater than 0 if this
          FileTime represents a time that is after other


"
FileTime,equals(Object obj),boolean,Tests this FileTime for equality with the given object.,"

equals
public boolean equals(Object obj)
Tests this FileTime for equality with the given object.

  The result is true if and only if the argument is not null and is a FileTime that represents the same time. This
 method satisfies the general contract of the Object.equals method.

Overrides:
equals in class Object
Parameters:
obj - the object to compare with
Returns:
true if, and only if, the given object is a FileTime that represents the same time
See Also:
Object.hashCode(), 
HashMap


"
