Sample Number,ClassName,Snippet Number,Method,Exist
0,LogStream,1,void print(String s),False
0,LogStream,2,void println(String x),False
0,LogStream,3,void print(int i),False
0,LogStream,4,void println(int i),False
0,LogStream,5,void print(boolean b),False
0,LogStream,6,void println(boolean b),False
0,LogStream,7,void print(char c),False
0,LogStream,8,void println(char c),False
0,LogStream,9,void print(double d),False
0,LogStream,10,void println(double d),False
0,LogStream,11,void print(float f),False
0,LogStream,12,void println(float f),False
0,LogStream,13,void print(long l),False
0,LogStream,14,void println(long l),False
0,LogStream,15,void print(Object obj),False
0,LogStream,16,void println(Object obj),False
1,ObjID,1,boolean equals(Object obj),True
1,ObjID,2,int hashCode(),True
1,ObjID,3,String toString(),True
1,ObjID,4,long getTime(),False
1,ObjID,5,long currentTimeMillis(),False
2,Operation,1,boolean equals(Object obj),False
2,Operation,2,int hashCode(),False
2,Operation,3,String toString(),True
2,Operation,4,Object clone(),False
2,Operation,5,void notify(),False
3,RemoteObject,1,protected RemoteObject(),False
3,RemoteObject,2,"protected void exportObject(Remote obj, int port) throws RemoteException",False
3,RemoteObject,3,"protected void unexportObject(Remote obj, boolean unref) throws RemoteException",False
3,RemoteObject,4,protected void unref(Remote obj),False
3,RemoteObject,5,"protected void notifyDelegates(Remote obj, boolean b)",False
4,RemoteObjectInvocationHandler,1,"protected Object invoke(Object proxy, Method method, Object[] args) throws Throwable",False
4,RemoteObjectInvocationHandler,2,"protected Object invoke(Object proxy, Method method, Object[] args, Class[] argTypes) throws Throwable",False
4,RemoteObjectInvocationHandler,3,"protected Object invoke(Object proxy, Method method, Object[] args, Class[] argTypes, Locale locale) throws Throwable",False
4,RemoteObjectInvocationHandler,4,"protected Object invoke(Object proxy, Method method, Object[] args, Class[] argTypes, java.util.Map<String, String> context) throws Throwable",False
4,RemoteObjectInvocationHandler,5,"protected Object invoke(Object proxy, Method method, Object[] args, Class[] argTypes, java.util.Map<String, String> context, java.util.Map<String, String> environment) throws Throwable",False
5,RemoteServer,1,long getObjectID(Object obj),False
5,RemoteServer,2,"void unexportObject(Object obj, boolean unref)",False
5,RemoteServer,3,void setLogStream(PrintStream out),False
5,RemoteServer,4,PrintStream getLogStream(),False
5,RemoteServer,5,void setTraceLevel(int newLevel),False
6,RemoteStub,1,void unexportObject(boolean arg0),False
6,RemoteStub,2,void setRef(Object arg0),False
6,RemoteStub,3,Object getRef(),False
