Sample Number,ClassName,Snippet Number,Method,Exist
0,AffineTransform,1,"void translate(double tx, double ty)",True
0,AffineTransform,2,"void scale(double sx, double sy)",True
0,AffineTransform,3,void rotate(double theta),True
0,AffineTransform,4,"void shear(double shx, double shy)",True
0,AffineTransform,5,void transform(Point2D.Float p),False
1,Arc2D,1,"boolean contains(double x, double y)",True
1,Arc2D,2,"boolean intersects(double x, double y, double w, double h)",True
1,Arc2D,3,boolean intersects(Rectangle2D r),False
1,Arc2D,4,"boolean intersects(double x, double y, double w, double h, Arc2D arc)",False
1,Arc2D,5,boolean intersects(Arc2D arc),False
2,Arc2D.Double,1,double getX(),True
2,Arc2D.Double,2,double getY(),True
2,Arc2D.Double,3,double getWidth(),True
2,Arc2D.Double,4,double getHeight(),True
2,Arc2D.Double,5,"void setFrame(double x, double y, double w, double h)",False
3,Arc2D.Float,1,"void setArcByCenter(float x, float y, float w, float h, float astart, float aextent)",False
3,Arc2D.Float,2,"void setFrame(float x, float y, float w, float h)",False
3,Arc2D.Float,3,"boolean contains(double x, double y)",False
3,Arc2D.Float,4,"boolean intersects(double x, double y, double w, double h)",False
3,Arc2D.Float,5,PathIterator getPathIterator(AffineTransform at),False
4,Area,1,"boolean contains(double x, double y)",True
4,Area,2,boolean contains(Point2D p),True
4,Area,3,boolean intersects(Rectangle2D r),True
4,Area,4,"boolean intersectsLine(double x1, double y1, double x2, double y2)",False
4,Area,5,"boolean intersects(double x, double y, double w, double h)",True
5,CubicCurve2D,1,"void setCurve(double x1, double y1, double ctrl1x, double ctrl1y, double ctrl2x, double ctrl2y, double x2, double y2)",True
5,CubicCurve2D,2,void getCurve(double[] p),False
5,CubicCurve2D,3,double getCtrl1X(),False
5,CubicCurve2D,4,double getCtrl1Y(),False
5,CubicCurve2D,5,double getCtrl2X(),False
5,CubicCurve2D,6,double getCtrl2Y(),False
5,CubicCurve2D,7,double getP1X(),False
5,CubicCurve2D,8,double getP1Y(),False
5,CubicCurve2D,9,double getP2X(),False
5,CubicCurve2D,10,double getP2Y(),False
5,CubicCurve2D,11,double getBounds2D(),False
5,CubicCurve2D,12,"boolean contains(double x, double y)",True
5,CubicCurve2D,13,"boolean intersects(double x, double y, double w, double h)",True
5,CubicCurve2D,14,PathIterator getPathIterator(AffineTransform at),True
5,CubicCurve2D,15,"PathIterator getPathIterator(AffineTransform at, double flatness)",True
5,CubicCurve2D,16,"boolean intersectsLine(double x1, double y1, double x2, double y2)",False
5,CubicCurve2D,17,Path2D.Double createIntersection(Path2D.Double p),False
5,CubicCurve2D,18,Path2D.Double createUnion(Path2D.Double p),False
5,CubicCurve2D,19,Path2D.Double createDifference(Path2D.Double p),False
5,CubicCurve2D,20,"boolean contains(double x, double y, double w, double h)",True
6,CubicCurve2D.Double,1,double getCtrlX1(),True
6,CubicCurve2D.Double,2,double getCtrlY1(),True
6,CubicCurve2D.Double,3,double getCtrlX2(),True
6,CubicCurve2D.Double,4,double getCtrlY2(),True
6,CubicCurve2D.Double,5,double getPoint2X(),False
6,CubicCurve2D.Double,6,double getPoint2Y(),False
6,CubicCurve2D.Double,7,double getPoint1X(),False
6,CubicCurve2D.Double,8,double getPoint1Y(),False
6,CubicCurve2D.Double,9,"void setCurve(double x1, double y1, double ctrlX1, double ctrlY1, double ctrlX2, double ctrlY2, double x2, double y2)",True
6,CubicCurve2D.Double,10,"void setCurve(double x1, double y1, double ctrlX1, double ctrlY1, double ctrlX2, double ctrlY2, double x2, double y2, double width, double height)",False
6,CubicCurve2D.Double,11,"boolean contains(double x, double y)",False
6,CubicCurve2D.Double,12,"boolean intersects(double x, double y, double w, double h)",False
6,CubicCurve2D.Double,13,PathIterator getPathIterator(AffineTransform at),False
6,CubicCurve2D.Double,14,"PathIterator getPathIterator(AffineTransform at, double flatness)",False
6,CubicCurve2D.Double,15,"boolean contains(double x, double y, double w, double h)",False
6,CubicCurve2D.Double,16,boolean intersects(Rectangle2D r),False
6,CubicCurve2D.Double,17,Rectangle2D getBounds2D(),True
6,CubicCurve2D.Double,18,boolean contains(Rectangle2D r),False
6,CubicCurve2D.Double,19,"boolean intersects(double x, double y, double w, double h)",False
6,CubicCurve2D.Double,20,"boolean contains(double x, double y, double w, double h, double t)",False
6,CubicCurve2D.Double,21,"boolean intersects(double x, double y, double w, double h, double t)",False
6,CubicCurve2D.Double,22,"boolean contains(double x, double y, double w, double h, double t, double flatness)",False
6,CubicCurve2D.Double,23,"boolean intersects(double x, double y, double w, double h, double t, double flatness)",False
7,CubicCurve2D.Float,1,float getCtrlX1(),False
7,CubicCurve2D.Float,2,float getCtrlY1(),False
7,CubicCurve2D.Float,3,float getCtrlX2(),False
7,CubicCurve2D.Float,4,float getCtrlY2(),False
7,CubicCurve2D.Float,5,float getPoint2X(),False
7,CubicCurve2D.Float,6,float getPoint2Y(),False
7,CubicCurve2D.Float,7,"void setCurve(float x1, float y1, float ctrlX1, float ctrlY1, float ctrlX2, float ctrlY2, float x2, float y2)",True
7,CubicCurve2D.Float,8,"void setCtrlPoint1(float x, float y)",False
7,CubicCurve2D.Float,9,"void setCtrlPoint2(float x, float y)",False
7,CubicCurve2D.Float,10,"void setPoint2(float x, float y)",False
8,Dimension2D,1,double getWidth(),True
8,Dimension2D,2,double getHeight(),True
8,Dimension2D,3,"void setSize(double width, double height)",True
8,Dimension2D,4,void setSize(Dimension2D d),True
8,Dimension2D,5,void setSize(Rectangle2D r),False
9,Ellipse2D,1,double getX(),False
9,Ellipse2D,2,double getY(),False
9,Ellipse2D,3,double getWidth(),False
9,Ellipse2D,4,double getHeight(),False
9,Ellipse2D,5,"void setFrame(double x, double y, double w, double h)",False
10,Ellipse2D.Double,1,double getX(),True
10,Ellipse2D.Double,2,double getY(),True
10,Ellipse2D.Double,3,double getWidth(),True
10,Ellipse2D.Double,4,double getHeight(),True
10,Ellipse2D.Double,5,"void setFrame(double x, double y, double w, double h)",True
11,Ellipse2D.Float,1,float getX(),False
11,Ellipse2D.Float,2,float getY(),False
11,Ellipse2D.Float,3,float getWidth(),False
11,Ellipse2D.Float,4,float getHeight(),False
11,Ellipse2D.Float,5,"void setFrame(float x, float y, float w, float h)",True
12,FlatteningPathIterator,1,boolean isDone(),True
12,FlatteningPathIterator,2,void next(),True
12,FlatteningPathIterator,3,int currentSegment(float[] coords),True
12,FlatteningPathIterator,4,int currentSegment(double[] coords),True
12,FlatteningPathIterator,5,int getWindingRule(),True
13,GeneralPath,1,"boolean contains(double x, double y)",False
13,GeneralPath,2,Rectangle2D getBounds2D(),False
13,GeneralPath,3,"void append(boolean b, PathIterator pi, double d)",False
13,GeneralPath,4,void closePath(),False
13,GeneralPath,5,void reset(),False
14,Line2D,1,double getX1(),True
14,Line2D,2,double getY1(),True
14,Line2D,3,double getX2(),True
14,Line2D,4,double getY2(),True
14,Line2D,5,"void setLine(double x1, double y1, double x2, double y2)",True
15,Line2D.Double,1,double getX1(),True
15,Line2D.Double,2,double getY1(),True
15,Line2D.Double,3,double getX2(),True
15,Line2D.Double,4,double getY2(),True
15,Line2D.Double,5,"void setLine(double x1, double y1, double x2, double y2)",True
16,Line2D.Float,1,"boolean contains(double x, double y)",False
16,Line2D.Float,2,double getP1X(),False
16,Line2D.Float,3,double getP1Y(),False
16,Line2D.Float,4,double getP2X(),False
16,Line2D.Float,5,double getP2Y(),False
16,Line2D.Float,6,"void setLine(double x1, double y1, double x2, double y2)",True
16,Line2D.Float,7,"void setLine(Point2D.Float p1, Point2D.Float p2)",False
16,Line2D.Float,8,double getLength(),False
16,Line2D.Float,9,double getAngle(),False
16,Line2D.Float,10,void setAngle(double angle),False
16,Line2D.Float,11,void setLength(double length),False
16,Line2D.Float,12,boolean intersectsLine(Line2D.Float l),False
16,Line2D.Float,13,"boolean contains(double x, double y, double w, double h)",False
16,Line2D.Float,14,"boolean intersects(double x, double y, double w, double h)",False
16,Line2D.Float,15,boolean contains(Rectangle2D.Float r),False
16,Line2D.Float,16,boolean intersects(Rectangle2D.Float r),False
16,Line2D.Float,17,boolean contains(Line2D.Float l),False
16,Line2D.Float,18,boolean intersects(Line2D.Float l),False
16,Line2D.Float,19,"double distance(double x, double y)",False
16,Line2D.Float,20,double distance(Point2D.Float p),False
16,Line2D.Float,21,"double distanceSq(double x, double y)",False
16,Line2D.Float,22,double distanceSq(Point2D.Float p),False
16,Line2D.Float,23,double getCenterX(),False
16,Line2D.Float,24,double getCenterY(),False
16,Line2D.Float,25,double getMidpointX(),False
17,Path2D,1,Path2D(),False
17,Path2D,2,"void moveTo(double x, double y)",True
17,Path2D,3,"void lineTo(double x, double y)",True
17,Path2D,4,"void quadTo(double x1, double y1, double x2, double y2)",True
17,Path2D,5,"void curveTo(double x1, double y1, double x2, double y2, double x3, double y3)",True
17,Path2D,6,void closePath(),True
17,Path2D,7,"boolean contains(double x, double y)",True
17,Path2D,8,Rectangle getBounds(),True
17,Path2D,9,PathIterator getPathIterator(AffineTransform at),False
17,Path2D,10,void apply(AffineTransform at),False
17,Path2D,11,void reset(),True
17,Path2D,12,void dispose(),False
17,Path2D,13,"boolean intersects(double x, double y, double w, double h)",True
17,Path2D,14,boolean intersects(Rectangle2D r),True
17,Path2D,15,"boolean intersects(double x, double y, double w, double h, PathIterator pi)",False
17,Path2D,16,"boolean intersects(Rectangle2D r, PathIterator pi)",False
17,Path2D,17,"boolean contains(double x, double y, double w, double h)",True
17,Path2D,18,boolean contains(Rectangle2D r),True
17,Path2D,19,"boolean contains(double x, double y, double w, double h, PathIterator pi)",False
17,Path2D,20,"boolean contains(Rectangle2D r, PathIterator pi)",False
18,Path2D.Double,1,Path2D.Double(),False
18,Path2D.Double,2,"void moveTo(double x, double y)",True
18,Path2D.Double,3,"void lineTo(double x, double y)",True
18,Path2D.Double,4,"void quadTo(double x1, double y1, double x2, double y2)",True
18,Path2D.Double,5,void closePath(),False
18,Path2D.Double,6,"boolean contains(double x, double y)",False
