Sample Number,ClassName,Snippet Number,Method,Exist,Description
0,Attribute,1,"Attribute(String name, Object value)",False,NULL
0,Attribute,2,String getName(),True,Returns a String containing the name of the attribute.
0,Attribute,3,Object getValue(),True,Returns an Object that is the value of this attribute.
0,Attribute,4,void setValue(Object value),False,NULL
0,Attribute,5,boolean equals(Object obj),True,Compares the current Attribute Object with another Attribute Object.
0,Attribute,6,int hashCode(),True,Returns a hash code value for this attribute.
0,Attribute,7,String toString(),True,Returns a String object representing this Attribute's value.
1,AttributeChangeNotification,1,getAttributeName(),False,NULL
1,AttributeChangeNotification,2,getAttributeType(),False,NULL
1,AttributeChangeNotification,3,getNewValue(),False,NULL
1,AttributeChangeNotification,4,getOldValue(),False,NULL
1,AttributeChangeNotification,5,getTimeStamp(),False,NULL
2,AttributeChangeNotificationFilter,1,boolean isNotificationEnabled(Notification n),True,Invoked before sending the specified notification to the listener.
2,AttributeChangeNotificationFilter,2,boolean isTypeFilterEnabled(String type),False,NULL
2,AttributeChangeNotificationFilter,3,boolean isAttributeFilterEnabled(String attribute),False,NULL
2,AttributeChangeNotificationFilter,4,boolean isOldValueFilterEnabled(Object oldValue),False,NULL
2,AttributeChangeNotificationFilter,5,boolean isNewValueFilterEnabled(Object newValue),False,NULL
3,AttributeList,1,boolean add(Attribute attribute),False,NULL
3,AttributeList,2,"void add(int index, Attribute element)",True,Inserts the attribute specified as an element at the position specified.
3,AttributeList,3,boolean addAll(AttributeList c),True,"Appends all the elements in the AttributeList specified to the end of the list, in the order in which they are returned by the Iterator of the AttributeList specified."
3,AttributeList,4,boolean contains(Object o),False,NULL
3,AttributeList,5,Attribute get(int index),False,NULL
4,AttributeValueExp,1,boolean contains(Object o),False,NULL
4,AttributeValueExp,2,boolean remove(Object o),False,NULL
4,AttributeValueExp,3,boolean addAll(Collection<? extends E> c),False,NULL
4,AttributeValueExp,4,boolean removeAll(Collection<?> c),False,NULL
4,AttributeValueExp,5,boolean retainAll(Collection<?> c),False,NULL
5,DefaultLoaderRepository,1,boolean add(E e),False,NULL
5,DefaultLoaderRepository,2,boolean addAll(Collection<? extends E> c),False,NULL
5,DefaultLoaderRepository,3,void clear(),False,NULL
5,DefaultLoaderRepository,4,boolean contains(Object o),False,NULL
5,DefaultLoaderRepository,5,boolean containsAll(Collection<?> c),False,NULL
5,DefaultLoaderRepository,6,E get(int index),False,NULL
5,DefaultLoaderRepository,7,int indexOf(Object o),False,NULL
5,DefaultLoaderRepository,8,boolean isEmpty(),False,NULL
5,DefaultLoaderRepository,9,Iterator<E> iterator(),False,NULL
5,DefaultLoaderRepository,10,E remove(int index),False,NULL
5,DefaultLoaderRepository,11,boolean remove(Object o),False,NULL
5,DefaultLoaderRepository,12,boolean removeAll(Collection<?> c),False,NULL
5,DefaultLoaderRepository,13,int size(),False,NULL
5,DefaultLoaderRepository,14,Object[] toArray(),False,NULL
5,DefaultLoaderRepository,15,<T> T[] toArray(T[] a),False,NULL
5,DefaultLoaderRepository,16,ListIterator<E> listIterator(),False,NULL
5,DefaultLoaderRepository,17,ListIterator<E> listIterator(int index),False,NULL
5,DefaultLoaderRepository,18,boolean retainAll(Collection<?> c),False,NULL
5,DefaultLoaderRepository,19,"E set(int index, E element)",False,NULL
5,DefaultLoaderRepository,20,"boolean addAll(int index, Collection<? extends E> c)",False,NULL
6,ImmutableDescriptor,1,ImmutableDescriptor getDescriptor(),False,NULL
6,ImmutableDescriptor,2,Object getValue(String key),False,NULL
6,ImmutableDescriptor,3,boolean containsKey(String key),False,NULL
6,ImmutableDescriptor,4,Set<String> keySet(),False,NULL
6,ImmutableDescriptor,5,int size(),False,NULL
7,JMX,1,"MBeanServerConnection connect(MBeanServerConnection mbs, String[] names)",False,NULL
7,JMX,2,ObjectInstance getMBeanCount(ObjectName name),False,NULL
7,JMX,3,ObjectInstance getMBeanInfo(ObjectName name),False,NULL
7,JMX,4,"ObjectInstance getAttribute(ObjectName name, String attribute)",False,NULL
7,JMX,5,"void setAttribute(ObjectName name, Attribute attribute)",False,NULL
7,JMX,6,"ObjectInstance invoke(ObjectName name, String actionName, Object[] params, String[] signature)",False,NULL
7,JMX,7,"ObjectInstance isInstanceOf(ObjectName name, String className)",False,NULL
7,JMX,8,"ObjectInstance queryNames(ObjectName name, String query)",False,NULL
7,JMX,9,"ObjectInstance queryMBeans(ObjectName name, QueryExp query)",False,NULL
7,JMX,10,"ObjectInstance registerMBean(ObjectName name, MBean mbean)",False,NULL
7,JMX,11,ObjectInstance unregisterMBean(ObjectName name),False,NULL
7,JMX,12,ObjectInstance getDefaultDomain(),False,NULL
7,JMX,13,ObjectInstance getMBeanCount(ObjectName name),False,NULL
7,JMX,14,ObjectInstance getMBeanInfo(ObjectName name),False,NULL
7,JMX,15,"ObjectInstance getAttribute(ObjectName name, String attribute)",False,NULL
7,JMX,16,"void setAttribute(ObjectName name, Attribute attribute)",False,NULL
7,JMX,17,"ObjectInstance invoke(ObjectName name, String actionName, Object[] params, String[] signature)",False,NULL
7,JMX,18,"ObjectInstance isInstanceOf(ObjectName name, String className)",False,NULL
7,JMX,19,"ObjectInstance queryNames(ObjectName name, String query)",False,NULL
7,JMX,20,"ObjectInstance queryMBeans(ObjectName name, QueryExp query)",False,NULL
7,JMX,21,"ObjectInstance registerMBean(ObjectName name, MBean mbean)",False,NULL
7,JMX,22,ObjectInstance unregisterMBean(ObjectName name),False,NULL
7,JMX,23,ObjectInstance getDefaultDomain(),False,NULL
7,JMX,24,ObjectInstance getMBeanCount(ObjectName name),False,NULL
7,JMX,25,ObjectInstance getMBeanInfo(ObjectName name),False,NULL
8,MBeanAttributeInfo,1,getType(),False,NULL
8,MBeanAttributeInfo,2,getDescription(),False,NULL
8,MBeanAttributeInfo,3,getWritable(),False,NULL
8,MBeanAttributeInfo,4,getReadable(),False,NULL
8,MBeanAttributeInfo,5,getIs(),False,NULL
9,MBeanConstructorInfo,1,getParameterTypes(),False,NULL
