Sample Number,ClassName,Snippet Number,Method,Exist
0,Adler32,1,long update(byte[] buffer),False
0,Adler32,2,"long update(byte[] buffer, int offset, int length)",False
0,Adler32,3,long update(int b),False
0,Adler32,4,long getValue(),True
0,Adler32,5,void reset(),True
1,CheckedInputStream,1,int read(),True
1,CheckedInputStream,2,int read(byte[] b),False
1,CheckedInputStream,3,"int read(byte[] b, int off, int len)",True
1,CheckedInputStream,4,void close(),False
1,CheckedInputStream,5,boolean markSupported(),False
2,CheckedOutputStream,1,void write(int b) throws IOException,True
2,CheckedOutputStream,2,void write(byte[] b) throws IOException,False
2,CheckedOutputStream,3,"void write(byte[] b, int off, int len) throws IOException",True
2,CheckedOutputStream,4,void flush() throws IOException,False
2,CheckedOutputStream,5,void close() throws IOException,False
3,CRC32,1,void update(int b),True
3,CRC32,2,"void update(byte[] b, int off, int len)",True
3,CRC32,3,void reset(),True
3,CRC32,4,long getValue(),True
3,CRC32,5,String toString(),False
4,Deflater,1,"void deflate(byte[] b, int off, int len)",False
4,Deflater,2,void deflate(int b),False
4,Deflater,3,void end(),True
4,Deflater,4,boolean finished(),True
4,Deflater,5,void reset(),True
4,Deflater,6,"void setInput(byte[] input, int offset, int len)",True
4,Deflater,7,void setLevel(int level),True
4,Deflater,8,boolean needsInput(),True
4,Deflater,9,boolean needsDictionary(),False
4,Deflater,10,void setDictionary(byte[] dict),True
4,Deflater,11,"void setDictionary(byte[] dict, int offset, int len)",True
4,Deflater,12,void setStrategy(int strategy),True
4,Deflater,13,int getRemaining(),False
4,Deflater,14,int getTotalIn(),True
4,Deflater,15,int getTotalOut(),True
4,Deflater,16,void setWindowSize(int size),False
4,Deflater,17,int getAdler(),True
4,Deflater,18,void setPendingBuffer(byte[] buffer),False
4,Deflater,19,byte[] getPendingBuffer(),False
4,Deflater,20,int getPendingCount(),False
4,Deflater,21,void finish(),True
4,Deflater,22,boolean finished(),True
4,Deflater,23,void setHeader(byte[] header),False
4,Deflater,24,byte[] getHeader(),False
4,Deflater,25,void setDictionary(byte[] dict),True
4,Deflater,26,"void setDictionary(byte[] dict, int offset, int len)",True
4,Deflater,27,boolean needsInput(),True
4,Deflater,28,boolean needsDictionary(),False
4,Deflater,29,void setLevel(int level),True
4,Deflater,30,void setStrategy(int strategy),True
5,DeflaterInputStream,1,"int read(byte[] b, int off, int len)",True
5,DeflaterInputStream,2,int read(),True
5,DeflaterInputStream,3,int available(),True
5,DeflaterInputStream,4,void close(),True
5,DeflaterInputStream,5,synchronized void reset(),False
6,DeflaterOutputStream,1,DeflaterOutputStream(OutputStream out),False
6,DeflaterOutputStream,2,"DeflaterOutputStream(OutputStream out, Deflater def)",False
6,DeflaterOutputStream,3,"DeflaterOutputStream(OutputStream out, Deflater def, int size)",False
6,DeflaterOutputStream,4,void write(int b),True
6,DeflaterOutputStream,5,void write(byte[] b),False
6,DeflaterOutputStream,6,"void write(byte[] b, int off, int len)",True
