Sample Number,ClassName,Snippet Number,Method,Exist
0,X500Principal,1,String getName(),True
0,X500Principal,2,String getName(String syntax),True
0,X500Principal,3,String getYIBCString(),False
0,X500Principal,4,String getX500UniqueIdentifier(),False
0,X500Principal,5,String getEncoded(),False
1,X500PrivateCredential,1,getPrivateKey(),False
1,X500PrivateCredential,2,getCertificate(),False
1,X500PrivateCredential,3,getCertPath(),False
1,X500PrivateCredential,4,getIssuerUniqueID(),False
1,X500PrivateCredential,5,getSubjectUniqueID(),False
