Sample Number,ClassName,Snippet Number,Method,Exist,Description,Full Description
0,BlockView,1,float getTopInset(),False,,NULL
0,BlockView,2,float getBottomInset(),False,,NULL
0,BlockView,3,float getLeftInset(),False,,NULL
0,BlockView,4,float getRightInset(),False,,NULL
0,BlockView,5,"void setInsets(float top, float left, float bottom, float right)",False,,NULL
1,CSS,1,CSS.Attribute getAttribute(String name),True,,"

getAttribute
public static final CSS.Attribute getAttribute(String name)
Translates a string to a CSS.Attribute object.
 This will return null if there is no attribute
 by the given name.

Parameters:
name - the name of the CSS attribute to fetch the
  typesafe enumeration for
Returns:
the CSS.Attribute object,
  or null if the string
  doesn't represent a valid attribute key


"
1,CSS,2,String[] getNames(),False,,NULL
1,CSS,3,CSS.Attribute resolve(String name),False,,NULL
1,CSS,4,int size(),False,,NULL
1,CSS,5,Iterator<CSS.Attribute> iterator(),False,,NULL
2,CSS.Attribute,1,String getName(),False,,NULL
2,CSS.Attribute,2,boolean isInherited(),True,,"

isInherited
public boolean isInherited()
Indicates if the attribute should be inherited
 from the parent or not.

"
2,CSS.Attribute,3,boolean isKnownProperty(),False,,NULL
2,CSS.Attribute,4,boolean isShorthand(),False,,NULL
2,CSS.Attribute,5,String toString(),True,,"

toString
public String toString()
The string representation of the attribute.  This
 should exactly match the string specified in the
 CSS specification.

Overrides:
toString in class Object
Returns:
a string representation of the object.


"
3,FormSubmitEvent,1,"FormSubmitEvent(Object source, URL url, String method, Map<String, String> data)",False,,NULL
3,FormSubmitEvent,2,URL getURL(),False,,NULL
3,FormSubmitEvent,3,String getMethod(),False,,NULL
3,FormSubmitEvent,4,"Map<String, String> getData()",False,,NULL
3,FormSubmitEvent,5,String toString(),False,,NULL
4,FormView,1,"void paint(java.awt.Graphics g, java.awt.Shape allocation)",False,,NULL
4,FormView,2,float getPreferredSpan(int axis),False,,NULL
4,FormView,3,void setParent(javax.swing.text.View parent),False,,NULL
4,FormView,4,void setPropertiesFromAttributes(),False,,NULL
4,FormView,5,"void changedUpdate(javax.swing.event.DocumentEvent e, java.awt.Shape a, javax.swing.text.ViewFactory f)",False,,NULL
5,HTML,1,void setDefaultStyleSheet(StyleSheet s),False,,NULL
5,HTML,2,void setParser(Parser p),False,,NULL
5,HTML,3,"void setInnerHTML(Element elem, String html)",False,,NULL
5,HTML,4,"void insertAfterEnd(Element elem, String html)",False,,NULL
5,HTML,5,"void insertBeforeStart(Element elem, String html)",False,,NULL
6,HTML.Attribute,1,String getKey(),False,,NULL
6,HTML.Attribute,2,String toString(),True,,"

toString
public String toString()
Returns the string representation of this attribute.

Overrides:
toString in class Object
Returns:
the string representation of this attribute


"
6,HTML.Attribute,3,boolean isKnown(),False,,NULL
6,HTML.Attribute,4,boolean isObsolete(),False,,NULL
6,HTML.Attribute,5,boolean isSimple(),False,,NULL
7,HTML.Tag,1,String toString(),True,,"

toString
public String toString()
Returns the string representation of the
 tag.

Overrides:
toString in class Object
Returns:
the String representation of the tag


"
7,HTML.Tag,2,boolean isBlock(),True,,"

isBlock
public boolean isBlock()
Returns true if this tag is a block
 tag, which is a tag used to add structure to a
 document.

Returns:
true if this tag is a block
   tag, otherwise returns false


"
7,HTML.Tag,3,boolean isPreformatted(),True,,"

isPreformatted
public boolean isPreformatted()
Returns true if this tag is pre-formatted,
 which is true if the tag is either PRE or
 TEXTAREA.

Returns:
true if this tag is pre-formatted,
   otherwise returns false


"
7,HTML.Tag,4,boolean isEmpty(),False,,NULL
7,HTML.Tag,5,boolean isMetaContent(),False,,NULL
8,HTML.UnknownTag,1,void registerTag(HTML.Tag t),False,,NULL
8,HTML.UnknownTag,2,void deRegisterTag(HTML.Tag t),False,,NULL
8,HTML.UnknownTag,3,void setParser(HTMLEditorKit.Parser p),False,,NULL
8,HTML.UnknownTag,4,void setStyleSheet(StyleSheet s),False,,NULL
8,HTML.UnknownTag,5,void setDefaultStyleSheet(StyleSheet s),False,,NULL
9,HTMLDocument,1,Element getElement(String key),True,,"

getElement
public Element getElement(String id)
Returns the element that has the given id Attribute.
 If the element can't be found, null is returned.
 Note that this method works on an Attribute,
 not a character tag.  In the following HTML snippet:
 <a id=""HelloThere""> the attribute is
 'id' and the character tag is 'a'.
 This is a convenience method for
 getElement(RootElement, HTML.Attribute.id, id).
 This is not thread-safe.

Parameters:
id - the string representing the desired Attribute
Returns:
the element with the specified Attribute
          or null if it can't be found,
          or null if id is null
Since:
1.3
See Also:
HTML.Attribute


"
9,HTMLDocument,2,void setBase(URL url),True,,"

setBase
public void setBase(URL u)
Sets the location to resolve relative URLs against.  By
 default this will be the document's URL if the document
 was loaded from a URL.  If a base tag is found and
 can be parsed, it will be used as the base location.
 This also sets the base of the StyleSheet
 to be u as well as the base of the document.

Parameters:
u - the desired base URL


"
9,HTMLDocument,3,void setPreservesUnknownTags(boolean preserves),True,,"

setPreservesUnknownTags
public void setPreservesUnknownTags(boolean preservesTags)
Determines how unknown tags are handled by the parser.
 If set to true, unknown
 tags are put in the model, otherwise they are dropped.

Parameters:
preservesTags - true if unknown tags should be
          saved in the model, otherwise tags are dropped
See Also:
HTML.Tag


"
9,HTMLDocument,4,void setParser(Parser p),False,,NULL
