ClassName,Method,Return Type,Description
AdapterAlreadyExistsHelper,extract(Any a),static AdapterAlreadyExists,NULL
AdapterAlreadyExistsHelper,id(),static String,NULL
AdapterAlreadyExistsHelper,"insert(Any a, AdapterAlreadyExists that)",static void,NULL
AdapterAlreadyExistsHelper,read(InputStream istream),static AdapterAlreadyExists,NULL
AdapterAlreadyExistsHelper,type(),static TypeCode,NULL
AdapterAlreadyExistsHelper,"write(OutputStream ostream, AdapterAlreadyExists value)",static void,NULL
AdapterNonExistentHelper,extract(Any a),static AdapterNonExistent,NULL
AdapterNonExistentHelper,id(),static String,NULL
AdapterNonExistentHelper,"insert(Any a, AdapterNonExistent that)",static void,NULL
AdapterNonExistentHelper,read(InputStream istream),static AdapterNonExistent,NULL
AdapterNonExistentHelper,type(),static TypeCode,NULL
AdapterNonExistentHelper,"write(OutputStream ostream, AdapterNonExistent value)",static void,NULL
InvalidPolicyHelper,extract(Any a),static InvalidPolicy,NULL
InvalidPolicyHelper,id(),static String,NULL
InvalidPolicyHelper,"insert(Any a, InvalidPolicy that)",static void,NULL
InvalidPolicyHelper,read(InputStream istream),static InvalidPolicy,NULL
InvalidPolicyHelper,type(),static TypeCode,NULL
InvalidPolicyHelper,"write(OutputStream ostream, InvalidPolicy value)",static void,NULL
NoServantHelper,extract(Any a),static NoServant,NULL
NoServantHelper,id(),static String,NULL
NoServantHelper,"insert(Any a, NoServant that)",static void,NULL
NoServantHelper,read(InputStream istream),static NoServant,NULL
NoServantHelper,type(),static TypeCode,NULL
NoServantHelper,"write(OutputStream ostream, NoServant value)",static void,NULL
ObjectAlreadyActiveHelper,extract(Any a),static ObjectAlreadyActive,NULL
ObjectAlreadyActiveHelper,id(),static String,NULL
ObjectAlreadyActiveHelper,"insert(Any a, ObjectAlreadyActive that)",static void,NULL
ObjectAlreadyActiveHelper,read(InputStream istream),static ObjectAlreadyActive,NULL
ObjectAlreadyActiveHelper,type(),static TypeCode,NULL
ObjectAlreadyActiveHelper,"write(OutputStream ostream, ObjectAlreadyActive value)",static void,NULL
ObjectNotActiveHelper,extract(Any a),static ObjectNotActive,NULL
ObjectNotActiveHelper,id(),static String,NULL
ObjectNotActiveHelper,"insert(Any a, ObjectNotActive that)",static void,NULL
ObjectNotActiveHelper,read(InputStream istream),static ObjectNotActive,NULL
ObjectNotActiveHelper,type(),static TypeCode,NULL
ObjectNotActiveHelper,"write(OutputStream ostream, ObjectNotActive value)",static void,NULL
ServantAlreadyActiveHelper,extract(Any a),static ServantAlreadyActive,NULL
ServantAlreadyActiveHelper,id(),static String,NULL
ServantAlreadyActiveHelper,"insert(Any a, ServantAlreadyActive that)",static void,NULL
ServantAlreadyActiveHelper,read(InputStream istream),static ServantAlreadyActive,NULL
ServantAlreadyActiveHelper,type(),static TypeCode,NULL
ServantAlreadyActiveHelper,"write(OutputStream ostream, ServantAlreadyActive value)",static void,NULL
ServantNotActiveHelper,extract(Any a),static ServantNotActive,NULL
ServantNotActiveHelper,id(),static String,NULL
ServantNotActiveHelper,"insert(Any a, ServantNotActive that)",static void,NULL
ServantNotActiveHelper,read(InputStream istream),static ServantNotActive,NULL
ServantNotActiveHelper,type(),static TypeCode,NULL
ServantNotActiveHelper,"write(OutputStream ostream, ServantNotActive value)",static void,NULL
WrongAdapterHelper,extract(Any a),static WrongAdapter,NULL
WrongAdapterHelper,id(),static String,NULL
WrongAdapterHelper,"insert(Any a, WrongAdapter that)",static void,NULL
WrongAdapterHelper,read(InputStream istream),static WrongAdapter,NULL
WrongAdapterHelper,type(),static TypeCode,NULL
WrongAdapterHelper,"write(OutputStream ostream, WrongAdapter value)",static void,NULL
WrongPolicyHelper,extract(Any a),static WrongPolicy,NULL
WrongPolicyHelper,id(),static String,NULL
WrongPolicyHelper,"insert(Any a, WrongPolicy that)",static void,NULL
WrongPolicyHelper,read(InputStream istream),static WrongPolicy,NULL
WrongPolicyHelper,type(),static TypeCode,NULL
WrongPolicyHelper,"write(OutputStream ostream, WrongPolicy value)",static void,NULL
