ClassName,Method,Return Type,Description
Matcher,"appendReplacement(StringBuffer sb, String replacement)",Matcher,Implements a non-terminal append-and-replace step.
Matcher,appendTail(StringBuffer sb),StringBuffer,Implements a terminal append-and-replace step.
Matcher,end(),int,Returns the offset after the last character matched.
Matcher,end(int group),int,Returns the offset after the last character of the subsequence captured by the given group during the previous match operation.
Matcher,end(String name),int,Returns the offset after the last character of the subsequence captured by the given named-capturing group during the previous match operation.
Matcher,find(),boolean,Attempts to find the next subsequence of the input sequence that matches the pattern.
Matcher,find(int start),boolean,"Resets this matcher and then attempts to find the next subsequence of the input sequence that matches the pattern, starting at the specified index."
Matcher,group(),String,Returns the input subsequence matched by the previous match.
Matcher,group(int group),String,Returns the input subsequence captured by the given group during the previous match operation.
Matcher,group(String name),String,Returns the input subsequence captured by the given named-capturing group during the previous match operation.
Matcher,groupCount(),int,Returns the number of capturing groups in this matcher's pattern.
Matcher,hasAnchoringBounds(),boolean,Queries the anchoring of region bounds for this matcher.
Matcher,hasTransparentBounds(),boolean,Queries the transparency of region bounds for this matcher.
Matcher,hitEnd(),boolean,Returns true if the end of input was hit by the search engine in the last match operation performed by this matcher.
Matcher,lookingAt(),boolean,"Attempts to match the input sequence, starting at the beginning of the region, against the pattern."
Matcher,matches(),boolean,Attempts to match the entire region against the pattern.
Matcher,pattern(),Pattern,Returns the pattern that is interpreted by this matcher.
Matcher,quoteReplacement(String s),static String,Returns a literal replacement String for the specified String.
Matcher,"region(int start, int end)",Matcher,Sets the limits of this matcher's region.
Matcher,regionEnd(),int,Reports the end index (exclusive) of this matcher's region.
Matcher,regionStart(),int,Reports the start index of this matcher's region.
Matcher,replaceAll(String replacement),String,Replaces every subsequence of the input sequence that matches the pattern with the given replacement string.
Matcher,replaceFirst(String replacement),String,Replaces the first subsequence of the input sequence that matches the pattern with the given replacement string.
Matcher,requireEnd(),boolean,Returns true if more input could change a positive match into a negative one.
Matcher,reset(),Matcher,Resets this matcher.
Matcher,reset(CharSequence input),Matcher,Resets this matcher with a new input sequence.
Matcher,start(),int,Returns the start index of the previous match.
Matcher,start(int group),int,Returns the start index of the subsequence captured by the given group during the previous match operation.
Matcher,start(String name),int,Returns the start index of the subsequence captured by the given named-capturing group during the previous match operation.
Matcher,toMatchResult(),MatchResult,Returns the match state of this matcher as a MatchResult.
Matcher,toString(),String,Returns the string representation of this matcher.
Matcher,useAnchoringBounds(boolean b),Matcher,Sets the anchoring of region bounds for this matcher.
Matcher,usePattern(Pattern newPattern),Matcher,Changes the Pattern that this Matcher uses to find matches with.
Matcher,useTransparentBounds(boolean b),Matcher,Sets the transparency of region bounds for this matcher.
Pattern,asPredicate(),Predicate<String>,Creates a predicate which can be used to match a string.
Pattern,compile(String regex),static Pattern,Compiles the given regular expression into a pattern.
Pattern,"compile(String regex, int flags)",static Pattern,Compiles the given regular expression into a pattern with the given flags.
Pattern,flags(),int,Returns this pattern's match flags.
Pattern,matcher(CharSequence input),Matcher,Creates a matcher that will match the given input against this pattern.
Pattern,"matches(String regex, CharSequence input)",static boolean,Compiles the given regular expression and attempts to match the given input against it.
Pattern,pattern(),String,Returns the regular expression from which this pattern was compiled.
Pattern,quote(String s),static String,Returns a literal pattern String for the specified String.
Pattern,split(CharSequence input),String[],Splits the given input sequence around matches of this pattern.
Pattern,"split(CharSequence input, int limit)",String[],Splits the given input sequence around matches of this pattern.
Pattern,splitAsStream(CharSequence input),Stream<String>,Creates a stream from the given input sequence around matches of this pattern.
Pattern,toString(),String,Returns the string representation of this pattern.
