FileName,Compilable,Runnable,Correct
AttributeListImpl_1,False,False,False
AttributeListImpl_2,False,False,False
AttributeListImpl_3,False,False,False
AttributeListImpl_4,False,False,False
AttributeListImpl_5,False,False,False
AttributeListImpl_6,False,False,False
AttributesImpl_1,True,True,True
AttributesImpl_2,True,True,True
AttributesImpl_3,True,True,True
AttributesImpl_4,True,True,True
AttributesImpl_5,True,True,True
AttributesImpl_6,True,True,True
AttributesImpl_7,True,True,True
AttributesImpl_8,True,True,True
AttributesImpl_9,True,True,True
AttributesImpl_10,True,True,True
AttributesImpl_11,True,True,True
AttributesImpl_14,True,True,True
AttributesImpl_15,True,True,True
AttributesImpl_16,True,True,True
AttributesImpl_17,True,True,True
AttributesImpl_18,True,True,True
AttributesImpl_19,True,True,True
AttributesImpl_20,True,True,True
AttributesImpl_21,True,True,True
AttributesImpl_22,True,True,True
AttributesImpl_23,True,True,True
AttributesImpl_24,True,True,True
AttributesImpl_27,True,True,True
AttributesImpl_28,True,True,True
AttributesImpl_29,True,True,True
DefaultHandler_1,True,True,True
DefaultHandler_2,False,False,False
DefaultHandler_3,True,True,True
DefaultHandler_4,True,True,True
LocatorImpl_1,True,True,True
LocatorImpl_2,True,True,True
LocatorImpl_3,True,True,True
LocatorImpl_4,True,True,True
NamespaceSupport_3,True,True,True
NamespaceSupport_4,True,True,True
ParserAdapter_1,False,False,False
ParserAdapter_3,False,False,False
ParserAdapter_4,False,False,False
ParserAdapter_5,False,False,False
XMLFilterImpl_1,False,False,False
XMLFilterImpl_2,True,False,False
XMLFilterImpl_3,True,False,False
XMLFilterImpl_4,True,True,True
XMLFilterImpl_5,True,True,True
XMLReaderAdapter_2,True,True,True
XMLReaderAdapter_4,False,False,False
XMLReaderAdapter_5,False,False,False
XMLReaderAdapter_6,True,False,False
XMLReaderFactory_1,True,False,False
XMLReaderFactory_2,True,False,False
