Sample Number,ClassName,Snippet Number,Method,Exist,Description
0,BeanContextChildSupport,1,void setParentContext(BeanContextParent newParent),False,NULL
0,BeanContextChildSupport,2,BeanContextParent getParentContext(),False,NULL
0,BeanContextChildSupport,3,void setChildContextProperty(Object newValue),False,NULL
0,BeanContextChildSupport,4,Object getChildContextProperty(),False,NULL
0,BeanContextChildSupport,5,void childContextChanged(ChildContextEvent cce),False,NULL
1,BeanContextEvent,1,void setBeanContext(BeanContext beanContext),False,NULL
1,BeanContextEvent,2,BeanContext getBeanContext(),True,Gets the BeanContext associated with this event.
1,BeanContextEvent,3,void setSource(Object source),False,NULL
1,BeanContextEvent,4,Object getSource(),False,NULL
1,BeanContextEvent,5,void setID(String id),False,NULL
1,BeanContextEvent,6,String getID(),False,NULL
1,BeanContextEvent,7,void setTime(long time),False,NULL
1,BeanContextEvent,8,long getTime(),False,NULL
1,BeanContextEvent,9,void setQualifiedName(String qualifiedName),False,NULL
1,BeanContextEvent,10,String getQualifiedName(),False,NULL
1,BeanContextEvent,11,void setUserData(Object userData),False,NULL
1,BeanContextEvent,12,Object getUserData(),False,NULL
1,BeanContextEvent,13,void setNewValue(Object newValue),False,NULL
1,BeanContextEvent,14,Object getNewValue(),False,NULL
1,BeanContextEvent,15,void setOldValue(Object oldValue),False,NULL
1,BeanContextEvent,16,Object getOldValue(),False,NULL
1,BeanContextEvent,17,void setPropertyName(String propertyName),False,NULL
1,BeanContextEvent,18,String getPropertyName(),False,NULL
1,BeanContextEvent,19,void setPropertyChange(PropertyChangeEvent propertyChange),False,NULL
1,BeanContextEvent,20,PropertyChangeEvent getPropertyChange(),False,NULL
1,BeanContextEvent,21,void setPropertyChangeArray(PropertyChangeEvent[] propertyChangeArray),False,NULL
1,BeanContextEvent,22,PropertyChangeEvent[] getPropertyChangeArray(),False,NULL
1,BeanContextEvent,23,void setPropertyChangeList(List propertyChangeList),False,NULL
1,BeanContextEvent,24,List getPropertyChangeList(),False,NULL
1,BeanContextEvent,25,void setPropertyChangeMap(Map propertyChangeMap),False,NULL
1,BeanContextEvent,26,Map getPropertyChangeMap(),False,NULL
1,BeanContextEvent,27,void setPropertyChangeSet(PropertyChangeEvent[] propertyChangeSet),False,NULL
1,BeanContextEvent,28,PropertyChangeEvent[] getPropertyChangeSet(),False,NULL
1,BeanContextEvent,29,void setPropertyChangeSet(PropertyChangeEvent[] propertyChangeSet),False,NULL
1,BeanContextEvent,30,PropertyChangeEvent[] getPropertyChangeSet(),False,NULL
1,BeanContextEvent,31,void setPropertyChangeSet(PropertyChangeEvent[] propertyChangeSet),False,NULL
1,BeanContextEvent,32,PropertyChangeEvent[] getPropertyChangeSet(),False,NULL
1,BeanContextEvent,33,void setPropertyChangeSet(PropertyChangeEvent[] propertyChangeSet),False,NULL
1,BeanContextEvent,34,PropertyChangeEvent[] getPropertyChangeSet(),False,NULL
1,BeanContextEvent,35,void setPropertyChangeSet(PropertyChangeEvent[] propertyChangeSet),False,NULL
1,BeanContextEvent,36,PropertyChangeEvent[] getPropertyChangeSet(),False,NULL
1,BeanContextEvent,37,void setPropertyChangeSet(PropertyChangeEvent[] propertyChangeSet),False,NULL
1,BeanContextEvent,38,PropertyChangeEvent[] getPropertyChangeSet(),False,NULL
1,BeanContextEvent,39,void setPropertyChangeSet(PropertyChangeEvent[] propertyChangeSet),False,NULL
1,BeanContextEvent,40,PropertyChangeEvent[] getPropertyChangeSet(),False,NULL
1,BeanContextEvent,41,void setPropertyChangeSet(PropertyChangeEvent[] propertyChangeSet),False,NULL
1,BeanContextEvent,42,PropertyChangeEvent[] getPropertyChangeSet(),False,NULL
1,BeanContextEvent,43,void setPropertyChangeSet(PropertyChangeEvent[] propertyChangeSet),False,NULL
1,BeanContextEvent,44,PropertyChangeEvent[] getPropertyChangeSet(),False,NULL
1,BeanContextEvent,45,void setPropertyChangeSet(PropertyChangeEvent[] propertyChangeSet),False,NULL
1,BeanContextEvent,46,PropertyChangeEvent[] getPropertyChangeSet(),False,NULL
1,BeanContextEvent,47,void setPropertyChangeSet(PropertyChangeEvent[] propertyChangeSet),False,NULL
1,BeanContextEvent,48,PropertyChangeEvent[] getPropertyChangeSet(),False,NULL
1,BeanContextEvent,49,void setPropertyChangeSet(PropertyChangeEvent[] propertyChangeSet),False,NULL
1,BeanContextEvent,50,PropertyChangeEvent[] getPropertyChangeSet(),False,NULL
1,BeanContextEvent,51,void setPropertyChangeSet(PropertyChangeEvent[] propertyChangeSet),False,NULL
1,BeanContextEvent,52,PropertyChangeEvent[] getPropertyChangeSet(),False,NULL
1,BeanContextEvent,53,void setPropertyChangeSet(PropertyChangeEvent[] propertyChangeSet),False,NULL
1,BeanContextEvent,54,PropertyChangeEvent[] getPropertyChangeSet(),False,NULL
1,BeanContextEvent,55,void setPropertyChangeSet(PropertyChangeEvent[] propertyChangeSet),False,NULL
1,BeanContextEvent,56,PropertyChangeEvent[] getPropertyChangeSet(),False,NULL
1,BeanContextEvent,57,void setPropertyChangeSet(PropertyChangeEvent[] propertyChangeSet),False,NULL
1,BeanContextEvent,58,PropertyChangeEvent[] getPropertyChangeSet(),False,NULL
1,BeanContextEvent,59,void setPropertyChangeSet(PropertyChangeEvent[] propertyChangeSet),False,NULL
1,BeanContextEvent,60,PropertyChangeEvent[] getPropertyChangeSet(),False,NULL
1,BeanContextEvent,61,void setPropertyChangeSet(PropertyChangeEvent[] propertyChangeSet),False,NULL
1,BeanContextEvent,62,PropertyChangeEvent[] getPropertyChangeSet(),False,NULL
1,BeanContextEvent,63,void setPropertyChangeSet(PropertyChangeEvent[] propertyChangeSet),False,NULL
1,BeanContextEvent,64,PropertyChangeEvent[] getPropertyChangeSet(),False,NULL
2,BeanContextMembershipEvent,1,BeanContext getBeanContext(),False,NULL
2,BeanContextMembershipEvent,2,Object getSource(),False,NULL
2,BeanContextMembershipEvent,3,Object[] getChildren(),False,NULL
2,BeanContextMembershipEvent,4,boolean isAdded(),False,NULL
2,BeanContextMembershipEvent,5,boolean isAdded(Object child),False,NULL
3,BeanContextServiceAvailableEvent,1,boolean isServiceAvailable(),False,NULL
3,BeanContextServiceAvailableEvent,2,String getServiceName(),False,NULL
3,BeanContextServiceAvailableEvent,3,Object getService(),False,NULL
3,BeanContextServiceAvailableEvent,4,BeanContext getBeanContext(),False,NULL
3,BeanContextServiceAvailableEvent,5,Object getSource(),False,NULL
4,BeanContextServiceRevokedEvent,1,BeanContext getBeanContext(),False,NULL
4,BeanContextServiceRevokedEvent,2,Object getSource(),False,NULL
4,BeanContextServiceRevokedEvent,3,Object getServiceID(),False,NULL
4,BeanContextServiceRevokedEvent,4,boolean isConsumed(),False,NULL
