Sample Number,ClassName,Snippet Number,Method,Exist
0,DnDConstants,1,int COPY,False
0,DnDConstants,2,int COPY_OR_MOVE,False
0,DnDConstants,3,int LINK,False
0,DnDConstants,4,int MOVE,False
0,DnDConstants,5,int NONE,False
1,DragGestureEvent,1,"DragGestureEvent(Component comp, int action, Point dragOrigin, List dragList)",False
1,DragGestureEvent,2,Component getComponent(),True
1,DragGestureEvent,3,int getDragAction(),True
1,DragGestureEvent,4,Point getDragOrigin(),True
1,DragGestureEvent,5,List getDragList(),False
2,DragGestureRecognizer,1,void registerListenersForTarget(Component c),False
2,DragGestureRecognizer,2,void unregisterListenersForTarget(Component c),False
2,DragGestureRecognizer,3,int getSourceActions(),True
2,DragGestureRecognizer,4,void setSourceActions(int actions),True
2,DragGestureRecognizer,5,void setComponent(Component c),True
3,DragSource,1,"void startDrag(DragGestureEvent trigger, Cursor dragCursor, Image dragImage, Point imageOffset, Transferable transferable, DragSourceListener dsl)",True
3,DragSource,2,void addDragSourceListener(DragSourceListener dsl),True
3,DragSource,3,void removeDragSourceListener(DragSourceListener dsl),True
3,DragSource,4,void notifyDragStarted(DragGestureEvent dge),False
5,DragSourceContext,1,Component getComponent(),True
5,DragSourceContext,2,Cursor getCursor(),True
5,DragSourceContext,3,DragGestureEvent getDragGestureEvent(),False
5,DragSourceContext,4,DragSourceContext getDragSourceContext(),False
5,DragSourceContext,5,DragSourceListener getDragSourceListener(),False
6,DragSourceDragEvent,1,DragSourceContext getDragSourceContext(),False
6,DragSourceDragEvent,2,int getGestureModifiers(),True
6,DragSourceDragEvent,3,DragSourceContextPeer getDragSourceContextPeer(),False
6,DragSourceDragEvent,4,Transferable getTransferable(),False
6,DragSourceDragEvent,5,Cursor getCursor(),False
7,DragSourceDropEvent,1,DataFlavor[] getCurrentDataFlavors(),False
7,DragSourceDropEvent,2,boolean isLocalTransfer(),False
7,DragSourceDropEvent,3,DragSourceContext getDragSourceContext(),False
7,DragSourceDropEvent,4,DragSourceContextPeer getDragSourceContextPeer(),False
7,DragSourceDropEvent,5,DragSourceContext getDragSourceContext(),False
8,DragSourceEvent,1,DataFlavor[] getCurrentDataFlavors(),False
8,DragSourceEvent,2,DragSourceContext getDragSourceContext(),True
8,DragSourceEvent,3,DragSourceEvent clone():,False
8,DragSourceEvent,4,DragSourceContext getDragSource():,False
8,DragSourceEvent,5,DragSourceContext getDragSourceContextAt(Point p),False
9,DropTarget,1,void addDropTargetListener(DropTargetListener dtl),True
9,DropTarget,2,void removeDropTargetListener(DropTargetListener dtl),True
9,DropTarget,3,void setComponent(Component c),True
9,DropTarget,4,void setDefaultActions(int actions),True
9,DropTarget,5,void setActive(boolean isActive),True
10,DropTarget.DropTargetAutoScroller,1,void updateScrollRegion(),False
10,DropTarget.DropTargetAutoScroller,2,void stop(),True
10,DropTarget.DropTargetAutoScroller,3,"void start(int x, int y)",False
10,DropTarget.DropTargetAutoScroller,4,int getHysteresis(),False
10,DropTarget.DropTargetAutoScroller,5,void setHysteresis(int value),False
11,DropTargetAdapter,1,void dragEnter(DropTargetDragEvent dtde),True
11,DropTargetAdapter,2,void dragExit(DropTargetEvent dte),True
11,DropTargetAdapter,3,void dragOver(DropTargetDragEvent dtde),True
11,DropTargetAdapter,4,void drop(DropTargetDropEvent dtde),False
11,DropTargetAdapter,5,void dropActionChanged(DropTargetDragEvent dtde),True
12,DropTargetContext,1,Transferable getTransferable(),True
12,DropTargetContext,2,boolean equals(Object obj),False
12,DropTargetContext,3,Component getComponent(),True
12,DropTargetContext,4,DropTarget getDropTarget(),True
12,DropTargetContext,5,Event getTriggerEvent(),False
13,DropTargetDragEvent,1,boolean isDataFlavorSupported(DataFlavor df),True
13,DropTargetDragEvent,2,DropTargetContext getDropTargetContext(),False
13,DropTargetDragEvent,3,int getSourceActions(),True
13,DropTargetDragEvent,4,Transferable getTransferable(),True
13,DropTargetDragEvent,5,int getDropAction(),True
15,DropTargetEvent,1,java.awt.Component getDropTargetContext().getComponent(),False
15,DropTargetEvent,2,java.awt.Point getLocation(),False
15,DropTargetEvent,3,java.awt.dnd.DropTarget getDropTargetContext().getDropTarget(),False
15,DropTargetEvent,4,int getSourceActions(),False
15,DropTargetEvent,5,java.awt.dnd.DropTargetContext getDropTargetContext(),False
16,MouseDragGestureRecognizer,1,void registerListeners(),True
16,MouseDragGestureRecognizer,2,void unregisterListeners(),True
16,MouseDragGestureRecognizer,3,void mouseClicked(MouseEvent e),True
16,MouseDragGestureRecognizer,4,void mouseDragged(MouseEvent e),True
16,MouseDragGestureRecognizer,5,void mouseReleased(MouseEvent e),True
