ClassName,Method,Return Type,Description
Invoker,inject(WebServiceContext webServiceContext),abstract void,JAX-WS runtimes calls this method to ask container to inject WebServiceContext on the endpoint instance.
Invoker,"invoke(Method m, Object... args)",abstract Object,JAX-WS runtime calls this method to do the actual web service invocation on endpoint instance.
Provider,"createAndPublishEndpoint(String address, Object implementor)",abstract Endpoint,Creates and publishes an endpoint object with the specified address and implementation object.
Provider,"createAndPublishEndpoint(String address, Object implementor, WebServiceFeature... features)",Endpoint,"Creates and publishes an endpoint object with the specified address, implementation object and web service features."
Provider,"createEndpoint(String bindingId, Class<?> implementorClass, Invoker invoker, WebServiceFeature... features)",Endpoint,"Creates an endpoint object with the provided binding, implementation class, invoker and web service features."
Provider,"createEndpoint(String bindingId, Object implementor)",abstract Endpoint,Creates an endpoint object with the provided binding and implementation object.
Provider,"createEndpoint(String bindingId, Object implementor, WebServiceFeature... features)",Endpoint,"Creates an endpoint object with the provided binding, implementation object and web service features."
Provider,"createServiceDelegate(URL wsdlDocumentLocation, QName serviceName, Class<? extends Service> serviceClass)",abstract ServiceDelegate,Creates a service delegate object.
Provider,"createServiceDelegate(URL wsdlDocumentLocation, QName serviceName, Class<? extends Service> serviceClass, WebServiceFeature... features)",ServiceDelegate,Creates a service delegate object.
Provider,"createW3CEndpointReference(String address, QName serviceName, QName portName, List<Element> metadata, String wsdlDocumentLocation, List<Element> referenceParameters)",abstract W3CEndpointReference,Factory method to create a W3CEndpointReference.
Provider,"createW3CEndpointReference(String address, QName interfaceName, QName serviceName, QName portName, List<Element> metadata, String wsdlDocumentLocation, List<Element> referenceParameters, List<Element> elements, Map<QName,String> attributes)",W3CEndpointReference,Factory method to create a W3CEndpointReference.
Provider,"getPort(EndpointReference endpointReference, Class<T> serviceEndpointInterface, WebServiceFeature... features)",abstract <T> T,The getPort method returns a proxy.
Provider,provider(),static Provider,Creates a new provider object.
Provider,readEndpointReference(Source eprInfoset),abstract EndpointReference,read an EndpointReference from the infoset contained in eprInfoset.
ServiceDelegate,"addPort(QName portName, String bindingId, String endpointAddress)",abstract void,Creates a new port for the service.
ServiceDelegate,"createDispatch(EndpointReference endpointReference, Class<T> type, Service.Mode mode, WebServiceFeature... features)",abstract <T> Dispatch<T>,Creates a Dispatch instance for use with objects of the user's choosing.
ServiceDelegate,"createDispatch(EndpointReference endpointReference, JAXBContext context, Service.Mode mode, WebServiceFeature... features)",abstract Dispatch<Object>,Creates a Dispatch instance for use with JAXB generated objects.
ServiceDelegate,"createDispatch(QName portName, Class<T> type, Service.Mode mode)",abstract <T> Dispatch<T>,Creates a Dispatch instance for use with objects of the user's choosing.
ServiceDelegate,"createDispatch(QName portName, Class<T> type, Service.Mode mode, WebServiceFeature... features)",abstract <T> Dispatch<T>,Creates a Dispatch instance for use with objects of the user's choosing.
ServiceDelegate,"createDispatch(QName portName, JAXBContext context, Service.Mode mode)",abstract Dispatch<Object>,Creates a Dispatch instance for use with JAXB generated objects.
ServiceDelegate,"createDispatch(QName portName, JAXBContext context, Service.Mode mode, WebServiceFeature... features)",abstract Dispatch<Object>,Creates a Dispatch instance for use with JAXB generated objects.
ServiceDelegate,getExecutor(),abstract Executor,Returns the executor for this Serviceinstance.
ServiceDelegate,getHandlerResolver(),abstract HandlerResolver,Returns the configured handler resolver.
ServiceDelegate,getPort(Class<T> serviceEndpointInterface),abstract <T> T,The getPort method returns a proxy.
ServiceDelegate,"getPort(Class<T> serviceEndpointInterface, WebServiceFeature... features)",abstract <T> T,The getPort method returns a proxy.
ServiceDelegate,"getPort(EndpointReference endpointReference, Class<T> serviceEndpointInterface, WebServiceFeature... features)",abstract <T> T,The getPort method returns a proxy.
ServiceDelegate,"getPort(QName portName, Class<T> serviceEndpointInterface)",abstract <T> T,The getPort method returns a proxy.
ServiceDelegate,"getPort(QName portName, Class<T> serviceEndpointInterface, WebServiceFeature... features)",abstract <T> T,The getPort method returns a proxy.
ServiceDelegate,getPorts(),abstract Iterator<QName>,Returns an Iterator for the list of QNames of service endpoints grouped by this service
ServiceDelegate,getServiceName(),abstract QName,Gets the name of this service.
ServiceDelegate,getWSDLDocumentLocation(),abstract URL,Gets the location of the WSDL document for this Service.
ServiceDelegate,setExecutor(Executor executor),abstract void,Sets the executor for this Service instance.
ServiceDelegate,setHandlerResolver(HandlerResolver handlerResolver),abstract void,Sets the HandlerResolver for this Service instance.
