ClassName,Method,Return Type,Description
AddressHelper,extract(Any a),static String,NULL
AddressHelper,id(),static String,NULL
AddressHelper,"insert(Any a, String that)",static void,NULL
AddressHelper,read(InputStream istream),static String,NULL
AddressHelper,type(),static TypeCode,NULL
AddressHelper,"write(OutputStream ostream, String value)",static void,NULL
InvalidAddressHelper,extract(Any a),static InvalidAddress,NULL
InvalidAddressHelper,id(),static String,NULL
InvalidAddressHelper,"insert(Any a, InvalidAddress that)",static void,NULL
InvalidAddressHelper,read(InputStream istream),static InvalidAddress,NULL
InvalidAddressHelper,type(),static TypeCode,NULL
InvalidAddressHelper,"write(OutputStream ostream, InvalidAddress value)",static void,NULL
InvalidAddressHolder,_read(InputStream i),void,Reads data from istream and initalizes the value field of the Holder with the unmarshalled data.
InvalidAddressHolder,_type(),TypeCode,Retrieves the TypeCode object corresponding to the value in the value field of the Holder.
InvalidAddressHolder,_write(OutputStream o),void,Marshals to ostream the value in the value field of the Holder.
StringNameHelper,extract(Any a),static String,NULL
StringNameHelper,id(),static String,NULL
StringNameHelper,"insert(Any a, String that)",static void,NULL
StringNameHelper,read(InputStream istream),static String,NULL
StringNameHelper,type(),static TypeCode,NULL
StringNameHelper,"write(OutputStream ostream, String value)",static void,NULL
URLStringHelper,extract(Any a),static String,NULL
URLStringHelper,id(),static String,NULL
URLStringHelper,"insert(Any a, String that)",static void,NULL
URLStringHelper,read(InputStream istream),static String,NULL
URLStringHelper,type(),static TypeCode,NULL
URLStringHelper,"write(OutputStream ostream, String value)",static void,NULL
