Sample Number,ClassName,Snippet Number,Method,Exist
0,Invoker,1,boolean invoke(Object... args),False
0,Invoker,2,Object[] getParameterNames(),False
0,Invoker,3,Class<?> getReturnType(),False
0,Invoker,4,Class<?> getClass(),False
0,Invoker,5,Object getInstance(),False
1,Provider,1,boolean equals(Object obj),False
1,Provider,2,int hashCode(),False
1,Provider,3,URL getProviderURL(),False
1,Provider,4,String getProviderName(),False
1,Provider,5,String getServiceName(),False
2,ServiceDelegate,1,boolean add(E e),False
2,ServiceDelegate,2,"void add(int index, E element)",False
2,ServiceDelegate,3,boolean remove(Object o),False
2,ServiceDelegate,4,E remove(int index),False
2,ServiceDelegate,5,boolean contains(Object o),False
