ClassName,Method,Return Type,Description,Full Description
Attribute,equals(Object object),boolean,Compares the current Attribute Object with another Attribute Object.,"

equals
public boolean equals(Object object)
Compares the current Attribute Object with another Attribute Object.

Overrides:
equals in class Object
Parameters:
object - The Attribute that the current Attribute is to be compared with.
Returns:
True if the two Attribute objects are equal, otherwise false.
See Also:
Object.hashCode(), 
HashMap


"
Attribute,getName(),String,Returns a String containing the name of the attribute.,"

getName
public String getName()
Returns a String containing the  name of the attribute.

Returns:
the name of the attribute.


"
Attribute,getValue(),Object,Returns an Object that is the value of this attribute.,"

getValue
public Object getValue()
Returns an Object that is the value of this attribute.

Returns:
the value of the attribute.


"
Attribute,hashCode(),int,Returns a hash code value for this attribute.,"

hashCode
public int hashCode()
Returns a hash code value for this attribute.

Overrides:
hashCode in class Object
Returns:
a hash code value for this attribute.
See Also:
Object.equals(java.lang.Object), 
System.identityHashCode(java.lang.Object)


"
Attribute,toString(),String,Returns a String object representing this Attribute's value.,"

toString
public String toString()
Returns a String object representing this Attribute's value. The format of this
 string is not specified, but users can expect that two Attributes return the
 same string if and only if they are equal.

Overrides:
toString in class Object
Returns:
a string representation of the object.


"
AttributeChangeNotification,getAttributeName(),String,Gets the name of the attribute which has changed.,"

getAttributeName
public String getAttributeName()
Gets the name of the attribute which has changed.

Returns:
A String containing the name of the attribute.


"
AttributeChangeNotification,getAttributeType(),String,Gets the type of the attribute which has changed.,"

getAttributeType
public String getAttributeType()
Gets the type of the attribute which has changed.

Returns:
A String containing the type of the attribute.


"
AttributeChangeNotification,getNewValue(),Object,Gets the new value of the attribute which has changed.,"

getNewValue
public Object getNewValue()
Gets the new value of the attribute which has changed.

Returns:
An Object containing the new value of the attribute.


"
AttributeChangeNotification,getOldValue(),Object,Gets the old value of the attribute which has changed.,"

getOldValue
public Object getOldValue()
Gets the old value of the attribute which has changed.

Returns:
An Object containing the old value of the attribute.


"
AttributeChangeNotificationFilter,disableAllAttributes(),void,Disables all the attribute names.,"

disableAllAttributes
public void disableAllAttributes()
Disables all the attribute names.

"
AttributeChangeNotificationFilter,disableAttribute(String name),void,Disables all the attribute change notifications the attribute name of which equals the specified attribute name to be sent to the listener.,"

disableAttribute
public void disableAttribute(String name)
Disables all the attribute change notifications the attribute name of which equals
 the specified attribute name to be sent to the listener.
 If the specified name is not in the list of enabled attribute names,
 this method has no effect.

Parameters:
name - The attribute name.


"
AttributeChangeNotificationFilter,enableAttribute(String name),void,Enables all the attribute change notifications the attribute name of which equals the specified name to be sent to the listener.,"

enableAttribute
public void enableAttribute(String name)
                     throws IllegalArgumentException
Enables all the attribute change notifications the attribute name of which equals
 the specified name to be sent to the listener.
 If the specified name is already in the list of enabled attribute names,
 this method has no effect.

Parameters:
name - The attribute name.
Throws:
IllegalArgumentException - The attribute name parameter is null.


"
AttributeChangeNotificationFilter,getEnabledAttributes(),Vector<String>,Gets all the enabled attribute names for this filter.,"

getEnabledAttributes
public Vector<String> getEnabledAttributes()
Gets all the enabled attribute names for this filter.

Returns:
The list containing all the enabled attribute names.


"
AttributeChangeNotificationFilter,isNotificationEnabled(Notification notification),boolean,Invoked before sending the specified notification to the listener.,"

isNotificationEnabled
public boolean isNotificationEnabled(Notification notification)
Invoked before sending the specified notification to the listener.
 This filter compares the attribute name of the specified attribute change notification
 with each enabled attribute name.
 If the attribute name equals one of the enabled attribute names,
 the notification must be sent to the listener and this method returns true.

Specified by:
isNotificationEnabled in interface NotificationFilter
Parameters:
notification - The attribute change notification to be sent.
Returns:
true if the notification has to be sent to the listener, false otherwise.


"
AttributeList,add(Attribute object),void,Adds the Attribute specified as the last element of the list.,"

add
public void add(Attribute object)
Adds the Attribute specified as the last element of the list.

Parameters:
object - The attribute to be added.


"
AttributeList,"add(int index, Attribute object)",void,Inserts the attribute specified as an element at the position specified.,"

add
public void add(int index,
                Attribute object)
Inserts the attribute specified as an element at the position specified.
 Elements with an index greater than or equal to the current position are
 shifted up. If the index is out of range (index < 0 || index >
 size()) a RuntimeOperationsException should be raised, wrapping the
 java.lang.IndexOutOfBoundsException thrown.

Parameters:
object - The Attribute object to be inserted.
index - The position in the list where the new Attribute
 object is to be inserted.


"
AttributeList,"add(int index, Object element)",void,Inserts the specified element at the specified position in this list.,"

add
public void add(int index,
                Object element)
Inserts the specified element at the specified position in this
 list. Shifts the element currently at that position (if any) and
 any subsequent elements to the right (adds one to their indices).

Specified by:
add in interface List<Object>
Overrides:
add in class ArrayList<Object>
Parameters:
index - index at which the specified element is to be inserted
element - element to be inserted
Throws:
IllegalArgumentException - if this AttributeList is
 type-safe and element is not an
 Attribute.


"
AttributeList,add(Object element),boolean,Appends the specified element to the end of this list.,"

add
public boolean add(Object element)
Appends the specified element to the end of this list.

Specified by:
add in interface Collection<Object>
Specified by:
add in interface List<Object>
Overrides:
add in class ArrayList<Object>
Parameters:
element - element to be appended to this list
Returns:
true (as specified by Collection.add(E))
Throws:
IllegalArgumentException - if this AttributeList is
 type-safe and element is not an
 Attribute.


"
AttributeList,addAll(AttributeList list),boolean,"Appends all the elements in the AttributeList specified to the end of the list, in the order in which they are returned by the Iterator of the AttributeList specified.","

addAll
public boolean addAll(AttributeList list)
Appends all the elements in the AttributeList specified to
 the end of the list, in the order in which they are returned by the
 Iterator of the AttributeList specified.

Parameters:
list - Elements to be inserted into the list.
Returns:
true if this list changed as a result of the call.
See Also:
ArrayList.addAll(java.util.Collection)


"
AttributeList,addAll(Collection<?> c),boolean,"Appends all of the elements in the specified collection to the end of this list, in the order that they are returned by the specified collection's Iterator.","

addAll
public boolean addAll(Collection<?> c)
Appends all of the elements in the specified collection to the end of
 this list, in the order that they are returned by the
 specified collection's Iterator.  The behavior of this operation is
 undefined if the specified collection is modified while the operation
 is in progress.  (This implies that the behavior of this call is
 undefined if the specified collection is this list, and this
 list is nonempty.)

Specified by:
addAll in interface Collection<Object>
Specified by:
addAll in interface List<Object>
Overrides:
addAll in class ArrayList<Object>
Parameters:
c - collection containing elements to be added to this list
Returns:
true if this list changed as a result of the call
Throws:
IllegalArgumentException - if this AttributeList is
 type-safe and c contains an
 element that is not an Attribute.
See Also:
AbstractCollection.add(Object)


"
