Sample Number,ClassName,Snippet Number,Method,Exist,Description,Full Description
0,Attribute,1,"Attribute(String name, Object value)",False,,NULL
0,Attribute,2,String getName(),True,Returns a String containing the name of the attribute.,"

getName
public String getName()
Returns a String containing the  name of the attribute.

Returns:
the name of the attribute.


"
0,Attribute,3,Object getValue(),True,Returns an Object that is the value of this attribute.,"

getValue
public Object getValue()
Returns an Object that is the value of this attribute.

Returns:
the value of the attribute.


"
0,Attribute,4,void setValue(Object value),False,,NULL
0,Attribute,5,boolean equals(Object obj),True,Compares the current Attribute Object with another Attribute Object.,"

equals
public boolean equals(Object object)
Compares the current Attribute Object with another Attribute Object.

Overrides:
equals in class Object
Parameters:
object - The Attribute that the current Attribute is to be compared with.
Returns:
True if the two Attribute objects are equal, otherwise false.
See Also:
Object.hashCode(), 
HashMap


"
0,Attribute,6,int hashCode(),True,Returns a hash code value for this attribute.,"

hashCode
public int hashCode()
Returns a hash code value for this attribute.

Overrides:
hashCode in class Object
Returns:
a hash code value for this attribute.
See Also:
Object.equals(java.lang.Object), 
System.identityHashCode(java.lang.Object)


"
0,Attribute,7,String toString(),True,Returns a String object representing this Attribute's value.,"

toString
public String toString()
Returns a String object representing this Attribute's value. The format of this
 string is not specified, but users can expect that two Attributes return the
 same string if and only if they are equal.

Overrides:
toString in class Object
Returns:
a string representation of the object.


"
1,AttributeChangeNotification,1,getAttributeName(),False,,NULL
1,AttributeChangeNotification,2,getAttributeType(),False,,NULL
1,AttributeChangeNotification,3,getNewValue(),False,,NULL
1,AttributeChangeNotification,4,getOldValue(),False,,NULL
1,AttributeChangeNotification,5,getTimeStamp(),False,,NULL
