ClassName,Method,Return Type,Description
ExcC14NParameterSpec,getPrefixList(),List,Returns the inclusive namespace prefix list.
HMACParameterSpec,getOutputLength(),int,Returns the truncation length.
XPathFilter2ParameterSpec,getXPathList(),List,Returns a list of one or more XPathType objects.
XPathFilterParameterSpec,getNamespaceMap(),Map,Returns a map of namespace prefixes.
XPathFilterParameterSpec,getXPath(),String,Returns the XPath expression to be evaluated.
XPathType,getExpression(),String,Returns the XPath expression to be evaluated.
XPathType,getFilter(),XPathType.Filter,Returns the filter operation.
XPathType,getNamespaceMap(),Map,Returns a map of namespace prefixes.
XPathType.Filter,toString(),String,Returns the string form of the operation.
XSLTTransformParameterSpec,getStylesheet(),XMLStructure,Returns the stylesheet.
