ClassName,URL,Description
_ServantActivatorStub,https://docs.oracle.com/javase/8/docs/api/org/omg/PortableServer/_ServantActivatorStub.html,When the POA has the RETAIN policy it uses servant managers that are ServantActivators.
_ServantLocatorStub,https://docs.oracle.com/javase/8/docs/api/org/omg/PortableServer/_ServantLocatorStub.html,When the POA has the NON_RETAIN policy it uses servant managers that are ServantLocators.
CurrentHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/PortableServer/CurrentHelper.html,"The PortableServer::Current interface, derived from CORBA::Current, provides method implementations with access to the identity of the object on which the method was invoked."
DynamicImplementation,https://docs.oracle.com/javase/8/docs/api/org/omg/PortableServer/DynamicImplementation.html,Allows dynamic handling of object invocations.
ForwardRequestHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/PortableServer/ForwardRequestHelper.html,org/omg/PortableServer/ForwardRequestHelper.java .
IdAssignmentPolicyValue,https://docs.oracle.com/javase/8/docs/api/org/omg/PortableServer/IdAssignmentPolicyValue.html,The IdAssignmentPolicyValue can have the following values.
IdUniquenessPolicyValue,https://docs.oracle.com/javase/8/docs/api/org/omg/PortableServer/IdUniquenessPolicyValue.html,IdUniquenessPolicyValue can have the following values.
ImplicitActivationPolicyValue,https://docs.oracle.com/javase/8/docs/api/org/omg/PortableServer/ImplicitActivationPolicyValue.html,ImplicitActivationPolicyValue has the following semantics.
LifespanPolicyValue,https://docs.oracle.com/javase/8/docs/api/org/omg/PortableServer/LifespanPolicyValue.html,The LifespanPolicyValue can have the following values.
POAHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/PortableServer/POAHelper.html,A POA object manages the implementation of a collection of objects.
RequestProcessingPolicyValue,https://docs.oracle.com/javase/8/docs/api/org/omg/PortableServer/RequestProcessingPolicyValue.html,The RequestProcessingPolicyValue can have the following values.
Servant,https://docs.oracle.com/javase/8/docs/api/org/omg/PortableServer/Servant.html,Defines the native Servant type.
ServantActivatorHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/PortableServer/ServantActivatorHelper.html,When the POA has the RETAIN policy it uses servant managers that are ServantActivators.
ServantActivatorPOA,https://docs.oracle.com/javase/8/docs/api/org/omg/PortableServer/ServantActivatorPOA.html,When the POA has the RETAIN policy it uses servant managers that are ServantActivators.
ServantLocatorHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/PortableServer/ServantLocatorHelper.html,When the POA has the NON_RETAIN policy it uses servant managers that are ServantLocators.
ServantLocatorPOA,https://docs.oracle.com/javase/8/docs/api/org/omg/PortableServer/ServantLocatorPOA.html,When the POA has the NON_RETAIN policy it uses servant managers that are ServantLocators.
ServantRetentionPolicyValue,https://docs.oracle.com/javase/8/docs/api/org/omg/PortableServer/ServantRetentionPolicyValue.html,ServantRetentionPolicyValue can have the following values.
ThreadPolicyValue,https://docs.oracle.com/javase/8/docs/api/org/omg/PortableServer/ThreadPolicyValue.html,The ThreadPolicyValue can have the following values.
