ClassName,Method,Return Type,Description
AttributeList,getModifier(),int,NULL
AttributeList,getName(),String,NULL
AttributeList,getNext(),AttributeList,NULL
AttributeList,getType(),int,NULL
AttributeList,getValue(),String,NULL
AttributeList,getValues(),Enumeration<?>,NULL
AttributeList,name2type(String nm),static int,NULL
AttributeList,toString(),String,Returns a string representation of the object.
AttributeList,type2name(int tp),static String,NULL
ContentModel,empty(),boolean,Return true if the content model could match an empty input stream.
ContentModel,first(),Element,Return the element that must be next.
ContentModel,first(Object token),boolean,Return true if the token could potentially be the first token in the input stream.
ContentModel,getElements(Vector<Element> elemVec),void,Update elemVec with the list of elements that are part of the this contentModel.
ContentModel,toString(),String,Convert to a string.
DocumentParser,handleComment(char[] text),protected void,Called when an HTML comment is encountered.
DocumentParser,handleEmptyTag(TagElement tag),protected void,Handle Empty Tag.
DocumentParser,handleEndTag(TagElement tag),protected void,Handle End Tag.
DocumentParser,"handleError(int ln, String errorMsg)",protected void,An error has occurred.
DocumentParser,handleStartTag(TagElement tag),protected void,Handle Start Tag.
DocumentParser,handleText(char[] data),protected void,Handle Text.
DocumentParser,"parse(Reader in, HTMLEditorKit.ParserCallback callback, boolean ignoreCharSet)",void,NULL
DTD,"defAttributeList(String name, int type, int modifier, String value, String values, AttributeList atts)",protected AttributeList,Creates and returns an AttributeList.
DTD,"defContentModel(int type, Object obj, ContentModel next)",protected ContentModel,Creates and returns a new content model.
DTD,"defElement(String name, int type, boolean omitStart, boolean omitEnd, ContentModel content, String[] exclusions, String[] inclusions, AttributeList atts)",protected Element,Creates and returns an Element.
DTD,"defEntity(String name, int type, int ch)",Entity,Creates and returns a character Entity.
DTD,"defEntity(String name, int type, String str)",protected Entity,Creates and returns an Entity.
DTD,"defineAttributes(String name, AttributeList atts)",void,Defines attributes for an Element.
DTD,"defineElement(String name, int type, boolean omitStart, boolean omitEnd, ContentModel content, BitSet exclusions, BitSet inclusions, AttributeList atts)",Element,Returns the Element which matches the specified parameters.
DTD,"defineEntity(String name, int type, char[] data)",Entity,Defines an entity.
DTD,getDTD(String name),static DTD,Returns a DTD with the specified name.
DTD,getElement(int index),Element,Gets an element by index.
DTD,getElement(String name),Element,Gets an element by name.
DTD,getEntity(int ch),Entity,Gets a character entity.
DTD,getEntity(String name),Entity,Gets an entity by name.
DTD,getName(),String,Gets the name of the DTD.
DTD,"putDTDHash(String name, DTD dtd)",static void,NULL
DTD,read(DataInputStream in),void,Recreates a DTD from an archived format.
DTD,toString(),String,Returns a string representation of this DTD.
Element,getAttribute(String name),AttributeList,Get an attribute by name.
Element,getAttributeByValue(String name),AttributeList,Get an attribute by value.
Element,getAttributes(),AttributeList,Get the attributes.
Element,getContent(),ContentModel,Get content model
Element,getIndex(),int,Get index.
Element,getName(),String,Get the name of the element.
Element,getType(),int,Get type.
Element,isEmpty(),boolean,Check if empty
Element,name2type(String nm),static int,NULL
Element,omitEnd(),boolean,Return true if the end tag can be omitted.
Element,omitStart(),boolean,Return true if the start tag can be omitted.
Element,toString(),String,Convert to a string.
Entity,getData(),char[],Returns the data.
Entity,getName(),String,Gets the name of the entity.
Entity,getString(),String,Returns the data as a String.
Entity,getType(),int,Gets the type of the entity.
Entity,isGeneral(),boolean,Returns true if it is a general entity.
Entity,isParameter(),boolean,Returns true if it is a parameter entity.
Entity,name2type(String nm),static int,Converts nm string to the corresponding entity type.
Parser,endTag(boolean omitted),protected void,Handle an end tag.
Parser,error(String err),protected void,NULL
Parser,"error(String err, String arg1)",protected void,NULL
Parser,"error(String err, String arg1, String arg2)",protected void,NULL
Parser,"error(String err, String arg1, String arg2, String arg3)",protected void,Invoke the error handler.
Parser,flushAttributes(),protected void,NULL
Parser,getAttributes(),protected SimpleAttributeSet,NULL
Parser,getCurrentLine(),protected int,NULL
Parser,getCurrentPos(),protected int,NULL
Parser,handleComment(char[] text),protected void,Called when an HTML comment is encountered.
Parser,handleEmptyTag(TagElement tag),protected void,Called when an empty tag is encountered.
Parser,handleEndTag(TagElement tag),protected void,Called when an end tag is encountered.
Parser,handleEOFInComment(),protected void,NULL
Parser,"handleError(int ln, String msg)",protected void,An error has occurred.
Parser,handleStartTag(TagElement tag),protected void,Called when a start tag is encountered.
Parser,handleText(char[] text),protected void,Called when PCDATA is encountered.
Parser,handleTitle(char[] text),protected void,Called when an HTML title tag is encountered.
Parser,makeTag(Element elem),protected TagElement,NULL
Parser,"makeTag(Element elem, boolean fictional)",protected TagElement,Makes a TagElement.
Parser,markFirstTime(Element elem),protected void,Marks the first time a tag has been seen in a document
Parser,parse(Reader in),void,"Parse an HTML stream, given a DTD."
Parser,parseDTDMarkup(),String,Parses th Document Declaration Type markup declaration.
Parser,parseMarkupDeclarations(StringBuffer strBuff),protected boolean,Parse markup declarations.
Parser,startTag(TagElement tag),protected void,Handle a start tag.
ParserDelegator,"createDTD(DTD dtd, String name)",protected static DTD,NULL
ParserDelegator,"parse(Reader r, HTMLEditorKit.ParserCallback cb, boolean ignoreCharSet)",void,Parse the given stream and drive the given callback with the results of the parse.
ParserDelegator,setDefaultDTD(),protected static void,NULL
TagElement,breaksFlow(),boolean,NULL
TagElement,fictional(),boolean,NULL
TagElement,getElement(),Element,NULL
TagElement,getHTMLTag(),HTML.Tag,NULL
TagElement,isPreformatted(),boolean,NULL
