ClassName,Method,Return Type,Description
Transformer,clearParameters(),abstract void,Clear all parameters set with setParameter.
Transformer,getErrorListener(),abstract ErrorListener,Get the error event handler in effect for the transformation.
Transformer,getOutputProperties(),abstract Properties,Get a copy of the output properties for the transformation.
Transformer,getOutputProperty(String name),abstract String,Get an output property that is in effect for the transformer.
Transformer,getParameter(String name),abstract Object,Get a parameter that was explicitly set with setParameter.
Transformer,getURIResolver(),abstract URIResolver,Get an object that will be used to resolve URIs used in document().
Transformer,reset(),void,Reset this Transformer to its original configuration.
Transformer,setErrorListener(ErrorListener listener),abstract void,Set the error event listener in effect for the transformation.
Transformer,setOutputProperties(Properties oformat),abstract void,Set the output properties for the transformation.
Transformer,"setOutputProperty(String name, String value)",abstract void,Set an output property that will be in effect for the transformation.
Transformer,"setParameter(String name, Object value)",abstract void,Add a parameter for the transformation.
Transformer,setURIResolver(URIResolver resolver),abstract void,Set an object that will be used to resolve URIs used in document().
Transformer,"transform(Source xmlSource, Result outputTarget)",abstract void,Transform the XML Source to a Result.
TransformerFactory,"getAssociatedStylesheet(Source source, String media, String title, String charset)",abstract Source,Get the stylesheet specification(s) associated with the XML Source document via the xml-stylesheet processing instruction that match the given criteria.
TransformerFactory,getAttribute(String name),abstract Object,Allows the user to retrieve specific attributes on the underlying implementation.
TransformerFactory,getErrorListener(),abstract ErrorListener,Get the error event handler for the TransformerFactory.
TransformerFactory,getFeature(String name),abstract boolean,Look up the value of a feature.
TransformerFactory,getURIResolver(),abstract URIResolver,"Get the object that is used by default during the transformation to resolve URIs used in document(), xsl:import, or xsl:include."
TransformerFactory,newInstance(),static TransformerFactory,Obtain a new instance of a TransformerFactory.
TransformerFactory,"newInstance(String factoryClassName, ClassLoader classLoader)",static TransformerFactory,Obtain a new instance of a TransformerFactory from factory class name.
TransformerFactory,newTemplates(Source source),abstract Templates,"Process the Source into a Templates object, which is a a compiled representation of the source."
TransformerFactory,newTransformer(),abstract Transformer,Create a new Transformer that performs a copy of the Source to the Result.
TransformerFactory,newTransformer(Source source),abstract Transformer,Process the Source into a TransformerObject.
TransformerFactory,"setAttribute(String name, Object value)",abstract void,Allows the user to set specific attributes on the underlying implementation.
TransformerFactory,setErrorListener(ErrorListener listener),abstract void,"Set the error event listener for the TransformerFactory, which is used for the processing of transformation instructions, and not for the transformation itself."
TransformerFactory,"setFeature(String name, boolean value)",abstract void,Set a feature for this TransformerFactory and Transformers or Templates created by this factory.
TransformerFactory,setURIResolver(URIResolver resolver),abstract void,"Set an object that is used by default during the transformation to resolve URIs used in document(), xsl:import, or xsl:include."
