ClassName,Method,Return Type,Description,Full Description
AdapterAlreadyExistsHelper,extract(Any a),static AdapterAlreadyExists,NULL,"

extract
public static AdapterAlreadyExists extract(Any a)

"
AdapterAlreadyExistsHelper,id(),static String,NULL,"

id
public static String id()

"
AdapterAlreadyExistsHelper,"insert(Any a, AdapterAlreadyExists that)",static void,NULL,"

insert
public static void insert(Any a,
                          AdapterAlreadyExists that)

"
AdapterAlreadyExistsHelper,read(InputStream istream),static AdapterAlreadyExists,NULL,"

read
public static AdapterAlreadyExists read(InputStream istream)

"
AdapterAlreadyExistsHelper,type(),static TypeCode,NULL,"

type
public static TypeCode type()

"
AdapterAlreadyExistsHelper,"write(OutputStream ostream, AdapterAlreadyExists value)",static void,NULL,"

write
public static void write(OutputStream ostream,
                         AdapterAlreadyExists value)

"
AdapterNonExistentHelper,extract(Any a),static AdapterNonExistent,NULL,"

extract
public static AdapterNonExistent extract(Any a)

"
AdapterNonExistentHelper,id(),static String,NULL,"

id
public static String id()

"
AdapterNonExistentHelper,"insert(Any a, AdapterNonExistent that)",static void,NULL,"

insert
public static void insert(Any a,
                          AdapterNonExistent that)

"
AdapterNonExistentHelper,read(InputStream istream),static AdapterNonExistent,NULL,"

read
public static AdapterNonExistent read(InputStream istream)

"
AdapterNonExistentHelper,type(),static TypeCode,NULL,"

type
public static TypeCode type()

"
AdapterNonExistentHelper,"write(OutputStream ostream, AdapterNonExistent value)",static void,NULL,"

write
public static void write(OutputStream ostream,
                         AdapterNonExistent value)

"
InvalidPolicyHelper,extract(Any a),static InvalidPolicy,NULL,"

extract
public static InvalidPolicy extract(Any a)

"
InvalidPolicyHelper,id(),static String,NULL,"

id
public static String id()

"
InvalidPolicyHelper,"insert(Any a, InvalidPolicy that)",static void,NULL,"

insert
public static void insert(Any a,
                          InvalidPolicy that)

"
InvalidPolicyHelper,read(InputStream istream),static InvalidPolicy,NULL,"

read
public static InvalidPolicy read(InputStream istream)

"
InvalidPolicyHelper,type(),static TypeCode,NULL,"

type
public static TypeCode type()

"
InvalidPolicyHelper,"write(OutputStream ostream, InvalidPolicy value)",static void,NULL,"

write
public static void write(OutputStream ostream,
                         InvalidPolicy value)

"
NoServantHelper,extract(Any a),static NoServant,NULL,"

extract
public static NoServant extract(Any a)

"
NoServantHelper,id(),static String,NULL,"

id
public static String id()

"
NoServantHelper,"insert(Any a, NoServant that)",static void,NULL,"

insert
public static void insert(Any a,
                          NoServant that)

"
NoServantHelper,read(InputStream istream),static NoServant,NULL,"

read
public static NoServant read(InputStream istream)

"
NoServantHelper,type(),static TypeCode,NULL,"

type
public static TypeCode type()

"
NoServantHelper,"write(OutputStream ostream, NoServant value)",static void,NULL,"

write
public static void write(OutputStream ostream,
                         NoServant value)

"
ObjectAlreadyActiveHelper,extract(Any a),static ObjectAlreadyActive,NULL,"

extract
public static ObjectAlreadyActive extract(Any a)

"
ObjectAlreadyActiveHelper,id(),static String,NULL,"

id
public static String id()

"
ObjectAlreadyActiveHelper,"insert(Any a, ObjectAlreadyActive that)",static void,NULL,"

insert
public static void insert(Any a,
                          ObjectAlreadyActive that)

"
ObjectAlreadyActiveHelper,read(InputStream istream),static ObjectAlreadyActive,NULL,"

read
public static ObjectAlreadyActive read(InputStream istream)

"
ObjectAlreadyActiveHelper,type(),static TypeCode,NULL,"

type
public static TypeCode type()

"
ObjectAlreadyActiveHelper,"write(OutputStream ostream, ObjectAlreadyActive value)",static void,NULL,"

write
public static void write(OutputStream ostream,
                         ObjectAlreadyActive value)

"
ObjectNotActiveHelper,extract(Any a),static ObjectNotActive,NULL,"

extract
public static ObjectNotActive extract(Any a)

"
ObjectNotActiveHelper,id(),static String,NULL,"

id
public static String id()

"
ObjectNotActiveHelper,"insert(Any a, ObjectNotActive that)",static void,NULL,"

insert
public static void insert(Any a,
                          ObjectNotActive that)

"
ObjectNotActiveHelper,read(InputStream istream),static ObjectNotActive,NULL,"

read
public static ObjectNotActive read(InputStream istream)

"
ObjectNotActiveHelper,type(),static TypeCode,NULL,"

type
public static TypeCode type()

"
ObjectNotActiveHelper,"write(OutputStream ostream, ObjectNotActive value)",static void,NULL,"

write
public static void write(OutputStream ostream,
                         ObjectNotActive value)

"
ServantAlreadyActiveHelper,extract(Any a),static ServantAlreadyActive,NULL,"

extract
public static ServantAlreadyActive extract(Any a)

"
ServantAlreadyActiveHelper,id(),static String,NULL,"

id
public static String id()

"
ServantAlreadyActiveHelper,"insert(Any a, ServantAlreadyActive that)",static void,NULL,"

insert
public static void insert(Any a,
                          ServantAlreadyActive that)

"
ServantAlreadyActiveHelper,read(InputStream istream),static ServantAlreadyActive,NULL,"

read
public static ServantAlreadyActive read(InputStream istream)

"
ServantAlreadyActiveHelper,type(),static TypeCode,NULL,"

type
public static TypeCode type()

"
ServantAlreadyActiveHelper,"write(OutputStream ostream, ServantAlreadyActive value)",static void,NULL,"

write
public static void write(OutputStream ostream,
                         ServantAlreadyActive value)

"
ServantNotActiveHelper,extract(Any a),static ServantNotActive,NULL,"

extract
public static ServantNotActive extract(Any a)

"
ServantNotActiveHelper,id(),static String,NULL,"

id
public static String id()

"
ServantNotActiveHelper,"insert(Any a, ServantNotActive that)",static void,NULL,"

insert
public static void insert(Any a,
                          ServantNotActive that)

"
