ClassName,URL,Description
AdapterAlreadyExistsHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/PortableServer/POAPackage/AdapterAlreadyExistsHelper.html,org/omg/PortableServer/POAPackage/AdapterAlreadyExistsHelper.java .
AdapterNonExistentHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/PortableServer/POAPackage/AdapterNonExistentHelper.html,org/omg/PortableServer/POAPackage/AdapterNonExistentHelper.java .
InvalidPolicyHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/PortableServer/POAPackage/InvalidPolicyHelper.html,org/omg/PortableServer/POAPackage/InvalidPolicyHelper.java .
NoServantHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/PortableServer/POAPackage/NoServantHelper.html,org/omg/PortableServer/POAPackage/NoServantHelper.java .
ObjectAlreadyActiveHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/PortableServer/POAPackage/ObjectAlreadyActiveHelper.html,org/omg/PortableServer/POAPackage/ObjectAlreadyActiveHelper.java .
ObjectNotActiveHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/PortableServer/POAPackage/ObjectNotActiveHelper.html,org/omg/PortableServer/POAPackage/ObjectNotActiveHelper.java .
ServantAlreadyActiveHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/PortableServer/POAPackage/ServantAlreadyActiveHelper.html,org/omg/PortableServer/POAPackage/ServantAlreadyActiveHelper.java .
ServantNotActiveHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/PortableServer/POAPackage/ServantNotActiveHelper.html,org/omg/PortableServer/POAPackage/ServantNotActiveHelper.java .
WrongAdapterHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/PortableServer/POAPackage/WrongAdapterHelper.html,org/omg/PortableServer/POAPackage/WrongAdapterHelper.java .
WrongPolicyHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/PortableServer/POAPackage/WrongPolicyHelper.html,org/omg/PortableServer/POAPackage/WrongPolicyHelper.java .
