FileName,Compilable,Runnable,Correct
BreakIterator_1,True,True,True
BreakIterator_2,True,True,True
BreakIterator_3,True,True,True
BreakIterator_4,True,True,True
BreakIterator_5,True,True,True
BreakIterator_7,True,True,True
BreakIterator_8,True,True,True
BreakIterator_9,True,True,True
BreakIterator_10,True,True,True
BreakIterator_12,True,True,True
BreakIterator_13,True,True,True
CollationElementIterator_2,False,False,False
CollationElementIterator_3,False,False,False
CollationElementIterator_4,False,False,False
CollationKey_2,True,True,True
Collator_2,True,True,True
Collator_3,True,True,True
Collator_4,True,True,True
Collator_5,False,False,False
DateFormat_1,True,True,True
DateFormat_2,True,False,False
DateFormat_3,True,True,True
DateFormat_4,True,True,True
DateFormatSymbols_1,False,False,False
DateFormatSymbols_2,True,True,True
DateFormatSymbols_3,True,True,True
DateFormatSymbols_4,True,True,True
DateFormatSymbols_5,True,True,True
DecimalFormatSymbols_2,True,True,True
DecimalFormatSymbols_3,True,True,True
DecimalFormatSymbols_4,True,True,True
DecimalFormatSymbols_17,True,True,True
DecimalFormatSymbols_18,True,True,True
DecimalFormatSymbols_20,True,True,True
FieldPosition_1,True,True,True
FieldPosition_2,True,True,True
FieldPosition_3,True,True,True
FieldPosition_4,True,True,True
Format_1,True,True,True
Format_2,True,True,True
MessageFormat_1,True,False,False
MessageFormat_3,True,True,True
NumberFormat_1,True,True,True
NumberFormat_2,True,True,True
NumberFormat_5,False,False,False
ParsePosition_1,True,True,True
ParsePosition_2,True,True,True
ParsePosition_3,True,True,True
ParsePosition_4,False,False,False
RuleBasedCollator_1,True,True,True
RuleBasedCollator_3,False,False,False
StringCharacterIterator_1,True,True,True
StringCharacterIterator_2,True,True,True
StringCharacterIterator_3,False,False,False
StringCharacterIterator_4,False,False,False
StringCharacterIterator_5,True,False,False
