Sample Number,ClassName,Snippet Number,Method,Exist
0,SslRMIClientSocketFactory,1,boolean equals(Object obj),True
0,SslRMIClientSocketFactory,2,int hashCode(),True
0,SslRMIClientSocketFactory,3,String toString(),False
0,SslRMIClientSocketFactory,4,"Socket createSocket(String host, int port) throws IOException",True
0,SslRMIClientSocketFactory,5,"Socket createSocket(String host, int port, InetAddress localAddress, int localPort) throws IOException",False
1,SslRMIServerSocketFactory,1,getDefaultPort(),False
1,SslRMIServerSocketFactory,2,createServerSocket(int port),False
1,SslRMIServerSocketFactory,3,"createServerSocket(int port, int backlog)",False
1,SslRMIServerSocketFactory,4,"createServerSocket(int port, int backlog, InetAddress bindAddr)",False
1,SslRMIServerSocketFactory,5,"createServerSocket(int port, int backlog, NetworkInterface networkInterface)",False
