Sample Number,ClassName,Snippet Number,Method,Exist,Description
0,Delegate,1,boolean equals(Object obj),False,NULL
0,Delegate,2,int hashCode(),False,NULL
0,Delegate,3,E get(int index),False,NULL
0,Delegate,4,int indexOf(Object o),False,NULL
0,Delegate,5,E remove(int index),False,NULL
0,Delegate,6,"E set(int index, E element)",False,NULL
0,Delegate,7,int size(),False,NULL
0,Delegate,8,ListIterator<E> listIterator(int index),False,NULL
0,Delegate,9,boolean addAll(Collection<? extends E> c),False,NULL
0,Delegate,10,void clear(),False,NULL
0,Delegate,11,boolean contains(Object o),False,NULL
0,Delegate,12,boolean containsAll(Collection<?> c),False,NULL
0,Delegate,13,boolean isEmpty(),False,NULL
0,Delegate,14,boolean remove(Object o),False,NULL
0,Delegate,15,boolean removeAll(Collection<?> c),False,NULL
0,Delegate,16,boolean retainAll(Collection<?> c),False,NULL
0,Delegate,17,Object[] toArray(),False,NULL
0,Delegate,18,<T> T[] toArray(T[] a),False,NULL
0,Delegate,19,boolean add(E e),False,NULL
0,Delegate,20,"boolean addAll(int index, Collection<? extends E> c)",False,NULL
0,Delegate,21,boolean removeAll(Collection<?> c),False,NULL
0,Delegate,22,boolean retainAll(Collection<?> c),False,NULL
0,Delegate,23,ListIterator<E> listIterator(),False,NULL
0,Delegate,24,"List<E> subList(int fromIndex, int toIndex)",False,NULL
1,InputStream,1,read_boolean(),False,NULL
1,InputStream,2,read_char(),False,NULL
1,InputStream,3,read_octet(),False,NULL
1,InputStream,4,read_short(),False,NULL
1,InputStream,5,read_long(),False,NULL
1,InputStream,6,read_float(),False,NULL
1,InputStream,7,read_double(),False,NULL
1,InputStream,8,read_longdouble(),False,NULL
1,InputStream,9,read_wchar(),False,NULL
1,InputStream,10,read_wstring(),False,NULL
1,InputStream,11,read_fixed(),False,NULL
1,InputStream,12,read_string(),False,NULL
1,InputStream,13,read_sequence(),False,NULL
1,InputStream,14,read_array(),False,NULL
1,InputStream,15,read_longlong(),False,NULL
1,InputStream,16,read_ulonglong(),False,NULL
1,InputStream,17,read_longlonglong(),False,NULL
1,InputStream,18,read_ulonglonglong(),False,NULL
1,InputStream,19,read_longdoublelong(),False,NULL
1,InputStream,20,read_longlongdouble(),False,NULL
1,InputStream,21,read_longlonglongdouble(),False,NULL
1,InputStream,22,read_longlonglonglongdouble(),False,NULL
1,InputStream,23,read_longlonglonglonglongdouble(),False,NULL
1,InputStream,24,read_longlonglonglonglonglongdouble(),False,NULL
1,InputStream,25,read_longlonglonglonglonglonglongdouble(),False,NULL
1,InputStream,26,read_longlonglonglonglonglonglonglongdouble(),False,NULL
1,InputStream,27,read_longlonglonglonglonglonglonglonglongdouble(),False,NULL
1,InputStream,28,read_longlonglonglonglonglonglonglonglonglongdouble(),False,NULL
1,InputStream,29,read_longlonglonglonglonglonglonglonglonglonglongdouble(),False,NULL
1,InputStream,30,read_longlonglonglonglonglonglonglonglonglonglonglongdouble(),False,NULL
1,InputStream,31,read_longlonglonglonglonglonglonglonglonglonglonglonglongdouble(),False,NULL
1,InputStream,32,read_longlonglonglonglonglonglonglonglonglonglonglonglonglongdouble(),False,NULL
1,InputStream,33,read_longlonglonglonglonglonglonglonglonglonglonglonglonglonglongdouble(),False,NULL
1,InputStream,34,read_longlonglonglonglonglonglonglonglonglonglonglonglonglonglonglongdouble(),False,NULL
1,InputStream,35,read_longlonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglongdouble(),False,NULL
1,InputStream,36,read_longlonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglongdouble(),False,NULL
1,InputStream,37,read_longlonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglongdouble(),False,NULL
1,InputStream,38,read_longlonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglongdouble(),False,NULL
1,InputStream,39,read_longlonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglongdouble(),False,NULL
1,InputStream,40,read_longlonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglongdouble(),False,NULL
1,InputStream,41,read_longlonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglongdouble(),False,NULL
1,InputStream,42,read_longlonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglongdouble(),False,NULL
1,InputStream,43,read_longlonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglongdouble(),False,NULL
1,InputStream,44,read_longlonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglongdouble(),False,NULL
1,InputStream,45,read_longlonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglongdouble(),False,NULL
1,InputStream,46,read_longlonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglonglongdouble(),False,NULL
2,ObjectImpl,1,boolean equals(Object obj),True,Compares this ObjectImpl object with the given one for equality.
2,ObjectImpl,2,int hashCode(),True,Returns the hash code for this ObjectImpl object.
2,ObjectImpl,3,String toString(),True,Returns a String object that represents this ObjectImpl object.
2,ObjectImpl,4,void notify(),False,NULL
2,ObjectImpl,5,void notifyAll(),False,NULL
3,OutputStream,1,void write_boolean(boolean b),True,Writes a boolean value to this stream.
3,OutputStream,2,void write_char(char c),True,Writes a char value to this stream.
3,OutputStream,3,void write_octet(byte b),True,Writes a CORBA octet (i.e.
3,OutputStream,4,void write_short(short s),True,Writes a short value to this stream.
3,OutputStream,5,void write_long(long l),False,NULL
3,OutputStream,6,void write_float(float f),True,Writes a float value to this stream.
3,OutputStream,7,void write_double(double d),True,Writes a double value to this stream.
3,OutputStream,8,void write_longlong(long l),True,Writes a CORBA longlong (i.e.
3,OutputStream,9,void write_ulong(long l),False,NULL
3,OutputStream,10,void write_ulonglong(long l),True,Writes an unsigned CORBA longlong (i.e.
3,OutputStream,11,void write_string(String s),True,Writes a string value to this stream.
3,OutputStream,12,void write_wstring(String s),True,Writes a wide string value to this stream.
3,OutputStream,13,void write_fixed(byte[] b),False,NULL
3,OutputStream,14,"void write_fixed(byte[] b, int offset, int length)",False,NULL
3,OutputStream,15,"void write_fixed(byte[] b, int offset, int length, int byte_order)",False,NULL
3,OutputStream,16,"void write_fixed(byte[] b, int offset, int length, int byte_order, int element_byte_order)",False,NULL
3,OutputStream,17,"void write_fixed(byte[] b, int offset, int length, int byte_order, int element_byte_order, int padding)",False,NULL
3,OutputStream,18,"void write_fixed(byte[] b, int offset, int length, int byte_order, int element_byte_order, int padding, int element_padding)",False,NULL
3,OutputStream,19,"void write_fixed(byte[] b, int offset, int length, int byte_order, int element_byte_order, int padding, int element_padding, int align)",False,NULL
3,OutputStream,20,"void write_fixed(byte[] b, int offset, int length, int byte_order, int element_byte_order, int padding, int element_padding, int align, int element_align)",False,NULL
3,OutputStream,21,"void write_fixed(byte[] b, int offset, int length, int byte_order, int element_byte_order, int padding, int element_padding, int align, int element_align, int byte_order_endian)",False,NULL
3,OutputStream,22,"void write_fixed(byte[] b, int offset, int length, int byte_order, int element_byte_order, int padding, int element_padding, int align, int element_align, int byte_order_endian, int element_byte_order_endian)",False,NULL
3,OutputStream,23,"void write_fixed(byte[] b, int offset, int length, int byte_order, int element_byte_order, int padding, int element_padding, int align, int element_align, int byte_order_endian, int element_byte_order_endian, int element_align_endian)",False,NULL
3,OutputStream,24,"void write_fixed(byte[] b, int offset, int length, int byte_order, int element_byte_order, int padding, int element_padding, int align, int element_align, int byte_order_endian, int element_byte_order_endian, int element_align_endian, int element_align_endian)",False,NULL
3,OutputStream,25,"void write_fixed(byte[] b, int offset, int length, int byte_order, int element_byte_order, int padding, int element_padding, int align, int element_align, int byte_order_endian, int element_byte_order_endian, int element_align_endian, int element_align_endian, int element_align_endian)",False,NULL
4,ServantObject,1,"void _invoke(org.omg.CORBA.Request request, org.omg.CORBA.InvokeHandler handler)",False,NULL
4,ServantObject,2,org.omg.CORBA.portable.Streamable create_streamable(),False,NULL
4,ServantObject,3,org.omg.CORBA.portable.Streamable create_streamable(org.omg.CORBA.portable.InputStream istream),False,NULL
