Sample Number,ClassName,Snippet Number,Method,Exist,Description,Full Description
0,AuthorizeCallback,1,"boolean authorize(String authzId, String authzMechanism, String authzMethod)",False,,NULL
0,AuthorizeCallback,2,String getAuthorizationID(),True,Returns the authorization id to check.,"

getAuthorizationID
public String getAuthorizationID()
Returns the authorization id to check.

Returns:
The authentication id to check.


"
0,AuthorizeCallback,3,String getAuthorizationMechanism(),False,,NULL
0,AuthorizeCallback,4,String getAuthorizationMethod(),False,,NULL
0,AuthorizeCallback,5,String getAuthzID(),False,,NULL
0,AuthorizeCallback,6,String getAuthzMechanism(),False,,NULL
0,AuthorizeCallback,7,String getAuthzMethod(),False,,NULL
0,AuthorizeCallback,8,String getAuthzID(String authzId),False,,NULL
0,AuthorizeCallback,9,String getAuthzMechanism(String authzMechanism),False,,NULL
0,AuthorizeCallback,10,String getAuthzMethod(String authzMethod),False,,NULL
1,RealmCallback,1,RealmCallback.getName(),False,,NULL
1,RealmCallback,2,RealmCallback.getPassword(),False,,NULL
1,RealmCallback,3,RealmCallback.getSaslClient(),False,,NULL
1,RealmCallback,4,RealmCallback.getSaslServer(),False,,NULL
1,RealmCallback,5,RealmCallback.setName(String name),False,,NULL
1,RealmCallback,6,RealmCallback.setPassword(String password),False,,NULL
1,RealmCallback,7,RealmCallback.setRealm(String realm),False,,NULL
1,RealmCallback,8,RealmCallback.setSaslClient(SaslClient saslClient),False,,NULL
1,RealmCallback,9,RealmCallback.setSaslServer(SaslServer saslServer),False,,NULL
1,RealmCallback,10,RealmCallback.setState(int state),False,,NULL
1,RealmCallback,11,RealmCallback.getState(),False,,NULL
1,RealmCallback,12,RealmCallback.getRealm(),False,,NULL
1,RealmCallback,13,RealmCallback.getAuthorizationID(),False,,NULL
1,RealmCallback,14,RealmCallback.setAuthorizationID(String authorizationID),False,,NULL
1,RealmCallback,15,RealmCallback.getAuthorizationIDs(),False,,NULL
1,RealmCallback,16,RealmCallback.setAuthorizationIDs(String[] authorizationIDs),False,,NULL
1,RealmCallback,17,RealmCallback.getAuthorizationMechanisms(),False,,NULL
1,RealmCallback,18,RealmCallback.setAuthorizationMechanisms(String[] authorizationMechanisms),False,,NULL
1,RealmCallback,19,RealmCallback.getAuthorizationData(),False,,NULL
1,RealmCallback,20,RealmCallback.setAuthorizationData(byte[] authorizationData),False,,NULL
1,RealmCallback,21,RealmCallback.getAuthorizationIDs(),False,,NULL
1,RealmCallback,22,RealmCallback.setAuthorizationIDs(String[] authorizationIDs),False,,NULL
1,RealmCallback,23,RealmCallback.getAuthorizationMechanisms(),False,,NULL
1,RealmCallback,24,RealmCallback.setAuthorizationMechanisms(String[] authorizationMechanisms),False,,NULL
1,RealmCallback,25,RealmCallback.getAuthorizationData(),False,,NULL
1,RealmCallback,26,RealmCallback.setAuthorizationData(byte[] authorizationData),False,,NULL
2,RealmChoiceCallback,1,RealmChoiceCallback(String[] choices),False,,NULL
2,RealmChoiceCallback,2,String[] getRealmChoices(),False,,NULL
2,RealmChoiceCallback,3,void setRealm(String realm),False,,NULL
2,RealmChoiceCallback,4,String getRealm(),False,,NULL
2,RealmChoiceCallback,5,void setState(int state),False,,NULL
2,RealmChoiceCallback,6,int getState(),False,,NULL
2,RealmChoiceCallback,7,void setName(String name),False,,NULL
2,RealmChoiceCallback,8,String getName(),False,,NULL
2,RealmChoiceCallback,9,void setNeedsConfirmation(boolean needsConfirmation),False,,NULL
2,RealmChoiceCallback,10,boolean needsConfirmation(),False,,NULL
3,Sasl,1,"SaslClient createSaslClient(String[] mechanisms, String protocol, String serverName, Map<String,?> props, CallbackHandler cbh)",False,,NULL
